Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
South America,AI,1995-09-29,1926791.69,3720,2.8,186774.68,14.0,1.95,73.0,0.06,53.0,50.99,323268964.24
South America,AI,1995-10-04,820525.34,645,2.3,19099.53,16.0,3.18,37.0,0.09,51.0,43.62,343780294.49
South America,AI,1995-10-17,1452224.87,2533,2.0,96885.31,6.0,3.05,78.0,0.23,54.0,65.91,343780294.49
South America,AI,1995-10-18,1786359.48,1725,2.2,197334.47,23.0,2.2,43.0,0.27,65.0,64.07,343780294.49
South America,AI,1995-10-27,788816.78,807,1.2,159839.2,12.0,4.66,13.0,0.16,66.0,45.62,343780294.49
South America,AI,1995-11-07,102804.62,4030,3.9,29782.76,18.0,1.31,67.0,0.27,87.0,69.4,343780294.49
South America,AI,1995-11-10,1148006.73,3119,4.3,75568.01,11.0,2.82,47.0,0.28,70.0,36.34,343780294.49
South America,AI,1995-11-12,1307332.26,4394,1.25,333754.66,12.0,3.1950000000000003,70.5,0.13,65.0,43.03,687560588.98
South America,AI,1995-11-14,784094.31,2993,2.3,172465.63,4.0,2.84,89.0,0.25,88.0,56.18,343780294.49
South America,AI,1995-11-15,447847.2,615,4.3,54108.5,4.0,2.88,20.0,0.23,80.0,40.25,343780294.49
South America,AI,1995-11-21,1538092.14,3862,4.2,47920.58,9.0,3.54,11.0,0.18,82.0,63.06,343780294.49
South America,AI,1995-11-25,401472.35,1672,2.9,20806.92,16.0,2.97,79.0,0.11,65.0,58.27,343780294.49
South America,AI,1995-12-03,1197662.23,2293,4.1,38795.27,6.0,3.53,71.0,0.16,51.0,39.31,343780294.49
South America,AI,1995-12-07,907460.98,848,3.8,114365.43,25.0,2.81,70.0,0.09,61.0,46.24,343780294.49
South America,AI,1995-12-10,663003.37,3686,2.8,160376.19,16.0,2.93,47.0,0.24,51.0,43.86,343780294.49
South America,AI,1995-12-11,1858545.65,526,1.7,17373.1,23.0,4.66,56.0,0.29,65.0,47.26,343780294.49
South America,AI,1996-01-07,329971.75,3232,3.5,199984.15,2.0,4.71,15.0,0.25,67.0,61.89,345139153.57
South America,AI,1996-01-11,282609.73,2838,2.0,187533.13,7.0,1.34,32.0,0.2,57.0,55.44,345139153.57
South America,AI,1996-01-15,885239.56,1345,2.0,45846.37,22.0,1.42,74.0,0.27,90.0,34.43,345139153.57
South America,AI,1996-01-28,1844371.85,1342,3.5,177980.83,8.0,0.82,34.0,0.2,51.0,66.71,345139153.57
South America,AI,1996-01-29,792795.07,2798,3.0,175139.5,10.0,4.73,52.0,0.15,63.0,69.69,345139153.57
South America,AI,1996-02-03,953456.55,3428,4.4,23897.2,5.0,2.38,56.0,0.06,83.0,66.13,345139153.57
South America,AI,1996-02-21,1312886.89,1360,1.8,35015.55,20.0,4.64,65.0,0.14,90.0,61.11,345139153.57
South America,AI,1996-02-23,1113903.53,2729,3.5,16399.04,21.0,1.83,76.0,0.07,63.0,47.01,345139153.57
South America,AI,1996-02-28,800604.81,4039,2.5,70165.73,15.0,3.97,55.0,0.11,64.0,64.78,345139153.57
South America,AI,1996-03-01,805578.51,3750,5.0,172944.7,13.0,2.5,43.0,0.15,64.0,52.84,345139153.57
South America,AI,1996-03-07,2857143.8,6863,3.45,233047.65,12.0,1.92,86.0,0.175,89.0,43.39,690278307.14
South America,AI,1996-03-20,1117015.53,3367,4.5,72939.62,15.0,2.25,15.0,0.1,52.0,50.07,345139153.57
South America,AI,1996-03-27,1109793.86,2313,4.0,92929.96,3.0,0.33,54.0,0.12,90.0,46.73,345139153.57
South America,AI,1996-04-09,426876.23,3689,4.2,165433.98,14.0,3.44,39.0,0.24,52.0,31.87,314436872.62
South America,AI,1996-04-10,820465.26,3513,1.5,67283.87,14.0,1.54,21.0,0.07,60.0,67.73,314436872.62
South America,AI,1996-04-13,355419.78,452,1.8,108668.12,20.0,0.62,24.0,0.2,55.0,37.11,314436872.62
South America,AI,1996-04-16,1236150.88,3844,2.9,190795.49,12.0,3.46,19.0,0.17,58.0,46.66,314436872.62
South America,AI,1996-04-18,1014300.13,2184,4.0,20606.74,8.0,1.13,41.0,0.24,83.0,52.35,314436872.62
South America,AI,1996-04-25,525525.13,2889,3.8,147581.2,7.0,4.08,57.0,0.29,86.0,59.82,314436872.62
South America,AI,1996-04-27,842221.36,2503,4.8,101220.52,13.0,1.33,56.0,0.15,81.0,59.21,314436872.62
South America,AI,1996-04-28,1234911.07,372,4.0,153384.21,8.0,3.49,75.0,0.28,50.0,58.81,314436872.62
South America,AI,1996-05-14,1762577.53,4074,3.7,80396.39,2.0,3.79,13.0,0.17,86.0,67.48,314436872.62
South America,AI,1996-05-16,536323.27,4935,3.9,14031.1,25.0,1.03,46.0,0.08,68.0,37.58,314436872.62
South America,AI,1996-05-23,1316327.47,4665,1.5499999999999998,150249.87,11.5,2.69,20.0,0.21000000000000002,55.5,54.91,628873745.24
South America,AI,1996-05-30,1710358.95,2906,4.1,170239.85,21.0,0.3,34.0,0.21,82.0,37.17,314436872.62
South America,AI,1996-06-10,1583633.59,1869,2.4,187298.51,7.0,3.49,56.0,0.14,84.0,61.79,314436872.62
South America,AI,1996-07-01,1739104.24,3870,1.4,55836.86,15.0,3.05,27.0,0.2,80.0,68.54,323332807.64
South America,AI,1996-07-12,331210.44,2786,4.0,71812.61,18.0,1.02,87.0,0.22,67.0,66.2,323332807.64
South America,AI,1996-07-13,1112587.7,3113,1.8,79655.12,16.0,3.02,13.0,0.2,69.0,47.49,323332807.64
South America,AI,1996-07-15,167833.43,1074,1.6,74884.45,13.0,1.84,48.0,0.16,64.0,39.1,323332807.64
South America,AI,1996-07-26,1539318.47,1637,4.3,144292.98,8.0,4.61,33.0,0.25,81.0,50.67,323332807.64
South America,AI,1996-07-29,442139.67,171,4.2,168972.26,17.0,0.6,46.0,0.2,70.0,30.94,323332807.64
South America,AI,1996-08-02,280423.36,1039,4.2,89177.55,18.0,1.83,71.0,0.14,65.0,69.29,323332807.64
South America,AI,1996-09-19,1813263.48,481,4.3,171232.01,18.0,2.5,70.0,0.21,89.0,53.97,323332807.64
South America,AI,1996-09-23,987573.29,4934,1.1,11992.24,13.0,2.88,10.0,0.15,60.0,40.51,323332807.64
South America,AI,1996-09-29,1287117.56,3136,3.3,172551.18,25.0,0.75,36.0,0.25,64.0,37.26,323332807.64
South America,AI,1996-10-02,1558147.39,561,1.5,77754.67,18.0,0.62,34.0,0.09,68.0,41.27,320418531.97
South America,AI,1996-10-07,269388.47,4075,4.3,174812.03,12.0,0.81,37.0,0.09,55.0,49.5,320418531.97
South America,AI,1996-10-11,1001550.58,230,3.0,114642.86,0.0,3.03,51.0,0.28,90.0,45.73,320418531.97
South America,AI,1996-10-14,478658.53,2631,1.5,16876.49,6.0,4.67,87.0,0.16,54.0,67.19,320418531.97
South America,AI,1996-10-23,1434446.24,303,2.7,37819.74,0.0,0.15,58.0,0.14,50.0,30.87,320418531.97
South America,AI,1996-11-02,176936.2,4977,1.1,89880.85,17.0,3.2,60.0,0.19,71.0,54.65,320418531.97
South America,AI,1996-11-05,1100184.85,2487,3.7,16982.67,16.0,0.21,86.0,0.29,82.0,43.26,320418531.97
South America,AI,1996-11-06,481433.54,2341,3.0,166993.71,22.0,1.11,47.0,0.24,65.0,47.24,320418531.97
South America,AI,1996-11-09,1770534.93,2638,4.8,185933.0,9.0,0.53,13.0,0.15,51.0,39.43,320418531.97
South America,AI,1996-11-11,704386.77,4224,1.5,167526.28,10.0,1.88,82.0,0.15,84.0,50.84,320418531.97
South America,AI,1996-11-29,1196064.85,2537,5.0,151351.89,20.0,2.56,23.0,0.13,82.0,42.8,320418531.97
South America,AI,1996-11-30,1380948.8,3020,1.7,168556.12,9.0,1.64,35.0,0.05,74.0,43.79,320418531.97
South America,AI,1996-12-12,1885538.65,1938,3.9,149652.95,17.0,3.63,88.0,0.16,66.0,30.87,320418531.97
South America,AI,1996-12-21,976557.16,4770,2.7,102613.57,13.0,2.51,16.0,0.27,86.0,48.64,320418531.97
South America,AI,1996-12-24,62929.78,3445,1.7,58771.06,10.0,1.26,26.0,0.05,51.0,62.75,320418531.97
South America,AI,1996-12-26,1434323.34,4540,4.4,90892.42,23.0,2.52,68.0,0.05,80.0,57.43,320418531.97
South America,AI,1997-01-02,1542863.14,1987,2.3,128865.15,24.0,3.07,18.0,0.06,89.0,67.16,296628625.49
South America,AI,1997-01-07,1537004.07,2145,1.8,125770.38,25.0,0.61,34.0,0.13,82.0,41.6,296628625.49
South America,AI,1997-01-16,1027718.54,2695,2.5,127725.63,13.0,2.59,13.0,0.3,76.0,33.83,296628625.49
South America,AI,1997-01-21,1108798.67,4393,3.4,162189.93,7.0,2.22,77.0,0.13,73.0,31.06,296628625.49
South America,AI,1997-01-30,1176140.36,2755,4.4,145065.78,21.0,1.46,54.0,0.05,78.0,46.54,296628625.49
South America,AI,1997-01-31,1009808.16,5000,4.3,58743.12,11.0,0.45,15.0,0.11,75.0,43.9,296628625.49
South America,AI,1997-02-13,1743072.91,270,4.3,177339.96,9.0,3.57,63.0,0.25,55.0,34.14,296628625.49
South America,AI,1997-02-15,1600154.21,1496,3.2,156409.07,13.0,0.42,15.0,0.1,75.0,43.23,296628625.49
South America,AI,1997-02-22,135243.99,307,3.4,108199.53,24.0,1.69,53.0,0.17,68.0,60.64,296628625.49
South America,AI,1997-03-26,1619181.79,4580,3.3,164826.79,8.0,1.53,67.0,0.19,54.0,63.59,296628625.49
South America,AI,1997-03-27,387196.77,4631,2.7,148365.04,12.0,4.55,40.0,0.06,86.0,53.07,296628625.49
South America,AI,1997-03-31,1654295.73,906,4.3,130628.6,0.0,3.2,64.0,0.2,61.0,43.56,296628625.49
South America,AI,1997-04-09,1554821.56,324,4.8,170204.61,19.0,4.25,65.0,0.14,59.0,52.94,340651142.44
South America,AI,1997-04-14,281786.68,2549,3.1,34051.52,22.0,4.03,12.0,0.24,80.0,57.66,340651142.44
South America,AI,1997-04-17,620573.78,1029,2.4,17695.96,8.0,3.78,34.0,0.11,56.0,32.1,340651142.44
South America,AI,1997-04-24,1291104.18,1125,4.6,68427.24,9.0,4.9,83.0,0.06,74.0,62.67,340651142.44
South America,AI,1997-04-30,1630480.41,1995,2.3,21236.35,8.0,2.63,83.0,0.24,66.0,40.81,340651142.44
South America,AI,1997-05-01,1475294.81,1153,3.3,20295.55,4.0,4.39,22.0,0.24,74.0,51.78,340651142.44
South America,AI,1997-05-14,913654.64,4542,2.0,140935.72,9.0,3.59,15.0,0.28,79.0,36.25,340651142.44
South America,AI,1997-05-24,742180.85,335,1.8,92841.66,11.0,0.42,44.0,0.1,76.0,65.99,340651142.44
South America,AI,1997-05-25,1523801.82,2150,3.6,193189.67,1.0,0.34,78.0,0.29,87.0,66.91,340651142.44
South America,AI,1997-06-03,1430375.28,3130,2.3,95917.25,14.0,2.29,43.0,0.15,61.0,30.28,340651142.44
South America,AI,1997-06-06,720488.48,2096,1.6,37805.42,12.0,2.98,27.0,0.24,68.0,31.09,340651142.44
South America,AI,1997-06-22,1190553.25,2489,3.1,186400.29,6.0,3.68,13.0,0.2,70.0,67.47,340651142.44
South America,AI,1997-06-25,1898518.58,1212,1.4,14039.13,0.0,3.65,46.0,0.1,86.0,46.09,340651142.44
South America,AI,1997-07-27,2972675.33,4819,4.5,179060.74,14.0,2.295,19.0,0.175,63.5,68.41,657959714.9
South America,AI,1997-07-30,514522.93,163,4.9,171360.21,23.0,4.81,34.0,0.14,64.0,65.04,328979857.45
South America,AI,1997-08-01,1331965.32,448,4.8,111813.16,9.0,3.63,56.0,0.15,50.0,54.18,328979857.45
South America,AI,1997-08-11,1076076.73,1897,3.1,173888.94,4.0,3.23,17.0,0.14,78.0,36.27,328979857.45
South America,AI,1997-08-28,882404.23,5706,3.25,159156.63,2.5,2.085,42.0,0.18,70.0,47.754999999999995,657959714.9
South America,AI,1997-08-30,1515602.57,4357,4.7,159151.86,6.0,3.59,85.0,0.26,77.0,67.89,328979857.45
South America,AI,1997-09-09,1495014.65,3786,3.9,81387.06,11.0,4.61,72.0,0.21,68.0,36.67,328979857.45
South America,AI,1997-09-10,399514.44,4505,1.2,30585.77,17.0,1.42,29.0,0.28,75.0,54.86,328979857.45
South America,AI,1997-09-15,136038.14,2388,3.8,120889.35,3.0,1.06,50.0,0.06,52.0,38.4,328979857.45
South America,AI,1997-09-18,1345932.57,4872,4.5,177444.94,25.0,0.93,21.0,0.27,65.0,33.54,328979857.45
South America,AI,1997-09-29,50610.76,4304,2.3,131538.3,5.0,2.01,24.0,0.16,65.0,30.79,328979857.45
South America,AI,1997-10-20,498442.13,2198,4.9,55623.63,19.0,1.93,16.0,0.13,88.0,45.76,327061093.61
South America,AI,1997-10-21,1510980.75,1742,2.0,158649.78,25.0,1.3,53.0,0.29,88.0,37.48,327061093.61
South America,AI,1997-10-25,2602187.5,678,1.4500000000000002,313005.77,20.0,1.6349999999999998,38.0,0.20500000000000002,51.0,47.16,654122187.22
South America,AI,1997-11-03,1486285.45,2517,3.3,48025.42,24.0,0.41,78.0,0.18,79.0,42.67,327061093.61
South America,AI,1997-11-04,1174493.22,4185,3.8,181470.41,23.0,4.72,58.0,0.17,71.0,45.15,327061093.61
South America,AI,1997-11-14,1227474.04,4018,3.0,89908.32,4.0,3.35,23.0,0.16,71.0,65.46,327061093.61
