Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
APAC,OEM,1994-01-04,1098755.97,3519,3.1,192062.98,22.0,0.12,27.0,0.22,75.0,37.15,300633390.12
APAC,OEM,1994-01-25,1343982.72,1308,1.5,48229.3,2.0,0.32,43.0,0.24,53.0,64.96,300633390.12
APAC,OEM,1994-02-06,1539027.39,4846,1.4,194108.63,9.0,4.44,86.0,0.15,78.0,52.92,300633390.12
APAC,OEM,1994-02-10,1526793.25,2477,1.8,90500.09,23.0,1.03,20.0,0.26,89.0,51.48,300633390.12
APAC,OEM,1994-02-18,1419942.75,4962,1.9,186593.69,18.0,1.58,63.0,0.17,54.0,53.01,300633390.12
APAC,OEM,1994-02-24,1584421.08,1000,1.5,106408.88,7.0,2.26,66.0,0.12,77.0,35.84,300633390.12
APAC,OEM,1994-03-02,250164.08,3310,2.6,122716.33,19.0,1.48,33.0,0.19,64.0,45.08,300633390.12
APAC,OEM,1994-03-06,2156306.0300000003,2499,3.65,74313.6,17.5,1.115,38.0,0.24,69.5,52.64,601266780.24
APAC,OEM,1994-03-09,1734461.93,665,4.6,177336.81,4.0,2.54,34.0,0.18,80.0,51.14,300633390.12
APAC,OEM,1994-03-28,881642.2,2918,1.4,17600.68,24.0,1.91,21.0,0.06,84.0,41.17,300633390.12
APAC,OEM,1994-04-04,1083093.78,2233,3.5,17405.05,8.0,3.45,66.0,0.24,75.0,47.4,342955507.98
APAC,OEM,1994-04-21,1128822.01,1645,4.6,139003.92,11.0,2.59,48.0,0.19,57.0,38.99,342955507.98
APAC,OEM,1994-04-23,1700743.03,1443,3.4,99699.57,25.0,1.2,14.0,0.27,77.0,58.85,342955507.98
APAC,OEM,1994-04-25,1667874.4,3981,2.9,15021.37,21.0,2.47,50.0,0.23,75.0,40.68,342955507.98
APAC,OEM,1994-05-02,842950.13,3170,2.9,99905.93,16.0,4.26,36.0,0.13,70.0,55.45,342955507.98
APAC,OEM,1994-05-06,709520.96,3189,2.1,176441.79,18.0,0.37,76.0,0.28,64.0,32.94,342955507.98
APAC,OEM,1994-05-09,890832.79,956,2.9,159039.54,3.0,4.86,16.0,0.1,60.0,51.93,342955507.98
APAC,OEM,1994-05-12,220655.06,1114,3.0,142178.67,15.0,2.38,59.0,0.15,90.0,63.83,342955507.98
APAC,OEM,1994-05-16,1939778.33,3449,2.2,113304.12,11.0,3.6,41.0,0.29,79.0,45.11,342955507.98
APAC,OEM,1994-05-20,292378.39,4315,4.2,23416.1,5.0,1.82,22.0,0.15,54.0,32.74,342955507.98
APAC,OEM,1994-05-24,1545448.29,2932,4.8,28003.28,20.0,4.21,86.0,0.05,75.0,46.89,342955507.98
APAC,OEM,1994-06-03,1565962.01,3272,1.6,180067.15,10.0,1.48,56.0,0.18,59.0,65.74,342955507.98
APAC,OEM,1994-06-12,715675.08,1635,2.5,182560.88,8.0,4.1,68.0,0.11,56.0,30.36,342955507.98
APAC,OEM,1994-06-18,1145513.68,5646,2.85,97678.64,20.5,2.175,32.0,0.2,71.0,45.96,685911015.96
APAC,OEM,1994-06-25,1772317.06,2725,2.6,73822.23,21.0,1.09,16.0,0.12,72.0,35.54,342955507.98
APAC,OEM,1994-07-04,973656.01,3760,1.9,125919.22,1.0,0.18,31.0,0.1,50.0,39.75,368159270.01
APAC,OEM,1994-07-16,1525101.0699999998,3847,2.55,235051.2,12.5,3.69,58.0,0.25,76.0,42.955,736318540.02
APAC,OEM,1994-07-22,1671330.06,3883,3.4,153358.05,25.0,2.47,47.0,0.18,81.0,47.77,368159270.01
APAC,OEM,1994-07-27,1063357.55,1833,2.9,55213.15,22.0,2.07,77.0,0.29,54.0,32.43,368159270.01
APAC,OEM,1994-08-06,1663490.26,4033,1.3,99664.8,18.0,1.0,19.0,0.1,73.0,67.97,368159270.01
APAC,OEM,1994-08-17,1195563.64,1430,2.2,21939.98,14.0,4.39,84.0,0.22,86.0,55.96,368159270.01
APAC,OEM,1994-08-18,1007253.81,2157,2.8,168958.43,19.0,4.61,65.0,0.15,65.0,36.77,368159270.01
APAC,OEM,1994-08-23,1071985.92,1930,5.0,172636.34,3.0,1.6,84.0,0.05,54.0,65.65,368159270.01
APAC,OEM,1994-09-11,809031.41,3171,3.3,58669.6,12.0,1.75,74.0,0.24,74.0,69.63,368159270.01
APAC,OEM,1994-09-15,1413836.43,3684,4.0,151007.22,12.0,0.73,19.0,0.21,89.0,69.51,368159270.01
APAC,OEM,1994-10-01,1878507.25,4108,3.5,175500.8,5.0,3.95,88.0,0.27,75.0,57.76,320012458.93
APAC,OEM,1994-10-14,417936.21,2089,2.2,84170.28,3.0,1.71,23.0,0.24,90.0,58.38,320012458.93
APAC,OEM,1994-10-16,1161173.02,2162,3.6,97929.78,18.0,0.87,33.0,0.13,59.0,53.76,320012458.93
APAC,OEM,1994-10-29,1673245.81,1484,1.7,158568.59,12.0,1.74,63.0,0.18,76.0,50.41,320012458.93
APAC,OEM,1994-10-31,58462.3,2678,2.4,164298.7,23.0,3.29,69.0,0.11,66.0,49.53,320012458.93
APAC,OEM,1994-12-15,1684642.2,1585,1.1,133673.99,17.0,0.23,39.0,0.14,82.0,63.35,320012458.93
APAC,OEM,1994-12-20,1817666.67,335,4.7,109058.74,12.0,3.93,75.0,0.26,56.0,68.59,320012458.93
APAC,OEM,1994-12-25,1199425.44,2981,2.0,61645.83,19.0,3.8,53.0,0.25,55.0,36.19,320012458.93
APAC,OEM,1995-01-08,197708.29,2231,2.2,191121.29,21.0,1.3,84.0,0.19,85.0,63.6,325489049.07
APAC,OEM,1995-01-14,275115.58,467,1.8,65795.5,16.0,1.46,13.0,0.2,81.0,51.63,325489049.07
APAC,OEM,1995-01-18,451244.58,3189,1.2,28847.28,19.0,2.78,25.0,0.28,87.0,45.44,325489049.07
APAC,OEM,1995-01-19,1453100.47,2758,3.3,127193.4,18.0,0.87,89.0,0.21,51.0,42.05,325489049.07
APAC,OEM,1995-01-22,1438401.9,3545,4.3,147008.01,6.0,0.94,25.0,0.12,55.0,35.15,325489049.07
APAC,OEM,1995-01-28,1761263.88,1954,3.5,165398.33,9.0,1.67,20.0,0.28,73.0,68.83,325489049.07
APAC,OEM,1995-02-03,3147214.2,2058,3.2,260027.5,9.5,2.23,48.5,0.145,71.5,45.36,650978098.14
APAC,OEM,1995-02-04,329519.93,4755,1.3,84986.46,1.0,2.94,14.0,0.12,59.0,32.22,325489049.07
APAC,OEM,1995-02-05,979984.13,2025,2.3,26955.58,3.0,0.57,39.0,0.28,59.0,60.56,325489049.07
APAC,OEM,1995-02-06,644520.74,909,3.7,155559.3,4.0,3.09,80.0,0.29,87.0,50.88,325489049.07
APAC,OEM,1995-02-10,873970.53,605,1.2,129682.06,17.0,1.65,42.0,0.12,61.0,61.58,325489049.07
APAC,OEM,1995-02-23,1997143.19,1825,3.1,87710.74,19.0,2.06,82.0,0.22,66.0,47.63,325489049.07
APAC,OEM,1995-03-15,851676.47,3022,2.4,45763.4,1.0,2.79,58.0,0.12,60.0,37.46,325489049.07
APAC,OEM,1995-03-18,1041396.82,873,3.2,162443.14,25.0,1.33,26.0,0.24,66.0,49.17,325489049.07
APAC,OEM,1995-03-21,347992.49,3484,4.2,20060.9,23.0,4.7,37.0,0.28,89.0,56.39,325489049.07
APAC,OEM,1995-04-06,209462.16,1952,1.5,129240.03,23.0,2.31,53.0,0.12,82.0,69.15,315874893.32
APAC,OEM,1995-04-17,703808.29,1009,3.2,26799.28,21.0,4.73,64.0,0.05,78.0,44.06,315874893.32
APAC,OEM,1995-04-19,679793.25,4195,3.3,126603.9,17.0,4.75,79.0,0.09,50.0,55.47,315874893.32
APAC,OEM,1995-04-22,125026.92,4960,3.3,116182.6,7.0,2.93,14.0,0.12,74.0,38.06,315874893.32
APAC,OEM,1995-04-24,1987296.09,1525,4.2,129782.99,13.0,0.27,82.0,0.11,84.0,49.13,315874893.32
APAC,OEM,1995-04-26,1115088.17,2161,1.3,138653.8,25.0,0.45,80.0,0.07,50.0,65.21,315874893.32
APAC,OEM,1995-04-30,1245989.08,2494,2.9,90257.01,1.0,0.81,46.0,0.28,51.0,35.58,315874893.32
APAC,OEM,1995-05-10,1133533.1,1297,2.3,91678.54,19.0,2.84,84.0,0.15,84.0,38.16,315874893.32
APAC,OEM,1995-05-21,880859.21,863,4.4,34800.56,21.0,0.24,86.0,0.2,60.0,55.41,315874893.32
APAC,OEM,1995-05-28,1594112.81,4903,4.3,133357.04,19.0,4.95,65.0,0.29,71.0,45.65,315874893.32
APAC,OEM,1995-05-31,1766210.62,1207,2.0,130699.06,9.0,2.7,50.0,0.27,64.0,36.23,315874893.32
APAC,OEM,1995-06-02,1658713.89,1099,1.7,189419.67,10.0,2.68,56.0,0.29,70.0,59.01,315874893.32
APAC,OEM,1995-06-21,60058.31,423,2.8,195306.66,6.0,1.46,37.0,0.18,70.0,66.44,315874893.32
APAC,OEM,1995-06-23,1803981.17,1050,2.0,103676.59,21.0,3.84,11.0,0.09,78.0,49.17,315874893.32
APAC,OEM,1995-06-24,324483.82,376,3.1,17225.07,2.0,3.0,12.0,0.09,85.0,52.37,315874893.32
APAC,OEM,1995-06-26,1824144.15,2226,3.4,31067.04,12.0,3.4,17.0,0.29,58.0,51.56,315874893.32
APAC,OEM,1995-06-27,748981.0,2157,4.1,35881.52,10.0,1.94,82.0,0.29,56.0,45.45,315874893.32
APAC,OEM,1995-06-29,957344.83,425,1.2,77730.25,7.0,2.26,63.0,0.09,65.0,33.09,315874893.32
APAC,OEM,1995-07-04,1299022.12,3028,2.1,63649.52,22.0,3.69,25.0,0.09,59.0,45.97,323268964.24
APAC,OEM,1995-07-08,99920.83,2911,1.1,131106.28,13.0,3.19,53.0,0.1,61.0,60.55,323268964.24
APAC,OEM,1995-07-13,748477.66,4258,4.2,157501.16,20.0,3.1,41.0,0.07,63.0,40.85,323268964.24
APAC,OEM,1995-07-15,1403990.03,2237,3.9,138043.86,8.0,2.41,76.0,0.18,62.0,57.55,323268964.24
APAC,OEM,1995-07-18,1000975.97,3569,4.5,198654.82,6.0,0.3,26.0,0.2,89.0,38.5,323268964.24
APAC,OEM,1995-08-01,1964575.31,3592,2.9,91835.05,6.0,2.17,36.0,0.26,56.0,63.51,323268964.24
APAC,OEM,1995-08-11,1353060.12,2796,3.6,112145.7,9.0,1.27,68.0,0.29,83.0,60.74,323268964.24
APAC,OEM,1995-08-12,1751872.76,4226,3.55,171041.58000000002,23.5,4.09,42.5,0.275,66.5,52.480000000000004,646537928.48
APAC,OEM,1995-08-14,394734.19,2172,2.3,178823.49,6.0,4.23,53.0,0.07,73.0,61.99,323268964.24
APAC,OEM,1995-08-20,409375.12,2034,4.0,164325.32,6.0,4.37,62.0,0.17,58.0,65.82,323268964.24
APAC,OEM,1995-08-22,1453172.22,4417,3.0,57384.05,6.0,2.26,12.0,0.18,84.0,39.49,323268964.24
APAC,OEM,1995-09-02,1187402.11,4873,5.0,176135.09,17.0,3.51,40.0,0.11,57.0,36.05,323268964.24
APAC,OEM,1995-09-05,1517534.83,132,1.8,130170.32,4.0,0.11,27.0,0.06,53.0,43.65,323268964.24
APAC,OEM,1995-09-06,756824.86,4082,2.8,166063.46,23.0,3.36,58.0,0.09,66.0,31.64,323268964.24
APAC,OEM,1995-09-14,103907.49,825,4.9,50575.85,2.0,3.23,71.0,0.22,54.0,61.29,323268964.24
APAC,OEM,1995-09-17,2336718.19,920,1.45,304266.62,13.0,2.6799999999999997,39.5,0.195,70.5,68.43,646537928.48
APAC,OEM,1995-09-18,1999206.93,1138,3.8,161425.79,24.0,2.36,86.0,0.12,69.0,30.39,323268964.24
APAC,OEM,1995-09-30,532106.27,3736,3.2,92923.92,8.0,2.39,80.0,0.06,54.0,63.08,323268964.24
APAC,OEM,1995-10-02,2500641.07,3536,3.2,148589.46000000002,13.0,2.9400000000000004,34.0,0.19,72.0,52.965,687560588.98
APAC,OEM,1995-10-13,1198451.26,4991,2.4,318863.79,14.0,2.835,47.5,0.18,71.0,42.905,687560588.98
APAC,OEM,1995-11-12,1795581.61,4950,4.5,115992.59,8.0,4.26,35.0,0.3,69.0,59.31,343780294.49
APAC,OEM,1995-11-18,269138.17,2906,2.9,92584.31,16.0,1.56,58.0,0.29,78.0,45.79,343780294.49
APAC,OEM,1995-11-27,1400118.35,1289,4.9,16765.88,6.0,3.57,33.0,0.06,55.0,40.51,343780294.49
APAC,OEM,1995-12-01,171972.8,3379,3.1,63038.21,8.0,4.48,18.0,0.18,62.0,46.91,343780294.49
APAC,OEM,1995-12-11,1482617.67,1308,3.2,84372.18,11.0,0.29,75.0,0.27,72.0,65.88,343780294.49
APAC,OEM,1995-12-18,329658.91,531,3.2,153571.45,17.0,0.87,77.0,0.18,73.0,45.52,343780294.49
APAC,OEM,1995-12-24,237862.01,3470,2.8,112775.27,7.0,0.24,60.0,0.14,50.0,46.28,343780294.49
APAC,OEM,1995-12-26,624590.29,1270,2.4,179962.13,13.0,1.69,76.0,0.15,75.0,68.18,343780294.49
APAC,OEM,1996-01-14,811462.26,1178,3.6,93276.3,16.0,4.43,23.0,0.11,67.0,66.84,345139153.57
APAC,OEM,1996-02-01,1722374.08,3806,3.4,15455.22,9.0,3.31,45.0,0.21,90.0,35.09,345139153.57
APAC,OEM,1996-02-02,1759807.35,223,1.7,65797.16,2.0,1.3,81.0,0.1,57.0,57.51,345139153.57
APAC,OEM,1996-02-05,1405516.99,3714,4.3,28584.3,16.0,1.5,16.0,0.17,53.0,66.98,345139153.57
APAC,OEM,1996-02-16,756541.37,3031,2.4,143222.92,12.0,2.78,53.0,0.18,58.0,60.99,345139153.57
APAC,OEM,1996-02-17,1733144.11,155,2.6,129547.3,0.0,0.44,21.0,0.25,60.0,69.25,345139153.57
APAC,OEM,1996-02-21,1354920.89,1575,3.6,69440.33,18.0,3.08,42.0,0.09,79.0,50.31,345139153.57
APAC,OEM,1996-03-04,420355.14,4455,4.4,161815.26,18.0,2.2,58.0,0.13,68.0,38.36,345139153.57
APAC,OEM,1996-03-05,1805020.19,2738,2.1,75534.43,17.0,3.93,64.0,0.22,85.0,47.79,345139153.57
APAC,OEM,1996-03-20,1360603.99,3082,2.8,138199.13,8.0,3.09,52.0,0.3,73.0,49.03,345139153.57
APAC,OEM,1996-03-25,1163350.51,891,1.5,198528.8,9.0,4.84,26.0,0.15,66.0,58.44,345139153.57
APAC,OEM,1996-04-06,129250.66,3463,1.2,16100.45,18.0,3.18,37.0,0.2,50.0,41.81,314436872.62
APAC,OEM,1996-04-13,643438.41,650,3.7,79440.13,13.0,2.03,29.0,0.25,82.0,67.23,314436872.62
APAC,OEM,1996-04-15,1419943.06,198,4.3,84160.04,13.0,1.39,47.0,0.13,83.0,37.75,314436872.62
APAC,OEM,1996-04-18,1284744.47,3200,2.2,56839.76,8.0,3.73,56.0,0.15,89.0,62.77,314436872.62
APAC,OEM,1996-04-28,1360328.93,4898,2.9,78200.4,14.0,3.47,78.0,0.14,80.0,68.43,314436872.62
APAC,OEM,1996-05-11,103237.38,2972,4.6,115831.85,9.0,4.58,25.0,0.09,89.0,30.34,314436872.62
APAC,OEM,1996-05-26,1033377.05,2611,3.6,19563.55,7.0,3.0,52.0,0.25,69.0,35.89,314436872.62
APAC,OEM,1996-05-31,307304.57,389,4.8,33472.15,10.0,2.56,44.0,0.28,57.0,37.15,314436872.62
APAC,OEM,1996-06-01,181227.9,224,2.7,15451.9,17.0,0.62,71.0,0.17,86.0,46.37,314436872.62
APAC,OEM,1996-06-08,472047.48,1646,2.1,106374.76,21.0,4.74,55.0,0.2,59.0,36.43,314436872.62
APAC,OEM,1996-06-16,1547859.98,2265,4.8,170127.81,8.0,4.88,67.0,0.09,53.0,69.72,314436872.62
APAC,OEM,1996-06-23,202525.59,3268,1.7,145973.39,9.0,2.69,28.0,0.09,64.0,39.02,314436872.62
APAC,OEM,1996-07-09,881613.55,679,4.0,17277.46,9.0,1.49,13.0,0.13,83.0,67.33,323332807.64
APAC,OEM,1996-07-31,276958.13,2843,4.5,171800.76,16.0,3.59,65.0,0.06,88.0,60.92,323332807.64
APAC,OEM,1996-08-17,206868.97,2477,2.7,46826.44,7.0,3.78,88.0,0.13,68.0,39.16,323332807.64
APAC,OEM,1996-08-21,709247.07,4123,4.4,171740.78,12.0,1.95,62.0,0.18,80.0,37.86,323332807.64
APAC,OEM,1996-09-05,304067.02,1446,1.1,194406.93,22.0,2.82,73.0,0.16,63.0,30.14,323332807.64
APAC,OEM,1996-09-10,1867195.45,2534,2.6,125375.14,5.0,4.7,41.0,0.28,53.0,65.57,323332807.64
APAC,OEM,1996-09-16,1176828.74,373,2.1,138068.95,4.0,1.51,19.0,0.13,89.0,34.51,323332807.64
APAC,OEM,1996-09-18,1742498.53,3180,1.9,176055.25,15.0,2.64,21.0,0.3,71.0,66.36,323332807.64
APAC,OEM,1996-10-01,1291771.49,2002,2.5,52082.02,2.0,0.61,81.0,0.17,74.0,43.6,320418531.97
APAC,OEM,1996-10-05,1823829.3,4177,2.5,25874.4,6.0,4.58,22.0,0.26,52.0,40.7,320418531.97
APAC,OEM,1996-10-09,1782979.7,2768,2.9,46298.08,2.0,0.95,21.0,0.3,51.0,69.97,320418531.97
APAC,OEM,1996-10-29,542591.05,2314,2.3,49008.91,17.0,2.16,37.0,0.09,79.0,64.89,320418531.97
APAC,OEM,1996-10-30,413268.97,3208,2.5,168216.51,22.0,4.07,40.0,0.18,88.0,42.47,320418531.97
APAC,OEM,1996-11-03,876826.9,4664,3.9,155720.24,3.0,2.55,34.0,0.21,59.0,38.89,320418531.97
APAC,OEM,1996-11-27,376938.78,205,4.2,147011.21,7.0,3.42,78.0,0.23,59.0,52.16,320418531.97
APAC,OEM,1996-11-28,1512687.36,2798,2.5,153602.31,11.0,2.91,49.0,0.06,81.0,57.65,320418531.97
APAC,OEM,1996-12-01,1415107.55,4001,3.7,105988.08,5.0,4.19,51.0,0.06,67.0,34.72,320418531.97
APAC,OEM,1996-12-04,765371.1,4462,3.4,79407.53,14.0,4.1,47.0,0.13,78.0,52.99,320418531.97
APAC,OEM,1996-12-18,1432634.9,131,2.6,147722.99,5.0,0.16,69.0,0.22,76.0,59.23,320418531.97
APAC,OEM,1996-12-20,608938.0,3409,1.7,134930.97,14.0,4.03,46.0,0.29,57.0,36.1,320418531.97
APAC,OEM,1996-12-21,1306240.37,1770,3.3,95180.13,22.0,2.18,58.0,0.27,53.0,33.86,320418531.97
APAC,OEM,1997-01-03,226381.09,3807,2.7,101111.5,1.0,1.74,73.0,0.21,71.0,51.09,296628625.49
APAC,OEM,1997-01-15,1639586.05,3998,3.1,149759.14,2.0,3.52,46.0,0.07,74.0,49.52,296628625.49
APAC,OEM,1997-01-19,1804092.73,4718,3.8,21539.84,11.0,0.87,36.0,0.09,51.0,33.39,296628625.49
APAC,OEM,1997-01-21,1437017.34,478,4.5,105617.56,23.0,3.66,64.0,0.08,68.0,48.43,296628625.49
APAC,OEM,1997-01-23,1320796.49,432,2.0,153185.95,22.0,1.64,74.0,0.1,76.0,31.4,296628625.49
APAC,OEM,1997-01-25,1134240.04,112,3.3,82096.74,7.0,0.79,36.0,0.3,65.0,36.09,296628625.49
APAC,OEM,1997-02-21,1589456.57,2894,3.9,172246.27,15.0,4.56,48.0,0.18,50.0,46.49,296628625.49
APAC,OEM,1997-02-23,721218.35,1970,2.0,191664.74,18.0,2.97,89.0,0.14,82.0,46.94,296628625.49
APAC,OEM,1997-02-24,1359588.84,1792,4.9,62795.68,10.0,0.49,28.0,0.25,77.0,46.9,296628625.49
APAC,OEM,1997-02-27,938491.99,4464,2.1,83345.81,5.0,2.13,57.0,0.1,74.0,51.94,296628625.49
APAC,OEM,1997-03-04,292611.83,207,4.8,65604.77,9.0,0.1,43.0,0.27,76.0,55.93,296628625.49
APAC,OEM,1997-03-06,746901.2,780,4.8,158959.68,0.0,3.06,70.0,0.27,65.0,47.68,296628625.49
APAC,OEM,1997-03-13,758287.7,1697,3.8,73685.24,15.0,0.59,81.0,0.14,73.0,41.34,296628625.49
APAC,OEM,1997-03-27,1102529.26,4939,3.4,50625.51,25.0,4.93,77.0,0.26,81.0,31.2,296628625.49
APAC,OEM,1997-04-04,1535999.25,839,4.6,135435.71,13.0,1.28,73.0,0.15,56.0,52.95,340651142.44
APAC,OEM,1997-04-14,783018.89,3640,1.4,181920.11,13.0,4.02,37.0,0.05,61.0,69.43,340651142.44
APAC,OEM,1997-04-16,851141.74,1097,4.2,161135.71,23.0,3.18,35.0,0.07,86.0,60.02,340651142.44
APAC,OEM,1997-04-30,572794.25,3591,2.3,151607.32,12.0,0.86,46.0,0.12,86.0,30.66,340651142.44
APAC,OEM,1997-05-06,1548366.74,4825,4.1,170477.57,6.0,4.62,39.0,0.16,75.0,39.83,340651142.44
APAC,OEM,1997-05-18,3520582.1100000003,4714,2.8499999999999996,170654.62,8.0,2.83,70.5,0.19,59.5,39.0,681302284.88
APAC,OEM,1997-05-22,1677468.05,2636,3.2,131378.91,1.0,0.51,86.0,0.26,54.0,30.81,340651142.44
APAC,OEM,1997-05-29,1082205.04,4572,1.6,11278.04,2.0,2.62,51.0,0.14,64.0,54.52,340651142.44
APAC,OEM,1997-05-30,1892491.73,2016,1.2,164317.17,5.0,0.13,71.0,0.14,77.0,42.32,340651142.44
APAC,OEM,1997-05-31,380421.02,4866,4.2,64614.15,8.0,3.67,49.0,0.12,50.0,38.09,340651142.44
APAC,OEM,1997-06-07,1088129.29,3085,4.7,40100.18,5.0,1.65,52.0,0.28,78.0,65.1,340651142.44
APAC,OEM,1997-06-13,626935.73,1976,2.9,120417.49,20.0,3.37,88.0,0.08,70.0,54.74,340651142.44
APAC,OEM,1997-07-05,1992027.91,3795,3.6,23713.64,15.0,2.79,76.0,0.27,59.0,46.34,328979857.45
APAC,OEM,1997-07-12,1816608.91,2996,1.9,34517.17,2.0,4.35,18.0,0.06,55.0,52.42,328979857.45
APAC,OEM,1997-07-14,623701.15,2704,3.9,179200.82,18.0,0.3,25.0,0.08,74.0,50.1,328979857.45
APAC,OEM,1997-07-20,1638368.75,2330,3.9,26971.9,9.0,1.81,53.0,0.2,86.0,35.29,328979857.45
APAC,OEM,1997-07-25,1929503.55,1320,2.0,178498.75,1.0,3.27,64.0,0.23,58.0,58.76,328979857.45
APAC,OEM,1997-07-30,1579884.49,4050,3.5,127811.67,15.0,0.49,12.0,0.07,66.0,39.79,328979857.45
APAC,OEM,1997-07-31,1372811.69,4803,1.4,64558.7,12.0,3.49,22.0,0.09,81.0,35.81,328979857.45
APAC,OEM,1997-08-07,1366075.06,906,2.2,92162.66,25.0,3.06,36.0,0.18,86.0,49.58,328979857.45
APAC,OEM,1997-08-16,304650.89,1949,4.6,150331.78,5.0,3.23,90.0,0.27,51.0,39.8,328979857.45
