Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
North America,AI,1994-10-25,1536500.3,3870,3.1,46691.76,14.0,4.1,54.0,0.19,89.0,54.87,320012458.93
North America,AI,1994-11-13,1738380.16,2117,2.7,134184.85,6.0,4.5,57.0,0.23,57.0,67.29,320012458.93
North America,AI,1994-11-29,1901764.76,1314,2.6,162678.34,24.0,4.53,12.0,0.25,63.0,49.24,320012458.93
North America,AI,1994-11-30,1518384.35,2541,1.2,105551.14,4.0,2.18,56.0,0.18,70.0,46.85,320012458.93
North America,AI,1994-12-19,1730551.31,122,3.4,20035.27,13.0,1.84,18.0,0.07,59.0,34.67,320012458.93
North America,AI,1994-12-30,1815590.52,4845,4.6,186346.1,17.0,1.52,44.0,0.17,59.0,39.28,320012458.93
North America,AI,1995-01-04,1175111.83,1919,1.5,154508.97,18.0,4.82,42.0,0.08,57.0,49.01,325489049.07
North America,AI,1995-01-07,634846.66,3943,3.6,88007.95,13.0,3.36,45.0,0.15,53.0,59.69,325489049.07
North America,AI,1995-01-18,1534985.18,3089,2.7,146616.9,7.5,2.295,35.5,0.095,66.0,51.34,650978098.14
North America,AI,1995-01-22,812759.91,1879,3.7,30221.18,14.0,2.82,44.0,0.26,86.0,53.01,325489049.07
North America,AI,1995-01-23,556552.7,4875,3.2,115189.32,17.0,1.33,60.0,0.11,55.0,60.23,325489049.07
North America,AI,1995-01-24,1226812.48,1345,1.8,131530.9,19.0,0.63,32.0,0.17,65.0,41.42,325489049.07
North America,AI,1995-01-28,1528532.42,619,4.9,65873.6,18.0,0.23,49.0,0.05,50.0,53.32,325489049.07
North America,AI,1995-01-29,222748.73,4731,2.9,196977.79,17.0,3.63,27.0,0.21,75.0,51.57,325489049.07
North America,AI,1995-02-01,329248.13,286,4.0,97813.91,16.0,4.36,76.0,0.24,59.0,67.82,325489049.07
North America,AI,1995-02-16,1305016.97,453,3.7,11442.66,1.0,0.44,85.0,0.11,57.0,55.93,325489049.07
North America,AI,1995-02-26,1852515.78,3783,2.2,27037.18,24.0,3.89,62.0,0.21,71.0,55.18,325489049.07
North America,AI,1995-03-03,732491.45,3451,1.4,131408.83,11.0,4.68,36.0,0.28,66.0,50.68,325489049.07
North America,AI,1995-03-05,1713787.52,899,1.6,118649.55,0.0,1.65,46.0,0.28,80.0,60.48,325489049.07
North America,AI,1995-03-12,1551816.98,2611,4.9,49719.37,1.0,4.68,44.0,0.12,74.0,69.89,325489049.07
North America,AI,1995-03-14,294334.13,517,3.5,115202.38,10.0,0.17,30.0,0.18,77.0,54.06,325489049.07
North America,AI,1995-03-17,355430.02,1757,1.7,114589.02,10.0,3.66,83.0,0.29,87.0,59.92,325489049.07
North America,AI,1995-03-24,1727906.14,414,1.8,101960.17,24.0,3.03,78.0,0.09,87.0,37.71,325489049.07
North America,AI,1995-04-01,55932.94,127,4.7,70386.87,5.0,1.76,84.0,0.14,86.0,55.15,315874893.32
North America,AI,1995-04-10,555679.4,4643,4.0,92886.0,9.0,2.69,33.0,0.09,62.0,44.4,315874893.32
North America,AI,1995-04-11,726849.78,2495,3.9,174447.66,5.0,0.96,59.0,0.26,70.0,49.94,315874893.32
North America,AI,1995-04-18,1638065.02,3634,4.3,128138.75,15.0,4.68,35.0,0.23,81.0,31.02,315874893.32
North America,AI,1995-05-23,1127288.06,1088,3.5,117518.66,22.0,4.59,68.0,0.16,66.0,50.8,315874893.32
North America,AI,1995-05-25,1791638.17,3004,2.2,116398.16,7.0,2.59,39.0,0.27,56.0,44.39,315874893.32
North America,AI,1995-05-30,1842514.53,4908,2.8,147131.64,22.0,1.64,67.0,0.16,90.0,39.81,315874893.32
North America,AI,1995-06-06,283542.39,1867,2.0,57147.73,8.0,0.23,90.0,0.08,53.0,35.44,315874893.32
North America,AI,1995-06-07,1541805.03,1507,1.2,103042.76,9.0,3.7,63.0,0.16,63.0,62.5,315874893.32
North America,AI,1995-06-11,850393.26,3733,2.8,42027.59,11.0,2.68,48.0,0.08,74.0,37.03,315874893.32
North America,AI,1995-06-18,252907.98,2447,4.4,81128.59,13.0,4.9,30.0,0.26,81.0,36.26,315874893.32
North America,AI,1995-06-21,1432891.34,2577,2.3,193590.42,6.0,2.95,12.0,0.29,81.0,47.16,315874893.32
North America,AI,1995-06-27,1273174.28,3632,2.4,79198.59,18.0,3.45,48.0,0.08,78.0,56.28,315874893.32
North America,AI,1995-07-22,608222.56,2329,4.3,59241.94,16.0,2.39,14.0,0.28,57.0,46.27,323268964.24
North America,AI,1995-07-23,687165.99,651,4.5,47082.5,17.0,4.39,69.0,0.21,75.0,42.73,323268964.24
North America,AI,1995-07-24,1460916.51,1587,3.1,48425.37,14.0,3.37,68.0,0.16,56.0,54.4,323268964.24
North America,AI,1995-07-26,129286.25,3310,4.1,107529.22,14.0,3.91,68.0,0.25,51.0,69.73,323268964.24
North America,AI,1995-07-27,904395.29,1596,4.2,56388.34,23.0,0.55,87.0,0.15,73.0,49.03,323268964.24
North America,AI,1995-07-28,111314.07,3598,3.8,88761.46,23.0,2.53,73.0,0.25,51.0,36.91,323268964.24
North America,AI,1995-08-05,601506.75,127,3.4,64120.32,0.0,2.7,44.0,0.11,82.0,52.63,323268964.24
North America,AI,1995-08-06,482380.9,247,4.5,10742.18,11.0,4.37,85.0,0.1,85.0,36.16,323268964.24
North America,AI,1995-08-13,313702.09,1557,3.9,174428.64,4.0,4.69,24.0,0.28,62.0,30.71,323268964.24
North America,AI,1995-08-19,96335.13,1654,3.6,141569.88,23.0,4.48,15.0,0.29,52.0,47.58,323268964.24
North America,AI,1995-08-28,861668.57,1087,1.1,39069.25,2.0,4.72,12.0,0.23,63.0,31.21,323268964.24
North America,AI,1995-09-01,330262.56,1399,1.7,135418.44,16.0,0.36,64.0,0.13,50.0,55.03,323268964.24
North America,AI,1995-09-10,1073145.98,2024,2.8,313212.39,14.5,2.59,61.0,0.18,74.0,47.04,646537928.48
North America,AI,1995-09-15,681601.96,1169,2.9,116169.01,7.0,0.5,52.0,0.16,59.0,59.84,323268964.24
North America,AI,1995-09-26,671010.64,3417,2.8,179880.17,21.0,3.58,48.0,0.14,82.0,34.55,323268964.24
North America,AI,1995-09-27,1409206.95,4762,2.1,191030.79,9.0,1.8,54.0,0.2,77.0,39.41,323268964.24
North America,AI,1995-09-28,1602826.41,1277,4.4,116604.41,23.0,3.79,48.0,0.27,87.0,36.65,323268964.24
North America,AI,1995-10-05,1685044.7,1547,2.0,180857.89,11.0,4.47,55.0,0.28,80.0,51.55,343780294.49
North America,AI,1995-10-08,1423488.83,821,3.7,161505.46,10.0,0.22,26.0,0.06,90.0,44.02,343780294.49
North America,AI,1995-10-16,1317873.01,2279,3.4,117594.13,0.0,4.91,28.0,0.23,63.0,56.66,343780294.49
North America,AI,1995-10-23,423555.36,1945,4.7,137936.6,12.0,4.85,81.0,0.1,60.0,52.67,343780294.49
North America,AI,1995-10-30,1207860.67,4852,2.4,86317.95,1.0,1.3,26.0,0.14,75.0,50.76,343780294.49
North America,AI,1995-11-02,982126.53,3357,3.3,140228.23,12.0,2.99,14.0,0.24,52.0,35.1,343780294.49
North America,AI,1995-11-07,1408280.73,1530,1.4,164405.79,6.0,3.47,89.0,0.19,80.0,38.15,343780294.49
North America,AI,1995-11-08,1566055.05,4585,1.1,74576.43,7.0,3.37,65.0,0.21,58.0,43.18,343780294.49
North America,AI,1995-11-11,1799152.23,1913,1.7,161998.31,1.0,0.35,63.0,0.17,63.0,41.2,343780294.49
North America,AI,1995-11-14,1335363.53,4951,3.6,149127.71,13.0,2.81,81.0,0.22,73.0,33.13,343780294.49
North America,AI,1995-11-17,1348574.31,5211,1.45,141917.44,4.0,3.3899999999999997,61.0,0.125,71.0,56.505,687560588.98
North America,AI,1995-12-05,189179.98,709,4.8,98733.19,5.0,4.99,59.0,0.23,85.0,39.73,343780294.49
North America,AI,1995-12-06,619764.25,4492,1.3,45543.94,8.0,0.42,52.0,0.19,61.0,33.95,343780294.49
North America,AI,1996-01-08,382333.04,2712,2.1,100424.88,15.0,1.69,39.0,0.14,72.0,53.53,345139153.57
North America,AI,1996-01-17,264040.62,170,3.7,96488.94,2.0,3.73,77.0,0.07,63.0,45.85,345139153.57
North America,AI,1996-01-19,1527297.86,1059,3.9,32083.64,17.0,4.16,14.0,0.2,85.0,36.6,345139153.57
North America,AI,1996-01-29,1302342.47,4337,2.0,47262.86,11.0,0.43,41.0,0.24,80.0,60.78,345139153.57
North America,AI,1996-01-30,1420118.34,4127,2.6,58025.74,20.0,2.76,58.0,0.16,78.0,57.87,345139153.57
North America,AI,1996-02-08,1590481.2,1230,2.3,193568.26,18.0,4.47,53.0,0.26,83.0,56.9,345139153.57
North America,AI,1996-02-13,1149862.06,546,3.9,45951.82,24.0,2.7,27.0,0.14,82.0,34.4,345139153.57
North America,AI,1996-02-22,934210.46,2782,3.1,113703.32,3.0,3.48,83.0,0.06,88.0,31.97,345139153.57
North America,AI,1996-03-22,1801403.42,3369,1.8,34625.61,5.0,4.99,56.0,0.28,67.0,61.59,345139153.57
North America,AI,1996-03-25,132558.49,3369,3.1,197602.69,23.0,3.03,78.0,0.22,62.0,30.49,345139153.57
North America,AI,1996-04-18,1804257.89,3681,4.1,72353.27,0.0,4.02,19.0,0.18,79.0,57.44,314436872.62
North America,AI,1996-04-24,595568.39,4152,4.1,121684.61,22.0,3.49,85.0,0.2,64.0,61.89,314436872.62
North America,AI,1996-04-27,751813.9,4293,3.5,117987.38,1.0,0.37,47.0,0.26,53.0,49.49,314436872.62
North America,AI,1996-04-29,231899.97,3960,4.7,44545.9,3.0,3.89,37.0,0.08,86.0,48.79,314436872.62
North America,AI,1996-05-02,1757810.75,3299,3.9,141341.17,15.0,3.93,44.0,0.22,72.0,68.27,314436872.62
North America,AI,1996-05-06,879793.74,4746,1.2,128666.08,4.0,3.04,75.0,0.28,74.0,55.03,314436872.62
North America,AI,1996-05-08,1517853.47,3280,2.3,188552.62,3.0,2.61,50.0,0.17,76.0,32.36,314436872.62
North America,AI,1996-05-10,1007090.65,2260,2.9,18214.59,1.0,4.53,44.0,0.29,58.0,56.79,314436872.62
North America,AI,1996-05-31,1465688.45,1226,4.0,67316.91,6.0,4.55,74.0,0.3,68.0,62.96,314436872.62
North America,AI,1996-06-03,1746084.65,4411,2.2,142204.04,1.0,3.7,83.0,0.29,72.0,46.55,314436872.62
North America,AI,1996-06-11,1782887.34,3143,4.25,146685.62,7.0,1.925,46.0,0.11499999999999999,65.0,48.0,628873745.24
North America,AI,1996-06-18,921071.89,4747,4.1,167593.87,2.0,4.0,81.0,0.11,62.0,37.33,314436872.62
North America,AI,1996-06-29,1165752.56,2817,2.2,129082.74,6.0,2.05,66.0,0.21,51.0,31.76,314436872.62
North America,AI,1996-07-20,868744.29,3943,1.6,115606.52,4.0,4.97,53.0,0.05,75.0,31.83,323332807.64
North America,AI,1996-07-23,1613351.42,1376,4.3,36760.47,25.0,4.05,86.0,0.17,50.0,36.63,323332807.64
North America,AI,1996-07-25,1343317.29,2665,4.8,29201.67,5.0,1.63,74.0,0.14,66.0,57.5,323332807.64
North America,AI,1996-07-29,430450.08,360,3.3,170819.7,14.0,4.33,72.0,0.24,79.0,53.49,323332807.64
North America,AI,1996-08-01,538740.75,4074,2.0,199550.07,12.0,2.96,72.0,0.15,90.0,33.17,323332807.64
North America,AI,1996-08-06,280482.82,2947,2.0,74918.44,7.0,3.03,33.0,0.16,51.0,30.04,323332807.64
North America,AI,1996-08-07,262316.79,3135,2.6,173874.05,13.0,4.89,44.0,0.16,66.0,55.18,323332807.64
North America,AI,1996-08-09,1057714.99,3647,2.2,146156.44,0.0,3.23,55.0,0.13,85.0,39.42,323332807.64
North America,AI,1996-08-11,1464954.8,891,1.6,198405.84,25.0,2.28,26.0,0.25,55.0,51.32,323332807.64
North America,AI,1996-08-13,1382247.83,3427,2.0,103488.14,1.0,4.98,78.0,0.19,65.0,61.57,323332807.64
North America,AI,1996-08-17,400191.24,1451,4.9,89644.65,12.0,1.48,54.0,0.27,69.0,32.66,323332807.64
North America,AI,1996-09-04,1812813.54,2452,1.2,154318.28,19.0,4.31,31.0,0.15,82.0,64.4,323332807.64
North America,AI,1996-09-10,289540.1,2062,1.8,43139.29,5.0,3.93,50.0,0.28,84.0,48.01,323332807.64
North America,AI,1996-09-15,278882.53,4045,4.2,119251.05,15.0,2.15,78.0,0.16,54.0,38.28,323332807.64
North America,AI,1996-09-17,244633.78,480,3.2,104161.06,13.0,1.71,76.0,0.25,72.0,38.62,323332807.64
North America,AI,1996-09-29,1602365.18,1460,4.3,104436.34,20.0,0.88,77.0,0.18,61.0,57.17,323332807.64
North America,AI,1996-10-06,1147387.29,1623,2.3,27428.06,19.0,1.88,23.0,0.12,61.0,62.09,320418531.97
North America,AI,1996-10-08,543189.14,1773,3.9,41486.17,1.0,4.6,41.0,0.28,54.0,43.11,320418531.97
North America,AI,1996-10-13,1088238.17,4504,1.8,57632.18,9.0,1.02,84.0,0.27,78.0,67.25,320418531.97
North America,AI,1996-10-25,905723.21,393,3.4,31092.32,3.0,3.4,68.0,0.21,76.0,33.23,320418531.97
North America,AI,1996-10-28,581838.53,2829,4.5,79999.67,14.0,4.74,77.0,0.1,89.0,48.31,320418531.97
North America,AI,1996-10-30,620488.53,199,3.4,32435.27,18.0,2.78,13.0,0.29,83.0,68.14,320418531.97
North America,AI,1996-11-05,1617709.11,284,4.8,42655.77,24.0,2.64,42.0,0.13,62.0,37.43,320418531.97
North America,AI,1996-11-07,1550347.4600000002,5234,2.4,167126.80000000002,10.5,2.8600000000000003,52.0,0.155,69.5,44.849999999999994,640837063.94
North America,AI,1996-11-15,649657.64,3995,4.1,130694.1,1.0,0.99,81.0,0.21,66.0,39.47,320418531.97
North America,AI,1996-11-17,275892.8,3622,4.6,62460.72,24.0,4.78,75.0,0.29,81.0,52.7,320418531.97
North America,AI,1996-11-21,627978.42,599,4.9,172464.74,18.0,2.69,28.0,0.15,56.0,67.25,320418531.97
North America,AI,1996-11-29,576643.99,3849,1.8,92151.18,2.0,0.4,36.0,0.25,65.0,66.8,320418531.97
North America,AI,1996-12-02,1763013.27,822,4.1,173146.11,25.0,4.02,47.0,0.3,63.0,46.49,320418531.97
North America,AI,1996-12-06,120187.04,4703,1.0,196005.84,25.0,3.33,64.0,0.26,82.0,36.49,320418531.97
North America,AI,1996-12-10,878194.26,3468,4.7,158313.71,9.0,0.74,25.0,0.07,54.0,54.63,320418531.97
North America,AI,1996-12-15,305735.62,1268,1.4,167223.62,2.0,3.34,24.0,0.21,54.0,39.82,320418531.97
North America,AI,1996-12-20,796696.69,1895,4.8,191318.51,21.0,2.55,50.0,0.23,60.0,31.88,320418531.97
North America,AI,1996-12-24,376534.84,3547,2.0,146089.63,25.0,4.01,20.0,0.07,57.0,50.77,320418531.97
North America,AI,1996-12-29,742713.09,1666,2.7,42814.24,2.0,3.07,16.0,0.18,81.0,59.73,320418531.97
North America,AI,1996-12-30,805329.16,895,4.9,23466.26,18.0,4.48,28.0,0.16,74.0,55.6,320418531.97
North America,AI,1997-01-01,646117.14,2730,2.3,86947.85,3.0,4.9,82.0,0.28,85.0,53.14,296628625.49
North America,AI,1997-01-04,75598.96,2758,3.6,137777.47,25.0,4.58,26.0,0.21,67.0,42.09,296628625.49
North America,AI,1997-01-16,1026739.65,2517,2.1,58187.9,9.0,3.68,89.0,0.23,71.0,48.85,296628625.49
North America,AI,1997-01-17,236426.06,4047,2.4,137340.25,24.0,3.56,50.0,0.24,89.0,35.47,296628625.49
North America,AI,1997-01-24,1523515.79,273,1.3,193600.45,0.0,0.11,41.0,0.19,59.0,32.1,296628625.49
North America,AI,1997-02-03,1458624.33,209,3.9,149816.75,16.0,1.42,24.0,0.19,53.0,47.37,296628625.49
North America,AI,1997-02-04,688520.19,4080,3.3,135914.28,11.0,0.59,81.0,0.13,67.0,43.44,296628625.49
North America,AI,1997-02-05,612484.8,6298,3.4,270587.37,18.0,1.4700000000000002,58.0,0.16499999999999998,61.5,50.18,593257250.98
North America,AI,1997-02-12,341213.72,3884,1.1,195034.26,8.0,0.35,85.0,0.15,59.0,40.57,296628625.49
North America,AI,1997-02-13,299357.38,4875,2.3,175596.89,21.0,2.25,53.0,0.13,63.0,50.1,296628625.49
North America,AI,1997-02-18,606589.32,1749,2.6,25362.09,19.0,2.33,32.0,0.26,77.0,36.29,296628625.49
North America,AI,1997-02-20,1928306.26,207,3.9,196352.13,10.0,2.86,80.0,0.16,84.0,49.47,296628625.49
North America,AI,1997-02-22,1789397.94,3077,3.8,183636.63,6.0,4.53,50.0,0.24,83.0,57.57,296628625.49
North America,AI,1997-02-26,103030.19,2389,2.0,151443.93,6.0,3.78,17.0,0.05,90.0,54.87,296628625.49
North America,AI,1997-03-05,328630.42,1221,2.6,146813.77,14.0,3.61,33.0,0.1,88.0,48.7,296628625.49
North America,AI,1997-03-10,1853819.74,1481,3.4,158080.32,25.0,1.99,14.0,0.05,64.0,50.74,296628625.49
North America,AI,1997-03-11,1989268.33,3136,1.8,77436.8,21.0,1.72,73.0,0.27,85.0,47.0,296628625.49
North America,AI,1997-03-20,1562646.22,4096,3.3,134897.64,24.0,2.31,89.0,0.14,61.0,56.55,296628625.49
North America,AI,1997-03-27,1588987.1,4433,3.9,134859.34,5.0,2.33,83.0,0.2,70.0,38.6,296628625.49
North America,AI,1997-04-10,1348147.58,762,2.5,70203.24,6.0,3.32,44.0,0.17,58.0,36.31,340651142.44
North America,AI,1997-04-11,1405157.26,2880,2.1,136314.71,17.0,3.95,62.0,0.18,84.0,54.53,340651142.44
North America,AI,1997-04-12,1276965.59,4882,4.8,147338.83,22.0,2.56,61.0,0.18,85.0,59.55,340651142.44
North America,AI,1997-04-20,1003250.55,1748,4.7,112905.02,6.0,2.85,51.0,0.29,89.0,42.09,340651142.44
North America,AI,1997-04-21,1467675.25,3161,3.8,137439.27,0.0,3.94,83.0,0.21,50.0,37.07,340651142.44
North America,AI,1997-04-26,957888.18,1367,4.9,163177.93,16.0,4.54,59.0,0.16,63.0,48.36,340651142.44
North America,AI,1997-05-06,565787.32,2321,4.9,34242.84,25.0,1.23,89.0,0.05,54.0,51.07,340651142.44
North America,AI,1997-05-16,1079563.78,4895,5.0,170040.85,16.0,0.99,22.0,0.27,61.0,42.4,340651142.44
North America,AI,1997-05-17,1200646.73,4480,4.0,49436.66,25.0,2.99,66.0,0.23,89.0,55.87,340651142.44
North America,AI,1997-05-20,221658.86,3002,3.4,70284.27,1.0,2.21,72.0,0.26,68.0,44.46,340651142.44
