Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
APAC,Gaming,1993-11-21,980457.1,3132,1.2,81390.81,9.0,0.62,14.0,0.19,68.0,40.34,319662335.65
APAC,Gaming,1993-12-18,1589207.57,2142,5.0,19287.66,1.0,3.68,54.0,0.15,52.0,51.88,319662335.65
APAC,Gaming,1993-12-28,1308132.06,328,2.1,13555.2,9.0,0.53,45.0,0.18,67.0,41.28,319662335.65
APAC,Gaming,1993-12-31,393900.73,3231,4.9,53571.46,2.0,2.77,46.0,0.06,58.0,58.89,319662335.65
APAC,Gaming,1994-01-03,1133072.49,2481,2.5,78192.99,14.0,4.89,18.0,0.13,77.0,60.66,300633390.12
APAC,Gaming,1994-01-14,2467001.31,4831,1.95,130493.65,12.5,1.055,30.5,0.22,76.5,55.625,601266780.24
APAC,Gaming,1994-01-16,930547.92,1729,2.2,135094.03,22.0,4.72,69.0,0.14,80.0,41.62,300633390.12
APAC,Gaming,1994-01-21,289368.71,2566,5.0,123396.35,3.0,2.5,27.0,0.18,63.0,51.15,300633390.12
APAC,Gaming,1994-01-25,3854330.38,8737,2.4,165764.34,25.0,3.12,35.5,0.12,70.0,52.620000000000005,601266780.24
APAC,Gaming,1994-01-26,1850053.39,3935,4.2,139013.41,21.0,4.31,64.0,0.24,84.0,49.91,300633390.12
APAC,Gaming,1994-01-28,1681601.66,3411,4.9,29281.86,19.0,0.51,33.0,0.27,71.0,43.63,300633390.12
APAC,Gaming,1994-02-04,959275.51,3696,3.4,85376.13,20.0,2.4,47.0,0.14,71.0,59.34,300633390.12
APAC,Gaming,1994-02-08,875824.17,4965,4.5,141068.16,10.0,4.67,75.0,0.19,80.0,68.52,300633390.12
APAC,Gaming,1994-02-16,695962.24,543,4.9,160763.65,9.0,4.39,55.0,0.25,59.0,55.24,300633390.12
APAC,Gaming,1994-02-25,633111.16,2135,1.8,180428.21,14.0,3.55,77.0,0.18,68.0,35.98,300633390.12
APAC,Gaming,1994-02-26,1020252.22,4514,4.3,121384.3,3.0,3.06,46.0,0.28,53.0,31.89,300633390.12
APAC,Gaming,1994-03-15,1479954.53,1901,3.1,148438.82,24.0,0.97,83.0,0.07,69.0,56.11,300633390.12
APAC,Gaming,1994-03-18,2231258.47,2480,2.5999999999999996,212129.02000000002,10.5,2.615,52.5,0.195,79.5,45.825,601266780.24
APAC,Gaming,1994-04-04,1478762.08,4032,1.5,55167.78,22.0,4.38,51.0,0.27,78.0,55.12,342955507.98
APAC,Gaming,1994-04-08,1499341.55,797,4.0,39590.19,5.0,4.05,11.0,0.24,86.0,68.47,342955507.98
APAC,Gaming,1994-04-11,108720.24,4664,3.9,175269.93,4.0,1.17,73.0,0.27,86.0,53.92,342955507.98
APAC,Gaming,1994-04-21,1966589.72,3630,3.8,186924.62,15.0,1.51,26.0,0.09,65.0,33.15,342955507.98
APAC,Gaming,1994-04-30,539622.04,4252,4.7,157610.48,5.0,4.29,36.0,0.09,69.0,51.2,342955507.98
APAC,Gaming,1994-05-14,1835569.52,1377,3.3,63488.78,11.0,4.78,26.0,0.07,79.0,45.35,342955507.98
APAC,Gaming,1994-05-15,1322298.07,1522,2.2,10237.75,9.0,1.11,58.0,0.3,83.0,42.46,342955507.98
APAC,Gaming,1994-05-16,889599.4,4671,2.2,150114.08,3.0,3.37,80.0,0.18,52.0,65.99,342955507.98
APAC,Gaming,1994-05-27,1618083.81,2794,3.4,115798.6,7.0,0.34,44.0,0.1,89.0,43.82,342955507.98
APAC,Gaming,1994-05-28,532805.29,1831,2.4,95748.31,21.0,3.44,12.0,0.21,51.0,49.51,342955507.98
APAC,Gaming,1994-05-31,594362.07,3877,3.5,12060.4,13.0,0.2,89.0,0.27,84.0,61.9,342955507.98
APAC,Gaming,1994-06-02,1747210.77,900,1.8,185995.82,15.0,1.45,27.0,0.12,76.0,35.51,342955507.98
APAC,Gaming,1994-06-05,918759.65,745,4.5,31851.61,1.0,2.59,73.0,0.07,89.0,39.0,342955507.98
APAC,Gaming,1994-06-11,1567679.49,2988,2.5,182557.15,10.0,0.4,39.0,0.2,59.0,58.49,342955507.98
APAC,Gaming,1994-06-12,190092.88,1549,1.1,28873.78,9.0,4.18,60.0,0.09,89.0,45.24,342955507.98
APAC,Gaming,1994-06-26,590226.48,4883,3.6,90367.36,19.0,0.66,90.0,0.11,78.0,38.72,342955507.98
APAC,Gaming,1994-06-30,57266.65,2531,4.0,12438.1,19.0,2.27,29.0,0.26,79.0,52.81,342955507.98
APAC,Gaming,1994-07-02,887446.63,2208,1.5,188921.63,23.0,1.2,45.0,0.17,53.0,60.39,368159270.01
APAC,Gaming,1994-07-04,513272.34,328,2.2,86314.88,0.0,3.53,22.0,0.06,55.0,42.69,368159270.01
APAC,Gaming,1994-07-11,1896409.3,1647,4.4,66441.19,1.0,0.23,22.0,0.11,65.0,45.81,368159270.01
APAC,Gaming,1994-07-16,1736155.84,3008,3.4,188792.4,0.0,2.98,61.0,0.2,87.0,44.17,368159270.01
APAC,Gaming,1994-07-18,960490.79,3016,4.7,111279.5,23.0,1.11,76.0,0.27,54.0,54.02,368159270.01
APAC,Gaming,1994-07-19,577525.19,4241,3.7,191941.31,5.0,3.35,12.0,0.19,81.0,64.49,368159270.01
APAC,Gaming,1994-08-19,499555.59,564,4.4,183437.02,5.0,3.5,63.0,0.2,73.0,52.54,368159270.01
APAC,Gaming,1994-08-20,1069784.24,1644,2.7,190552.77,2.0,2.5,74.0,0.09,60.0,55.32,368159270.01
APAC,Gaming,1994-08-23,615102.6,4421,1.1,33193.03,13.0,3.55,45.0,0.07,73.0,68.07,368159270.01
APAC,Gaming,1994-09-02,1000659.27,4970,3.4,187551.5,14.0,2.37,73.0,0.07,55.0,67.47,368159270.01
APAC,Gaming,1994-09-10,1974663.88,2652,3.6,35300.92,20.0,2.0,76.0,0.24,66.0,30.44,368159270.01
APAC,Gaming,1994-09-11,1881467.57,1142,1.7,108260.42,8.0,4.06,86.0,0.27,55.0,40.32,368159270.01
APAC,Gaming,1994-09-17,540708.46,1854,4.4,23464.37,22.0,2.21,33.0,0.29,51.0,45.9,368159270.01
APAC,Gaming,1994-09-27,620102.23,4869,1.4,18064.21,18.0,1.51,60.0,0.18,57.0,54.23,368159270.01
APAC,Gaming,1994-10-12,1108324.6,4159,3.4,155169.15,17.0,3.54,32.0,0.19,84.0,49.88,320012458.93
APAC,Gaming,1994-10-14,873872.83,2460,4.2,47996.78,14.0,2.01,16.0,0.05,88.0,55.9,320012458.93
APAC,Gaming,1994-10-15,846136.92,4049,4.5,90229.93,13.0,2.26,39.0,0.27,72.0,46.19,320012458.93
APAC,Gaming,1994-10-20,1316227.81,358,3.2,199636.49,3.0,4.23,27.0,0.24,64.0,69.8,320012458.93
APAC,Gaming,1994-10-25,1261565.33,4721,4.8,83562.53,12.0,3.95,35.0,0.27,65.0,48.36,320012458.93
APAC,Gaming,1994-11-04,1603466.64,967,3.5,184325.03,7.0,0.87,62.0,0.24,72.0,59.61,320012458.93
APAC,Gaming,1994-11-12,1914910.16,3205,2.0,185481.59,3.0,4.95,59.0,0.24,56.0,41.96,320012458.93
APAC,Gaming,1994-11-23,1048613.48,1380,2.8,36664.91,16.0,1.25,55.0,0.13,72.0,36.08,320012458.93
APAC,Gaming,1994-12-03,315542.34,4283,3.1,100073.19,11.0,4.9,48.0,0.22,58.0,69.8,320012458.93
APAC,Gaming,1994-12-18,798240.05,548,5.0,91146.78,9.0,2.21,60.0,0.15,80.0,65.83,320012458.93
APAC,Gaming,1994-12-23,621185.09,3767,4.0,149658.11,23.0,4.28,30.0,0.17,62.0,53.73,320012458.93
APAC,Gaming,1994-12-25,588664.62,3553,3.1,23644.83,25.0,3.65,70.0,0.14,67.0,50.55,320012458.93
APAC,Gaming,1994-12-31,561056.64,2162,2.5,176889.7,8.0,1.66,80.0,0.26,86.0,43.99,320012458.93
APAC,Gaming,1995-01-02,1909768.12,744,4.5,186482.96,23.0,2.4,78.0,0.25,84.0,52.58,325489049.07
APAC,Gaming,1995-01-05,441835.22,3175,3.5,110721.7,1.0,2.47,15.0,0.2,84.0,32.37,325489049.07
APAC,Gaming,1995-01-06,1200339.57,4876,4.0,142411.82,2.0,3.71,36.0,0.14,75.0,68.19,325489049.07
APAC,Gaming,1995-01-09,272247.38,1376,2.0,148451.69,8.0,1.79,31.0,0.21,71.0,59.11,325489049.07
APAC,Gaming,1995-01-10,259120.21,4053,4.7,27748.38,4.0,2.35,85.0,0.24,73.0,31.35,325489049.07
APAC,Gaming,1995-01-14,419904.7,3078,4.8,196402.39,17.0,2.28,53.0,0.2,77.0,53.3,325489049.07
APAC,Gaming,1995-01-16,1464289.16,2893,2.5,37278.16,6.0,2.08,48.0,0.13,69.0,44.48,325489049.07
APAC,Gaming,1995-01-25,1284939.36,1576,1.3,37307.04,23.0,1.05,33.0,0.21,85.0,61.3,325489049.07
APAC,Gaming,1995-02-07,977982.41,3439,4.0,182017.31,3.0,2.12,44.0,0.17,89.0,35.69,325489049.07
APAC,Gaming,1995-02-10,558720.53,2176,1.5,145960.9,25.0,4.12,47.0,0.07,76.0,57.12,325489049.07
APAC,Gaming,1995-02-11,1431815.67,463,1.2,23357.21,13.0,4.12,52.0,0.23,58.0,42.23,325489049.07
APAC,Gaming,1995-02-12,199817.51,2354,4.1,92709.76,5.0,1.99,43.0,0.12,86.0,54.48,325489049.07
APAC,Gaming,1995-02-15,1606578.96,2350,3.8,50354.24,7.0,3.43,83.0,0.3,53.0,49.05,325489049.07
APAC,Gaming,1995-03-04,780347.87,1248,3.6,33607.47,22.0,0.25,29.0,0.27,60.0,55.45,325489049.07
APAC,Gaming,1995-03-06,431352.6,2446,4.5,127567.84,9.0,0.95,30.0,0.07,85.0,42.05,325489049.07
APAC,Gaming,1995-03-10,188759.9,4565,4.1,130330.68,25.0,2.07,58.0,0.15,50.0,39.83,325489049.07
APAC,Gaming,1995-03-27,1846037.57,334,4.5,161888.9,25.0,1.51,44.0,0.12,50.0,30.32,325489049.07
APAC,Gaming,1995-04-02,744619.41,3407,1.8,87335.36,23.0,2.57,89.0,0.13,59.0,66.69,315874893.32
APAC,Gaming,1995-04-08,1341925.81,556,3.8,181152.15,13.0,2.65,85.0,0.18,83.0,38.98,315874893.32
APAC,Gaming,1995-04-19,1639032.38,4281,4.8,81411.0,7.0,0.44,12.0,0.17,74.0,60.68,315874893.32
APAC,Gaming,1995-05-23,1826429.48,4347,2.1,45908.39,18.0,2.42,38.0,0.24,90.0,62.36,315874893.32
APAC,Gaming,1995-05-26,860617.22,780,1.2,56088.63,5.0,1.2,27.0,0.22,68.0,54.87,315874893.32
APAC,Gaming,1995-06-04,1991264.84,4932,1.5,172155.86,19.0,4.26,74.0,0.24,60.0,42.24,315874893.32
APAC,Gaming,1995-06-09,633542.17,4288,3.6,156991.55,22.0,3.78,65.0,0.06,70.0,65.72,315874893.32
APAC,Gaming,1995-06-27,1132879.77,4775,2.0,148321.3,18.0,4.79,62.0,0.08,75.0,32.02,315874893.32
APAC,Gaming,1995-07-01,151817.03,3694,3.8,159341.31,16.0,3.39,89.0,0.19,75.0,53.09,323268964.24
APAC,Gaming,1995-07-02,579213.52,4146,1.5,133674.05,25.0,2.6,77.0,0.29,61.0,46.75,323268964.24
APAC,Gaming,1995-07-09,232370.87,2970,1.2,113239.43,5.0,3.93,30.0,0.16,57.0,54.43,323268964.24
APAC,Gaming,1995-07-25,1202427.37,4932,3.0,14136.11,13.0,1.2,53.0,0.09,80.0,62.73,323268964.24
APAC,Gaming,1995-08-07,3231085.0,7563,2.5,130663.51,15.5,2.37,54.0,0.21500000000000002,71.5,53.17,646537928.48
APAC,Gaming,1995-08-11,1057050.6,139,1.2,85906.85,25.0,4.5,54.0,0.2,67.0,44.95,323268964.24
APAC,Gaming,1995-08-13,1506981.8,1818,5.0,92974.96,0.0,4.11,79.0,0.09,69.0,33.19,323268964.24
APAC,Gaming,1995-08-27,1346129.22,3040,4.5,27827.93,18.0,3.1,41.0,0.18,56.0,50.24,323268964.24
APAC,Gaming,1995-09-05,395454.86,1233,3.1,81207.66,0.0,4.16,22.0,0.07,67.0,53.97,323268964.24
APAC,Gaming,1995-09-07,442882.29,965,2.0,17171.88,20.0,4.51,30.0,0.14,54.0,48.36,323268964.24
APAC,Gaming,1995-09-17,1810022.34,3341,2.1,192173.45,25.0,4.37,58.0,0.26,84.0,63.86,323268964.24
APAC,Gaming,1995-09-23,942627.66,2254,3.5,13693.31,21.0,4.68,34.0,0.13,52.0,32.96,323268964.24
APAC,Gaming,1995-09-28,385314.35,2080,4.7,126105.03,25.0,3.21,19.0,0.23,68.0,67.16,323268964.24
APAC,Gaming,1995-10-11,561282.93,4671,4.8,147011.11,22.0,1.45,16.0,0.16,70.0,34.78,343780294.49
APAC,Gaming,1995-10-15,113823.58,1492,4.2,193574.85,9.0,3.47,78.0,0.25,88.0,58.85,343780294.49
APAC,Gaming,1995-10-20,1003281.93,4490,1.3,195709.34,8.0,0.63,23.0,0.1,68.0,68.33,343780294.49
APAC,Gaming,1995-10-26,838566.86,1805,2.6,93483.12,4.0,3.72,15.0,0.17,56.0,36.32,343780294.49
APAC,Gaming,1995-10-29,1184860.55,1590,4.0,119319.7,6.0,3.69,15.0,0.13,89.0,47.66,343780294.49
APAC,Gaming,1995-10-31,1844561.77,973,2.2,158235.73,6.0,4.92,25.0,0.07,78.0,58.86,343780294.49
APAC,Gaming,1995-11-02,534390.36,2248,2.3,33858.73,7.0,3.23,40.0,0.16,55.0,30.32,343780294.49
APAC,Gaming,1995-11-05,1663670.46,1885,2.5,137820.69,12.0,0.31,25.0,0.27,54.0,65.34,343780294.49
APAC,Gaming,1995-11-14,1985525.89,4515,3.7,35783.5,24.0,4.38,11.0,0.29,70.0,62.81,343780294.49
APAC,Gaming,1995-11-16,1936348.02,1592,3.6,110761.84,4.0,2.72,24.0,0.2,71.0,54.35,343780294.49
APAC,Gaming,1995-11-21,521954.39,1561,1.1,126428.8,20.0,0.17,76.0,0.23,55.0,55.97,343780294.49
APAC,Gaming,1995-12-05,619612.09,4658,3.8,167571.05,10.0,2.16,77.0,0.28,60.0,39.55,343780294.49
APAC,Gaming,1995-12-09,1316563.79,2385,2.3,188821.91,25.0,4.95,89.0,0.23,54.0,55.98,343780294.49
APAC,Gaming,1995-12-15,288882.73,2490,1.5,179778.65,14.0,4.89,10.0,0.2,50.0,37.29,343780294.49
APAC,Gaming,1995-12-24,546822.0,1459,2.0,61031.3,24.0,0.55,18.0,0.15,86.0,59.75,343780294.49
APAC,Gaming,1995-12-26,1075407.11,1495,2.7,42771.35,0.0,3.9,68.0,0.14,86.0,62.93,343780294.49
APAC,Gaming,1995-12-27,1684293.89,877,1.3,179264.81,24.0,0.26,40.0,0.24,63.0,66.54,343780294.49
APAC,Gaming,1996-01-03,1661237.82,2766,3.1,25832.02,5.0,2.03,28.0,0.17,83.0,40.63,345139153.57
APAC,Gaming,1996-01-09,1865569.14,4135,3.9,189671.31,12.0,3.22,29.0,0.13,56.0,37.85,345139153.57
APAC,Gaming,1996-01-14,1703826.61,2707,1.6,171702.5,24.0,3.51,78.0,0.1,69.0,49.33,345139153.57
APAC,Gaming,1996-01-18,208867.47,3388,4.1,130638.49,4.0,2.34,83.0,0.07,81.0,57.88,345139153.57
APAC,Gaming,1996-01-23,330056.27,633,2.1,93979.45,0.0,2.63,48.0,0.2,88.0,35.94,345139153.57
APAC,Gaming,1996-01-26,1152331.37,3585,2.9,110380.07,23.0,0.2,63.0,0.26,78.0,40.55,345139153.57
APAC,Gaming,1996-01-28,1957945.79,2098,4.8,112901.83,0.0,4.26,25.0,0.15,69.0,67.61,345139153.57
APAC,Gaming,1996-02-01,1769577.03,4240,4.8,16506.4,20.0,2.9,35.0,0.17,80.0,51.3,345139153.57
APAC,Gaming,1996-02-05,893682.63,1659,3.5,108907.0,6.0,2.36,66.0,0.18,50.0,51.83,345139153.57
APAC,Gaming,1996-02-06,524258.4,4695,4.0,181445.9,25.0,3.17,59.0,0.09,66.0,60.4,345139153.57
APAC,Gaming,1996-02-08,1286683.17,1016,2.4,137267.74,18.0,1.51,38.0,0.29,82.0,61.72,345139153.57
APAC,Gaming,1996-02-13,1894516.05,1173,1.6,40062.06,8.0,0.12,19.0,0.13,55.0,59.9,345139153.57
APAC,Gaming,1996-02-28,1074181.28,1584,4.0,84810.08,2.0,0.85,90.0,0.15,85.0,52.78,345139153.57
APAC,Gaming,1996-03-02,830104.12,3121,4.9,65857.19,3.0,2.55,87.0,0.23,85.0,52.96,345139153.57
APAC,Gaming,1996-03-07,105006.58,4505,4.3,197511.59,20.0,4.35,59.0,0.27,64.0,58.79,345139153.57
APAC,Gaming,1996-03-14,1717477.54,989,1.7,18604.76,16.0,2.47,20.0,0.28,64.0,67.69,345139153.57
APAC,Gaming,1996-03-18,1851136.69,2926,4.3,174195.92,12.0,4.15,31.0,0.05,72.0,69.43,345139153.57
APAC,Gaming,1996-03-21,1236154.62,712,4.2,93720.2,7.0,3.07,38.0,0.21,61.0,35.33,345139153.57
APAC,Gaming,1996-04-04,114335.87,1093,2.4,164648.52,2.0,2.83,48.0,0.21,72.0,63.54,314436872.62
APAC,Gaming,1996-04-09,940265.33,4669,4.0,88053.43,19.0,0.54,68.0,0.14,56.0,35.37,314436872.62
APAC,Gaming,1996-05-28,249920.11,2942,4.4,26882.16,3.0,0.93,70.0,0.14,71.0,68.86,314436872.62
APAC,Gaming,1996-06-04,1748701.78,3783,3.2,90662.02,3.0,3.15,52.0,0.29,63.0,32.09,314436872.62
APAC,Gaming,1996-06-06,1166292.49,3799,2.4,81394.79,6.0,4.66,48.0,0.2,77.0,42.68,314436872.62
APAC,Gaming,1996-06-08,1274190.15,1339,2.9,53939.04,0.0,2.12,42.0,0.06,58.0,55.56,314436872.62
APAC,Gaming,1996-06-30,1586846.33,3900,4.9,198990.62,6.0,3.77,34.0,0.14,53.0,54.4,314436872.62
APAC,Gaming,1996-07-12,131469.63,3787,1.8,116388.95,19.0,4.51,78.0,0.05,59.0,50.6,323332807.64
APAC,Gaming,1996-07-15,100273.45,1906,2.6,146331.45,20.0,1.31,83.0,0.17,89.0,36.93,323332807.64
APAC,Gaming,1996-07-21,1655215.05,1759,1.4,233051.26,15.5,2.3249999999999997,64.0,0.08499999999999999,71.0,33.254999999999995,646665615.28
APAC,Gaming,1996-07-22,1568049.24,704,2.5,72721.9,4.0,2.23,22.0,0.19,84.0,30.37,323332807.64
APAC,Gaming,1996-07-23,1341910.45,3481,3.7,154496.17,16.0,2.23,87.0,0.18,79.0,37.03,323332807.64
APAC,Gaming,1996-08-06,1130227.41,2787,3.3,37987.17,1.0,4.63,87.0,0.25,64.0,39.78,323332807.64
APAC,Gaming,1996-08-11,535532.44,519,2.3,197761.33,13.0,2.08,45.0,0.23,73.0,44.8,323332807.64
APAC,Gaming,1996-08-14,329558.1,303,2.0,80453.86,18.0,2.37,16.0,0.14,61.0,63.2,323332807.64
APAC,Gaming,1996-08-21,840189.03,1413,1.4,64971.68,14.0,1.76,78.0,0.06,72.0,47.23,323332807.64
APAC,Gaming,1996-08-22,319804.84,1524,2.1,119856.72,1.0,2.9,51.0,0.08,72.0,58.88,323332807.64
APAC,Gaming,1996-09-02,279801.04,1803,3.9,68862.36,11.0,1.62,14.0,0.18,61.0,63.39,323332807.64
APAC,Gaming,1996-09-05,1292851.45,1213,2.4,157379.56,21.0,3.85,87.0,0.09,55.0,39.22,323332807.64
APAC,Gaming,1996-09-06,1404103.58,2068,2.3,162385.17,22.0,2.97,82.0,0.09,82.0,69.22,323332807.64
APAC,Gaming,1996-10-01,1842634.75,3096,4.4,173633.65,11.0,1.42,49.0,0.1,72.0,33.14,320418531.97
APAC,Gaming,1996-10-06,125850.38,698,3.4,92154.35,17.0,1.53,29.0,0.1,83.0,63.62,320418531.97
APAC,Gaming,1996-10-18,3845364.29,12601,4.3999999999999995,361388.01,19.666666666666668,3.356666666666667,72.0,0.21333333333333335,58.333333333333336,54.18,961255595.9100001
APAC,Gaming,1996-10-30,1137524.97,4022,4.2,70275.33,10.0,4.94,41.0,0.12,89.0,34.82,320418531.97
APAC,Gaming,1996-11-29,307630.08,2928,3.0,199243.27,0.0,2.16,51.0,0.07,65.0,62.15,320418531.97
APAC,Gaming,1996-12-16,282313.13,4167,3.0,198183.43,3.0,3.45,68.0,0.16,54.0,47.08,320418531.97
APAC,Gaming,1996-12-23,1955844.66,1021,1.9,170057.9,2.0,2.83,23.0,0.28,70.0,57.18,320418531.97
APAC,Gaming,1996-12-24,936438.0,2735,2.2,175080.4,21.0,0.57,63.0,0.24,78.0,63.1,320418531.97
APAC,Gaming,1996-12-27,634141.21,117,3.0,174998.74,1.0,4.95,28.0,0.2,55.0,31.95,320418531.97
APAC,Gaming,1997-01-03,1877950.87,506,1.2,134201.7,8.0,0.28,57.0,0.22,73.0,44.42,296628625.49
APAC,Gaming,1997-01-06,1350266.85,2410,3.9,102489.87,9.0,4.87,61.0,0.3,68.0,48.73,296628625.49
APAC,Gaming,1997-01-29,685471.58,3854,2.9,176906.15,20.0,4.75,58.0,0.15,54.0,41.4,296628625.49
APAC,Gaming,1997-01-30,1756269.27,2491,2.7,49247.97,16.0,0.88,34.0,0.11,80.0,65.89,296628625.49
APAC,Gaming,1997-02-12,1697103.66,4981,1.4,98130.19,5.0,0.83,57.0,0.06,67.0,64.32,296628625.49
APAC,Gaming,1997-02-16,374924.15,3425,3.9,83582.76,12.0,4.0,61.0,0.06,53.0,63.72,296628625.49
APAC,Gaming,1997-02-22,123648.39,2089,1.3,137642.26,4.0,0.64,56.0,0.15,72.0,47.7,296628625.49
APAC,Gaming,1997-03-01,1789544.59,1592,2.3,35101.95,2.0,3.96,49.0,0.15,58.0,48.54,296628625.49
APAC,Gaming,1997-03-14,364445.36,611,2.7,135015.56,20.0,0.82,35.0,0.29,57.0,55.42,296628625.49
APAC,Gaming,1997-03-18,1604367.28,1163,3.3,57947.13,20.0,3.04,61.0,0.29,85.0,59.82,296628625.49
APAC,Gaming,1997-03-25,1247933.81,482,4.8,124557.56,8.0,2.96,13.0,0.26,53.0,44.9,296628625.49
APAC,Gaming,1997-03-30,429720.86,1765,3.8,126907.61,11.0,3.71,43.0,0.18,65.0,64.65,296628625.49
APAC,Gaming,1997-03-31,1965008.71,4908,2.5,16402.27,20.0,0.75,29.0,0.08,76.0,42.49,296628625.49
APAC,Gaming,1997-04-05,241162.56,423,4.0,129602.26,12.0,1.32,17.0,0.07,56.0,66.22,340651142.44
APAC,Gaming,1997-04-12,1217942.41,1692,2.1,66258.92,23.0,0.44,70.0,0.12,55.0,56.82,340651142.44
APAC,Gaming,1997-04-15,1188008.51,2354,3.4,24636.68,1.0,3.24,54.0,0.08,72.0,41.83,340651142.44
APAC,Gaming,1997-04-18,588206.63,4034,4.8,31468.97,0.0,2.75,11.0,0.11,53.0,39.07,340651142.44
APAC,Gaming,1997-05-11,62240.74,3394,4.1,34494.44,3.0,3.76,15.0,0.12,73.0,49.79,340651142.44
APAC,Gaming,1997-05-24,947331.34,4360,1.5,136960.12,15.0,0.66,46.0,0.23,69.0,49.02,340651142.44
APAC,Gaming,1997-06-03,505644.53,581,1.5,124592.08,13.0,2.72,45.0,0.26,74.0,56.07,340651142.44
APAC,Gaming,1997-06-04,1429772.6400000001,9554,3.466666666666667,282037.82999999996,21.666666666666668,2.4066666666666667,66.66666666666667,0.17,76.66666666666667,47.583333333333336,1021953427.3199999
APAC,Gaming,1997-06-09,1675982.67,254,2.0,127225.59,21.0,2.12,28.0,0.27,87.0,69.86,340651142.44
APAC,Gaming,1997-06-21,525902.58,730,2.9,20119.68,7.0,1.99,78.0,0.05,69.0,57.85,340651142.44
APAC,Gaming,1997-07-15,1635589.87,1212,4.9,123703.76,24.0,3.82,14.0,0.19,77.0,56.36,328979857.45
APAC,Gaming,1997-07-26,232384.89,2157,4.3,91131.9,22.0,2.72,47.0,0.28,55.0,59.36,328979857.45
APAC,Gaming,1997-08-05,537871.04,852,3.4,81563.62,9.0,1.39,35.0,0.12,56.0,62.26,328979857.45
APAC,Gaming,1997-08-07,484604.75,4298,1.5,13687.81,17.0,1.58,59.0,0.11,80.0,35.98,328979857.45
APAC,Gaming,1997-08-09,1591661.77,1258,3.4,148346.97,14.0,3.62,14.0,0.08,61.0,32.5,328979857.45
