Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
Africa,Data Center,1993-09-15,1028856.01,2678,1.3,117941.45,1.0,4.07,58.0,0.12,63.0,43.45,315553056.4
Africa,Data Center,1993-09-22,616913.87,3097,4.4,20363.24,1.0,3.91,84.0,0.11,84.0,61.48,315553056.4
Africa,Data Center,1993-09-24,1511595.94,453,3.2,119800.45,13.0,1.56,64.0,0.2,67.0,55.78,315553056.4
Africa,Data Center,1993-09-28,654605.34,1583,1.7,44873.88,1.0,1.31,19.0,0.08,68.0,69.65,315553056.4
Africa,Data Center,1993-10-07,1864333.91,275,2.1,123626.36,19.0,3.41,28.0,0.07,84.0,55.06,319662335.65
Africa,Data Center,1993-10-09,568079.36,2992,3.4,148264.12,16.0,4.92,32.0,0.09,86.0,34.19,319662335.65
Africa,Data Center,1993-10-14,1510637.58,4348,3.3,17711.55,23.0,3.32,11.0,0.16,72.0,69.98,319662335.65
Africa,Data Center,1993-10-18,335141.28,234,1.5,110485.28,4.0,3.82,24.0,0.14,79.0,48.06,319662335.65
Africa,Data Center,1993-10-29,1879315.82,4371,3.0,162448.36,7.0,0.88,38.0,0.23,68.0,32.36,319662335.65
Africa,Data Center,1993-11-08,1802228.99,449,3.2,165076.41,11.0,0.9,35.0,0.27,58.0,42.3,319662335.65
Africa,Data Center,1993-11-12,867042.97,3155,2.0,149720.86,19.0,1.23,55.0,0.23,89.0,53.86,319662335.65
Africa,Data Center,1993-12-03,1968441.01,2850,3.4,75973.52,0.0,2.02,61.0,0.11,51.0,35.54,319662335.65
Africa,Data Center,1993-12-04,244266.94,4339,1.0,156830.12,21.0,3.85,59.0,0.2,79.0,32.81,319662335.65
Africa,Data Center,1993-12-05,1768664.13,4557,3.8,48252.87,25.0,0.88,74.0,0.24,78.0,37.2,319662335.65
Africa,Data Center,1993-12-21,514864.47,3809,4.8,62589.58,14.0,0.88,76.0,0.18,83.0,61.84,319662335.65
Africa,Data Center,1994-01-01,303238.58,2711,3.0,173358.96,15.0,1.03,73.0,0.23,71.0,64.59,300633390.12
Africa,Data Center,1994-01-03,1313407.2,4907,1.8,137463.33,24.0,0.28,46.0,0.22,55.0,66.22,300633390.12
Africa,Data Center,1994-01-11,1349823.8,4230,4.3,74071.59,11.0,3.09,14.0,0.23,64.0,63.44,300633390.12
Africa,Data Center,1994-01-19,1919631.16,2899,1.6,23143.85,19.0,3.73,11.0,0.2,82.0,31.72,300633390.12
Africa,Data Center,1994-01-28,2140250.14,3423,2.8,203974.28999999998,0.0,0.8300000000000001,66.0,0.155,65.5,61.03999999999999,601266780.24
Africa,Data Center,1994-02-02,944213.16,4718,3.6,177263.33,7.0,0.76,61.0,0.15,55.0,68.46,300633390.12
Africa,Data Center,1994-02-15,1452496.22,1498,3.3,69267.65,12.0,0.62,47.0,0.29,84.0,56.76,300633390.12
Africa,Data Center,1994-02-22,1940598.21,4672,1.9,72706.37,10.0,4.17,75.0,0.06,81.0,65.5,300633390.12
Africa,Data Center,1994-02-26,1140928.12,858,1.6,182768.7,22.0,4.78,89.0,0.29,76.0,52.51,300633390.12
Africa,Data Center,1994-03-03,1251799.59,1024,2.8,61204.54,23.0,3.89,73.0,0.12,61.0,58.43,300633390.12
Africa,Data Center,1994-03-13,1662036.12,4713,4.7,95039.68,2.0,2.2,36.0,0.25,87.0,46.85,300633390.12
Africa,Data Center,1994-03-15,967853.77,4804,4.449999999999999,141908.76,14.0,2.33,43.0,0.16,62.0,56.75,601266780.24
Africa,Data Center,1994-04-08,1333513.57,3948,1.8,64115.02,22.0,4.3,43.0,0.27,56.0,62.97,342955507.98
Africa,Data Center,1994-04-14,1316758.09,1406,4.6,106037.28,3.0,2.93,89.0,0.19,85.0,58.94,342955507.98
Africa,Data Center,1994-04-23,1954826.74,4266,3.2,143511.52,8.0,4.83,85.0,0.07,83.0,33.53,342955507.98
Africa,Data Center,1994-04-26,1123792.38,5283,3.0,59901.66,14.0,2.6,56.0,0.20500000000000002,75.0,64.88,685911015.96
Africa,Data Center,1994-04-27,1757302.69,4966,4.0,66192.57,16.0,2.02,75.0,0.08,77.0,45.48,342955507.98
Africa,Data Center,1994-04-29,518899.1,1766,4.2,138651.61,0.0,3.86,20.0,0.15,66.0,60.75,342955507.98
Africa,Data Center,1994-05-04,1381754.4,3015,2.3,64359.6,12.0,2.69,60.0,0.28,62.0,61.73,342955507.98
Africa,Data Center,1994-05-10,155188.43,1040,2.8,81295.57,1.0,3.16,19.0,0.19,73.0,63.34,342955507.98
Africa,Data Center,1994-05-17,2372900.51,4755,4.25,170024.84999999998,10.5,2.455,60.5,0.155,59.5,53.305,685911015.96
Africa,Data Center,1994-06-01,1067348.6,3858,4.4,32155.96,1.0,3.44,36.0,0.07,88.0,30.85,342955507.98
Africa,Data Center,1994-06-02,446104.77,2320,3.9,174513.88,14.0,3.99,65.0,0.11,58.0,61.44,342955507.98
Africa,Data Center,1994-06-12,463963.54000000004,2349,2.95,108820.99,15.5,3.4,45.0,0.18,77.0,62.144999999999996,685911015.96
Africa,Data Center,1994-07-04,1058365.89,5092,3.75,197192.21,14.5,3.215,32.0,0.16999999999999998,67.5,58.875,736318540.02
Africa,Data Center,1994-07-09,1380116.37,4334,2.1,178268.19,25.0,4.42,79.0,0.27,58.0,66.13,368159270.01
Africa,Data Center,1994-07-16,1355917.67,1340,2.5,127386.49,23.0,1.15,32.0,0.21,59.0,47.62,368159270.01
Africa,Data Center,1994-07-19,1722989.9300000002,2730,3.2,307095.32,8.0,0.865,57.5,0.12000000000000001,63.0,57.550000000000004,736318540.02
Africa,Data Center,1994-07-26,1794394.24,200,3.3,130229.07,13.0,4.5,48.0,0.26,71.0,63.94,368159270.01
Africa,Data Center,1994-07-29,1643895.12,2395,1.8,176531.03,15.0,2.07,86.0,0.25,50.0,46.75,368159270.01
Africa,Data Center,1994-09-04,688086.27,565,2.2,157782.11,13.0,2.66,41.0,0.13,74.0,40.02,368159270.01
Africa,Data Center,1994-09-08,527040.76,2220,4.9,153761.98,19.0,3.7,38.0,0.27,71.0,49.69,368159270.01
Africa,Data Center,1994-09-12,992414.63,3561,3.7,40575.26,8.0,3.36,46.0,0.22,69.0,48.21,368159270.01
Africa,Data Center,1994-09-15,1962760.91,3647,1.7,133345.35,9.0,1.7,26.0,0.05,79.0,68.41,368159270.01
Africa,Data Center,1994-09-16,231797.23,4185,2.6,20349.59,0.0,0.21,59.0,0.09,75.0,59.48,368159270.01
Africa,Data Center,1994-09-20,529334.12,3742,4.0,171878.85,1.0,1.77,40.0,0.09,74.0,55.04,368159270.01
Africa,Data Center,1994-09-29,1253438.61,4090,3.7,139524.14,1.0,1.32,71.0,0.12,65.0,32.79,368159270.01
Africa,Data Center,1994-10-04,915041.8,4565,1.0,132447.33,7.0,4.18,36.0,0.13,88.0,61.97,320012458.93
Africa,Data Center,1994-11-15,1062288.78,3945,2.8,174609.81,18.0,2.77,30.0,0.13,56.0,62.18,320012458.93
Africa,Data Center,1994-11-20,841722.67,3943,2.1,198129.04,18.0,0.78,15.0,0.06,70.0,35.92,320012458.93
Africa,Data Center,1994-11-24,478211.96,3769,2.4,159398.64,25.0,1.2,52.0,0.24,60.0,67.13,320012458.93
Africa,Data Center,1994-12-07,1375770.83,4993,3.6,144048.36,0.0,0.95,72.0,0.17,85.0,64.19,320012458.93
Africa,Data Center,1995-01-11,469555.45,1787,3.5,26012.49,6.0,3.2,49.0,0.22,90.0,41.05,325489049.07
Africa,Data Center,1995-01-27,1329843.86,1113,3.9,41747.22,8.0,2.44,74.0,0.16,66.0,68.7,325489049.07
Africa,Data Center,1995-02-01,1262292.39,4577,2.4,103879.25,18.0,1.98,39.0,0.27,54.0,30.87,325489049.07
Africa,Data Center,1995-02-05,766148.91,4317,2.4,83627.82,2.0,3.07,60.0,0.22,72.0,57.62,325489049.07
Africa,Data Center,1995-02-13,1325152.71,237,3.1,39365.83,25.0,0.93,77.0,0.22,81.0,49.01,325489049.07
Africa,Data Center,1995-02-18,241363.4,3048,1.7,79502.5,8.0,0.21,86.0,0.21,75.0,44.23,325489049.07
Africa,Data Center,1995-02-19,652420.73,3323,2.6,165986.14,15.0,3.35,47.0,0.12,88.0,35.76,325489049.07
Africa,Data Center,1995-03-07,3345154.84,1766,3.5500000000000003,317062.88,22.5,2.58,36.0,0.18,69.5,49.435,650978098.14
Africa,Data Center,1995-03-12,673846.29,4159,2.8,199851.14,17.0,0.42,73.0,0.12,64.0,37.7,325489049.07
Africa,Data Center,1995-03-14,502489.4,3578,4.3,83941.45,17.0,2.21,86.0,0.18,66.0,54.86,325489049.07
Africa,Data Center,1995-03-17,506814.46,2502,2.2,49111.8,17.0,2.21,47.0,0.22,79.0,59.91,325489049.07
Africa,Data Center,1995-03-19,697805.9,2570,2.0,152176.5,0.0,4.54,50.0,0.24,52.0,63.37,325489049.07
Africa,Data Center,1995-03-22,2710060.0700000003,8753,4.1000000000000005,237633.79,11.666666666666666,2.7099999999999995,61.0,0.16666666666666666,72.33333333333333,47.879999999999995,976467147.21
Africa,Data Center,1995-04-09,416223.01,4322,4.5,103700.72,20.0,3.1,39.0,0.26,75.0,54.09,315874893.32
Africa,Data Center,1995-04-10,1539833.63,790,3.3,57764.92,24.0,1.15,86.0,0.28,84.0,36.4,315874893.32
Africa,Data Center,1995-05-06,1592059.88,4013,1.2,138005.38,17.0,3.03,43.0,0.25,52.0,69.61,315874893.32
Africa,Data Center,1995-05-29,636938.27,329,4.6,56032.41,18.0,1.92,68.0,0.06,74.0,58.64,315874893.32
Africa,Data Center,1995-06-05,364396.92,286,1.7,120801.25,22.0,3.22,73.0,0.14,66.0,47.69,315874893.32
Africa,Data Center,1995-06-12,1359838.47,3955,1.1,182098.14,24.0,3.29,27.0,0.3,71.0,61.72,315874893.32
Africa,Data Center,1995-06-20,150197.2,1875,3.7,104803.77,24.0,2.02,15.0,0.16,65.0,45.38,315874893.32
Africa,Data Center,1995-06-26,669220.64,1052,4.1,92065.78,22.0,1.1,19.0,0.12,89.0,64.43,315874893.32
Africa,Data Center,1995-07-01,1459691.31,2644,3.2,132399.34,19.0,4.54,59.0,0.18,69.0,59.24,323268964.24
Africa,Data Center,1995-07-11,378973.07,1103,2.5,163502.58,7.0,2.53,68.0,0.15,84.0,38.88,323268964.24
Africa,Data Center,1995-07-22,1592579.18,1493,2.8,61314.87,5.0,3.86,85.0,0.18,54.0,52.33,323268964.24
Africa,Data Center,1995-07-24,931753.11,128,1.6,140555.75,19.0,0.42,58.0,0.12,53.0,54.62,323268964.24
Africa,Data Center,1995-07-25,1032369.85,2599,3.2,143687.03,6.0,3.98,61.0,0.2,54.0,65.27,323268964.24
Africa,Data Center,1995-07-31,837518.22,2874,2.2,151898.02,15.0,1.32,34.0,0.06,87.0,40.9,323268964.24
Africa,Data Center,1995-08-01,1986098.82,3986,2.1,64113.94,0.0,0.91,32.0,0.29,53.0,66.02,323268964.24
Africa,Data Center,1995-08-05,1460214.87,1741,2.6,147391.95,21.0,0.34,64.0,0.09,77.0,52.63,323268964.24
Africa,Data Center,1995-08-29,1398473.66,4737,1.7,136859.7,12.0,1.39,60.0,0.3,74.0,33.49,323268964.24
Africa,Data Center,1995-08-31,377078.42,138,3.4,66450.98,24.0,2.47,21.0,0.19,65.0,64.02,323268964.24
Africa,Data Center,1995-09-02,362514.67,4555,3.8,166200.26,17.0,2.75,40.0,0.16,77.0,51.36,323268964.24
Africa,Data Center,1995-09-16,272436.45,156,4.6,159800.13,19.0,1.46,71.0,0.19,74.0,42.2,323268964.24
Africa,Data Center,1995-09-20,1315480.49,2844,1.8,16320.02,17.0,3.74,75.0,0.13,55.0,65.97,323268964.24
Africa,Data Center,1995-09-23,202960.81,4261,2.0,61924.44,9.0,0.37,75.0,0.06,50.0,36.34,323268964.24
Africa,Data Center,1995-10-01,1940555.72,2204,1.5,193592.92,13.0,0.98,88.0,0.17,72.0,36.64,343780294.49
Africa,Data Center,1995-10-07,1852963.93,3025,1.6,47910.74,21.0,0.53,53.0,0.26,81.0,30.19,343780294.49
Africa,Data Center,1995-10-11,1453980.52,2448,1.5,119260.12,12.0,4.02,20.0,0.3,87.0,55.19,343780294.49
Africa,Data Center,1995-10-18,445729.36,4816,1.9,193489.63,1.0,3.57,10.0,0.08,80.0,59.45,343780294.49
Africa,Data Center,1995-10-23,248865.17,183,3.2,118641.48,8.0,1.63,39.0,0.07,81.0,55.52,343780294.49
Africa,Data Center,1995-11-13,1643635.49,771,2.6,46572.09,14.0,2.01,75.0,0.21,58.0,67.46,343780294.49
Africa,Data Center,1995-11-14,1585218.64,3923,3.4,57849.49,21.0,4.21,39.0,0.28,67.0,40.23,343780294.49
Africa,Data Center,1995-11-26,537068.18,2980,3.7,47324.51,1.0,4.39,25.0,0.28,86.0,47.59,343780294.49
Africa,Data Center,1995-12-01,385305.47,4937,1.5,148927.81,2.0,1.7,55.0,0.25,89.0,52.08,343780294.49
Africa,Data Center,1995-12-18,1797571.1300000001,3636,3.55,124630.13,14.5,3.1,36.0,0.235,57.5,52.019999999999996,687560588.98
Africa,Data Center,1996-01-12,1182775.34,3606,4.3,148723.6,17.0,1.59,79.0,0.2,61.0,67.75,345139153.57
Africa,Data Center,1996-01-14,1747016.81,3408,1.2,142273.28,20.0,3.51,67.0,0.08,80.0,62.05,345139153.57
Africa,Data Center,1996-01-16,1682426.07,3365,4.8,106085.73,10.0,4.35,85.0,0.09,67.0,34.82,345139153.57
Africa,Data Center,1996-01-26,1242142.53,864,1.4,92859.47,25.0,1.33,48.0,0.09,71.0,50.46,345139153.57
Africa,Data Center,1996-01-27,929459.12,3810,1.6,139109.38,4.0,3.21,10.0,0.28,65.0,54.57,345139153.57
Africa,Data Center,1996-02-12,1184277.58,2221,3.2,31699.18,19.0,3.84,25.0,0.22,75.0,43.35,345139153.57
Africa,Data Center,1996-02-16,1939458.57,2194,1.9,23153.17,2.0,0.53,57.0,0.14,78.0,62.83,345139153.57
Africa,Data Center,1996-02-19,2085026.31,4863,2.75,219582.24000000002,17.5,3.2600000000000002,55.5,0.16999999999999998,73.5,39.7,690278307.14
Africa,Data Center,1996-03-01,1023806.56,1300,5.0,86642.82,6.0,4.14,71.0,0.2,50.0,34.47,345139153.57
Africa,Data Center,1996-03-03,601029.58,1534,4.1,88604.5,2.0,3.82,23.0,0.18,67.0,53.35,345139153.57
Africa,Data Center,1996-03-13,1371737.39,1507,2.8,93519.31,20.0,3.74,50.0,0.2,85.0,48.21,345139153.57
Africa,Data Center,1996-03-16,2703321.18,6193,2.4000000000000004,255287.76,16.5,2.0,35.0,0.225,75.0,64.465,690278307.14
Africa,Data Center,1996-04-20,575331.5,392,3.0,118242.11,24.0,4.67,33.0,0.15,59.0,45.54,314436872.62
Africa,Data Center,1996-05-01,1482443.2,4322,4.7,17886.55,15.0,2.22,28.0,0.15,76.0,31.56,314436872.62
Africa,Data Center,1996-05-13,491765.2,4113,2.8,15706.93,12.0,3.56,79.0,0.23,73.0,56.3,314436872.62
Africa,Data Center,1996-05-28,1242721.46,747,2.0,154565.65,7.0,0.16,55.0,0.23,83.0,45.87,314436872.62
Africa,Data Center,1996-06-01,1243203.33,3896,3.6,141345.4,21.0,4.27,33.0,0.05,65.0,37.3,314436872.62
Africa,Data Center,1996-06-03,1194581.03,2108,2.2,173199.14,3.0,4.07,76.0,0.18,54.0,52.78,314436872.62
Africa,Data Center,1996-06-16,139926.2,3323,4.3,146911.91,11.0,0.61,62.0,0.27,55.0,69.75,314436872.62
Africa,Data Center,1996-06-17,1925742.35,808,3.8,195557.8,11.0,2.02,77.0,0.27,76.0,34.65,314436872.62
Africa,Data Center,1996-06-23,1342691.28,4414,3.3,126580.07,16.0,3.0,33.0,0.29,69.0,42.51,314436872.62
Africa,Data Center,1996-07-11,426343.43,6438,1.3,257197.46000000002,5.5,3.215,49.0,0.185,70.0,50.985,646665615.28
Africa,Data Center,1996-07-15,84222.87,1330,2.4,156573.29,22.0,0.93,29.0,0.13,82.0,62.86,323332807.64
Africa,Data Center,1996-07-23,1813945.9,2505,1.1,121542.39,20.0,2.44,17.0,0.19,71.0,55.73,323332807.64
Africa,Data Center,1996-07-29,1674593.37,1447,1.6,170852.18,14.0,1.82,12.0,0.1,66.0,61.45,323332807.64
Africa,Data Center,1996-07-31,610010.68,4121,3.4,96946.48,13.0,3.33,29.0,0.15,54.0,66.04,323332807.64
Africa,Data Center,1996-08-24,413926.3,3792,1.4,161079.06,18.0,0.7,87.0,0.23,67.0,56.47,323332807.64
Africa,Data Center,1996-09-24,744673.58,907,4.3,140417.3,19.0,2.83,71.0,0.13,63.0,42.51,323332807.64
Africa,Data Center,1996-10-04,274276.66,1319,4.7,71359.04,18.0,3.43,52.0,0.2,82.0,64.17,320418531.97
Africa,Data Center,1996-10-18,1195161.03,1717,4.6,66591.13,9.0,0.92,28.0,0.28,79.0,46.66,320418531.97
Africa,Data Center,1996-10-21,1707693.94,3813,2.5,39600.65,16.0,0.32,71.0,0.17,85.0,37.43,320418531.97
Africa,Data Center,1996-10-29,1802386.4,2548,1.3,143579.26,24.0,2.28,37.0,0.17,54.0,60.5,320418531.97
Africa,Data Center,1996-11-19,1350094.58,868,4.5,66258.18,8.0,1.23,13.0,0.2,80.0,49.96,320418531.97
Africa,Data Center,1996-11-21,1254552.8,1767,1.0,92428.91,24.0,3.04,35.0,0.14,89.0,35.21,320418531.97
Africa,Data Center,1996-11-22,1571190.58,1922,1.1,199121.68,25.0,2.8,29.0,0.11,59.0,53.79,320418531.97
Africa,Data Center,1996-11-26,1952442.73,4864,1.3,10937.07,6.0,2.08,88.0,0.13,86.0,45.51,320418531.97
Africa,Data Center,1996-11-30,174015.06,4733,2.2,10070.1,23.0,4.14,47.0,0.28,68.0,64.1,320418531.97
Africa,Data Center,1996-12-12,165235.82,1464,1.2,97603.63,3.0,4.67,26.0,0.21,55.0,46.77,320418531.97
Africa,Data Center,1996-12-13,887090.89,4350,1.0,62880.27,14.0,2.2,58.0,0.11,57.0,52.51,320418531.97
Africa,Data Center,1996-12-15,1671345.49,2025,4.8,155770.81,12.0,1.54,58.0,0.06,71.0,58.91,320418531.97
Africa,Data Center,1996-12-18,1009556.15,2889,4.9,17601.81,12.0,3.33,59.0,0.08,83.0,45.46,320418531.97
Africa,Data Center,1996-12-24,1959032.67,4289,3.0,29251.17,16.0,2.33,75.0,0.21,60.0,35.95,320418531.97
Africa,Data Center,1996-12-26,1435060.36,570,2.9,184942.32,18.0,3.11,51.0,0.06,58.0,33.4,320418531.97
Africa,Data Center,1996-12-29,985879.75,3454,2.6,156362.37,22.0,4.65,50.0,0.2,62.0,50.54,320418531.97
Africa,Data Center,1996-12-30,767779.96,3380,3.9,90971.9,25.0,4.09,65.0,0.14,50.0,65.35,320418531.97
Africa,Data Center,1997-01-07,232984.63,3603,4.2,159371.3,10.0,2.74,69.0,0.14,85.0,67.1,296628625.49
Africa,Data Center,1997-01-10,598050.81,3299,4.1,101429.95,21.0,1.0,78.0,0.16,88.0,41.48,296628625.49
Africa,Data Center,1997-01-14,1287249.45,2135,4.2,145155.17,1.0,4.66,50.0,0.29,82.0,56.98,296628625.49
Africa,Data Center,1997-01-21,1903826.76,3732,2.5,10604.43,13.0,2.61,15.0,0.25,64.0,66.25,296628625.49
Africa,Data Center,1997-01-29,1923517.38,3466,2.3,189768.41,25.0,1.31,40.0,0.21,52.0,44.29,296628625.49
Africa,Data Center,1997-02-08,1618787.49,2220,3.8,109052.28,25.0,3.22,54.0,0.23,76.0,41.35,296628625.49
Africa,Data Center,1997-03-09,676588.84,1687,3.1,20577.19,2.0,1.61,45.0,0.09,65.0,50.5,296628625.49
Africa,Data Center,1997-03-10,1166309.38,3660,2.9,34944.88,12.0,0.29,89.0,0.28,54.0,50.58,296628625.49
Africa,Data Center,1997-03-16,1884535.33,797,3.5,119491.48,9.0,2.37,29.0,0.21,58.0,44.39,296628625.49
Africa,Data Center,1997-03-23,290401.12,1250,3.2,129534.69,14.0,0.97,18.0,0.09,87.0,34.8,296628625.49
Africa,Data Center,1997-03-24,1633197.21,3833,4.6,169108.71,13.0,3.31,78.0,0.25,74.0,49.94,296628625.49
Africa,Data Center,1997-03-28,3797794.5300000003,8301,2.55,219625.68,16.0,1.96,63.0,0.15000000000000002,51.5,43.295,593257250.98
Africa,Data Center,1997-04-04,1290919.52,1085,1.5,179723.1,9.0,3.85,81.0,0.2,63.0,69.57,340651142.44
Africa,Data Center,1997-04-06,2031156.28,8478,2.95,91536.9,14.0,3.6849999999999996,65.0,0.195,63.5,56.03,681302284.88
Africa,Data Center,1997-04-09,1894001.61,431,2.8,84990.01,24.0,3.65,33.0,0.15,65.0,43.32,340651142.44
Africa,Data Center,1997-04-12,1006334.68,4092,2.1,15297.01,3.0,1.4,65.0,0.26,82.0,52.28,340651142.44
Africa,Data Center,1997-04-13,689654.33,4133,2.5,199236.95,21.0,4.27,46.0,0.27,58.0,57.01,340651142.44
Africa,Data Center,1997-04-16,1371681.17,1093,1.0,46629.98,12.0,4.26,36.0,0.28,81.0,33.17,340651142.44
Africa,Data Center,1997-04-30,3521888.92,5352,3.5,143070.83000000002,6.5,2.15,24.5,0.2,68.5,39.16,681302284.88
Africa,Data Center,1997-05-01,1727923.5,1871,3.6,11363.82,12.0,4.25,44.0,0.17,60.0,40.62,340651142.44
Africa,Data Center,1997-05-06,1961297.78,3997,2.35,135713.91,12.0,1.81,51.0,0.16,60.0,53.81,681302284.88
Africa,Data Center,1997-05-08,1457062.03,411,2.3,125635.89,10.0,3.28,81.0,0.09,77.0,35.33,340651142.44
Africa,Data Center,1997-05-09,687822.18,2046,3.8,17698.05,4.0,3.12,35.0,0.09,80.0,32.3,340651142.44
Africa,Data Center,1997-05-11,693857.48,4006,1.7,54474.23,17.0,3.76,43.0,0.29,88.0,43.79,340651142.44
Africa,Data Center,1997-05-23,384594.14,1098,3.2,50529.84,1.0,1.48,17.0,0.22,54.0,59.58,340651142.44
Africa,Data Center,1997-05-27,984950.1,283,4.9,64343.03,6.0,4.41,28.0,0.16,61.0,39.6,340651142.44
Africa,Data Center,1997-07-12,685853.09,3793,4.9,85775.36,11.0,1.46,25.0,0.15,60.0,37.3,328979857.45
Africa,Data Center,1997-07-14,1372368.66,2354,1.4,32980.96,23.0,2.62,32.0,0.1,58.0,47.24,328979857.45
Africa,Data Center,1997-07-19,1026285.95,2072,2.9,110460.84,6.0,3.55,76.0,0.28,84.0,63.27,328979857.45
Africa,Data Center,1997-07-20,1764378.45,2165,3.0,128627.27,2.0,2.58,48.0,0.17,74.0,41.49,328979857.45
Africa,Data Center,1997-07-28,824941.73,3391,1.5,17182.89,18.0,3.77,41.0,0.27,51.0,66.52,328979857.45
Africa,Data Center,1997-07-30,888389.9,3491,4.7,104503.1,16.0,2.41,51.0,0.1,77.0,51.9,328979857.45
Africa,Data Center,1997-08-13,1658981.22,722,3.4,27262.0,12.0,1.99,83.0,0.25,65.0,54.27,328979857.45
Africa,Data Center,1997-08-27,1634563.68,1576,4.8,57076.07,3.0,2.27,37.0,0.21,64.0,47.18,328979857.45
Africa,Data Center,1997-08-28,1411539.32,1862,1.2,69621.51,11.0,3.16,75.0,0.13,60.0,52.56,328979857.45
Africa,Data Center,1997-08-31,1554768.64,4835,2.1,25064.6,11.0,0.7,51.0,0.14,80.0,53.36,328979857.45
Africa,Data Center,1997-09-05,1954917.81,3958,3.4,108409.0,7.0,2.52,22.0,0.22,51.0,47.06,328979857.45
Africa,Data Center,1997-10-06,1446831.08,1656,1.2,31829.07,24.0,1.23,33.0,0.15,57.0,53.39,327061093.61
Africa,Data Center,1997-10-17,148106.42,670,1.1,82512.9,0.0,1.13,15.0,0.15,62.0,66.0,327061093.61
Africa,Data Center,1997-10-22,562735.31,3419,3.6,26968.46,5.0,4.65,25.0,0.2,80.0,52.75,327061093.61
Africa,Data Center,1997-10-23,457838.81,2631,2.9,73067.02,19.0,3.32,22.0,0.17,75.0,41.12,327061093.61
Africa,Data Center,1997-10-26,471152.31,1995,5.0,150826.24,2.0,1.1,11.0,0.12,88.0,63.1,327061093.61
Africa,Data Center,1997-10-29,953586.48,4873,1.2,16031.58,24.0,3.08,64.0,0.21,78.0,61.72,327061093.61
Africa,Data Center,1997-11-05,1164224.83,2724,1.5,181772.34,17.0,2.22,63.0,0.3,73.0,67.48,327061093.61
Africa,Data Center,1997-11-18,144741.6,244,1.5,162977.54,22.0,1.01,81.0,0.16,85.0,50.71,327061093.61
Africa,Data Center,1997-11-27,2562886.77,7561,3.966666666666667,218513.86,13.0,3.4566666666666666,41.0,0.19666666666666668,64.0,50.36333333333334,981183280.83
Africa,Data Center,1997-11-30,1234660.43,3316,3.3,72031.87,15.0,2.33,19.0,0.17,85.0,55.77,327061093.61
Africa,Data Center,1997-12-03,1125346.65,3498,4.5,120197.46,22.0,0.22,17.0,0.22,83.0,33.37,327061093.61
Africa,Data Center,1997-12-06,1786324.05,4667,4.0,50893.53,4.0,2.91,33.0,0.22,59.0,68.97,327061093.61
Africa,Data Center,1997-12-18,128454.23,2520,4.4,81685.14,8.0,1.18,28.0,0.07,85.0,60.05,327061093.61
Africa,Data Center,1997-12-26,430599.91,2324,1.9,39507.52,24.0,3.26,12.0,0.07,53.0,39.18,327061093.61
Africa,Data Center,1998-01-05,932869.98,2611,3.5,120347.82,19.0,3.48,44.0,0.25,61.0,50.04,292276179.85
