Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
South America,OEM,1994-08-03,1665918.97,3304,1.2,142003.29,21.0,4.45,41.0,0.2,81.0,36.18,368159270.01
South America,OEM,1994-08-06,291683.5,1359,2.0,49677.79,25.0,4.95,51.0,0.24,58.0,46.07,368159270.01
South America,OEM,1994-08-11,1631267.77,1325,1.4,21452.49,6.0,2.05,40.0,0.27,76.0,35.47,368159270.01
South America,OEM,1994-08-14,941566.14,4394,3.8,228022.47999999998,19.5,2.88,31.5,0.14500000000000002,80.5,49.32,736318540.02
South America,OEM,1994-09-03,733474.89,1306,2.1,174496.27,18.0,0.9,79.0,0.06,57.0,56.91,368159270.01
South America,OEM,1994-09-08,1242758.04,611,2.8,146710.91,17.0,1.94,84.0,0.08,53.0,31.81,368159270.01
South America,OEM,1994-09-15,411683.61,897,1.6,102488.05,0.0,2.36,24.0,0.27,71.0,52.5,368159270.01
South America,OEM,1994-09-16,1664651.5,4415,1.3,122565.65,19.0,4.4,87.0,0.2,73.0,53.04,368159270.01
South America,OEM,1994-09-17,1535302.86,1799,1.7,39974.89,11.0,3.04,25.0,0.11,63.0,58.63,368159270.01
South America,OEM,1994-09-22,73398.51,4427,4.4,184767.44,25.0,0.21,57.0,0.18,60.0,36.88,368159270.01
South America,OEM,1994-09-26,643737.53,1220,2.4,103177.54,3.0,3.68,89.0,0.24,71.0,44.15,368159270.01
South America,OEM,1994-09-28,1457288.32,4121,4.3,50928.98,13.0,4.54,41.0,0.22,61.0,46.49,368159270.01
South America,OEM,1994-10-05,1403927.8,4004,3.7,193816.96,10.0,4.1,34.0,0.13,56.0,46.41,320012458.93
South America,OEM,1994-10-25,637986.01,4375,3.5,54170.87,21.0,3.73,65.0,0.18,83.0,48.18,320012458.93
South America,OEM,1994-11-14,1386650.22,1032,1.3,16341.75,14.0,4.38,51.0,0.2,88.0,36.89,320012458.93
South America,OEM,1994-11-23,1922467.85,759,3.0,58485.7,22.0,1.73,62.0,0.29,84.0,64.8,320012458.93
South America,OEM,1994-12-23,1592295.49,3676,1.4,135210.07,5.0,0.62,65.0,0.16,81.0,68.42,320012458.93
South America,OEM,1994-12-25,342853.18,4106,5.0,97370.9,18.0,3.53,58.0,0.29,55.0,37.95,320012458.93
South America,OEM,1994-12-31,913977.89,1075,2.2,133877.55,4.0,1.575,42.0,0.245,85.5,51.14,640024917.86
South America,OEM,1995-01-06,1768436.98,1097,3.5,79961.32,16.0,1.54,82.0,0.3,88.0,42.92,325489049.07
South America,OEM,1995-01-13,366296.08,2440,4.3,195768.61,10.0,0.98,70.0,0.17,53.0,33.44,325489049.07
South America,OEM,1995-01-17,1177119.11,1638,3.8,197178.41,8.0,1.76,39.0,0.21,89.0,39.49,325489049.07
South America,OEM,1995-01-19,1013008.56,513,4.3,197473.11,21.0,1.58,65.0,0.25,57.0,49.92,325489049.07
South America,OEM,1995-01-30,497034.32,525,3.7,188768.91,7.0,2.69,60.0,0.26,66.0,39.35,325489049.07
South America,OEM,1995-02-04,1743042.4,4157,3.9,141038.58,10.0,4.44,49.0,0.13,73.0,58.72,325489049.07
South America,OEM,1995-02-13,987465.88,386,1.8,117761.71,5.0,1.57,28.0,0.21,73.0,56.21,325489049.07
South America,OEM,1995-02-25,1298970.92,530,4.9,89165.24,17.0,1.41,84.0,0.14,86.0,60.65,325489049.07
South America,OEM,1995-03-07,453931.15,4293,2.7,104784.74,15.0,4.11,59.0,0.2,67.0,53.49,325489049.07
South America,OEM,1995-03-10,1392663.91,4954,1.7,49607.96,23.0,0.21,39.0,0.14,89.0,64.17,325489049.07
South America,OEM,1995-03-12,1233016.56,3346,4.4,146010.07,13.0,2.04,56.0,0.21,54.0,31.66,325489049.07
South America,OEM,1995-03-17,438075.64,2480,3.2,106584.87,14.0,2.62,45.0,0.06,54.0,67.79,325489049.07
South America,OEM,1995-03-20,1738407.09,5986,3.8,64475.94,9.0,1.5,62.5,0.095,69.0,49.114999999999995,650978098.14
South America,OEM,1995-03-22,1721640.62,3017,2.6,28567.95,0.0,3.64,81.0,0.17,55.0,30.01,325489049.07
South America,OEM,1995-04-04,1866821.88,4154,3.8,22289.85,21.0,2.85,13.0,0.13,84.0,36.84,315874893.32
South America,OEM,1995-04-05,1061585.0,3575,1.5,54692.64,1.0,0.42,40.0,0.22,71.0,64.12,315874893.32
South America,OEM,1995-04-11,1057145.04,3529,1.3,80837.77,7.0,0.93,45.0,0.29,83.0,33.2,315874893.32
South America,OEM,1995-04-25,1007481.87,3159,2.8,157860.46,1.0,2.0,47.0,0.15,76.0,34.81,315874893.32
South America,OEM,1995-05-03,402933.9,580,1.6,182144.74,22.0,4.05,22.0,0.13,82.0,47.37,315874893.32
South America,OEM,1995-05-10,1853275.43,1753,3.7,113926.83,15.0,4.69,52.0,0.09,51.0,31.52,315874893.32
South America,OEM,1995-05-14,428065.47,2202,4.2,139795.12,14.0,2.63,69.0,0.12,75.0,67.55,315874893.32
South America,OEM,1995-05-23,1149119.72,926,4.4,33507.94,2.0,4.09,55.0,0.24,56.0,49.45,315874893.32
South America,OEM,1995-05-26,536918.39,4482,4.1,171232.14,19.0,0.16,86.0,0.19,60.0,35.82,315874893.32
South America,OEM,1995-05-30,253412.9,3664,4.4,12510.43,25.0,1.45,15.0,0.23,67.0,36.21,315874893.32
South America,OEM,1995-06-14,733908.38,4038,4.6,198121.47,13.0,2.94,51.0,0.13,55.0,50.02,315874893.32
South America,OEM,1995-07-04,996383.55,3624,1.5,148445.62,12.0,1.09,25.0,0.12,78.0,41.71,323268964.24
South America,OEM,1995-07-21,1841734.05,3525,2.5,101667.71,25.0,4.85,28.0,0.18,69.0,56.09,323268964.24
South America,OEM,1995-07-29,1809633.11,906,3.1,31271.08,2.0,2.95,45.0,0.27,55.0,69.19,323268964.24
South America,OEM,1995-08-09,1341937.25,2891,4.4,140233.32,22.0,2.11,56.0,0.06,67.0,59.94,323268964.24
South America,OEM,1995-08-20,1481204.59,3388,3.5,154102.22,9.0,2.38,89.0,0.2,76.0,50.13,323268964.24
South America,OEM,1995-08-22,1530172.34,2588,1.6,71559.58,24.0,3.93,68.0,0.23,78.0,69.7,323268964.24
South America,OEM,1995-08-26,1035176.72,2967,1.4,47725.26,21.0,0.83,69.0,0.24,73.0,68.02,323268964.24
South America,OEM,1995-08-29,1844105.64,3742,3.4,60661.54,24.0,3.25,47.0,0.19,80.0,66.71,323268964.24
South America,OEM,1995-09-25,99397.2,3360,4.4,165967.24,21.0,3.11,63.0,0.18,55.0,52.09,323268964.24
South America,OEM,1995-10-08,419470.34,3667,2.7,14763.72,8.0,1.67,31.0,0.21,84.0,43.06,343780294.49
South America,OEM,1995-10-10,706099.84,3746,4.0,104804.28,16.0,4.67,13.0,0.14,72.0,37.31,343780294.49
South America,OEM,1995-10-13,1409501.38,1888,3.9,128817.55,3.0,0.59,81.0,0.13,80.0,51.95,343780294.49
South America,OEM,1995-10-16,1246111.28,4007,3.1,198621.71,0.0,4.35,55.0,0.19,65.0,56.66,343780294.49
South America,OEM,1995-10-25,941690.92,3006,1.2,68677.24,15.0,2.74,32.0,0.11,84.0,30.19,343780294.49
South America,OEM,1995-11-06,1290051.41,3883,2.1,32990.37,10.0,1.27,35.0,0.07,74.0,64.71,343780294.49
South America,OEM,1995-11-16,1536246.69,671,1.5,154538.12,9.0,4.07,23.0,0.12,78.0,50.3,343780294.49
South America,OEM,1995-11-17,901223.66,181,1.5,93432.72,0.0,2.58,54.0,0.11,79.0,56.71,343780294.49
South America,OEM,1995-11-27,596951.47,4783,2.1,48666.21,19.0,3.98,53.0,0.2,53.0,44.86,343780294.49
South America,OEM,1995-12-01,206193.44,212,2.3,19403.87,8.0,4.95,64.0,0.29,63.0,53.02,343780294.49
South America,OEM,1995-12-03,1507392.47,2937,1.5,118799.44,14.0,0.68,27.0,0.22,68.0,36.15,343780294.49
South America,OEM,1995-12-06,1901541.18,4775,3.0,63709.85,3.0,3.34,78.0,0.16,58.0,47.09,343780294.49
South America,OEM,1995-12-11,162649.06,3336,3.7,37510.92,13.0,0.36,52.0,0.25,70.0,42.84,343780294.49
South America,OEM,1996-01-02,900787.27,2747,4.6,126637.71,16.0,2.65,15.0,0.11,86.0,31.45,345139153.57
South America,OEM,1996-01-08,1315256.0,2359,4.9,193556.73,20.0,3.09,59.0,0.28,87.0,65.96,345139153.57
South America,OEM,1996-01-09,1215269.84,3802,1.4,169956.34,1.0,1.76,23.0,0.22,62.0,38.12,345139153.57
South America,OEM,1996-02-02,1704751.29,8698,2.9,328505.11,8.0,0.245,59.5,0.17500000000000002,58.0,63.540000000000006,690278307.14
South America,OEM,1996-02-11,329654.14,773,1.6,24873.73,10.0,2.65,57.0,0.09,59.0,39.1,345139153.57
South America,OEM,1996-02-19,153113.92,4321,1.2,26096.9,15.0,2.54,37.0,0.27,57.0,54.62,345139153.57
South America,OEM,1996-02-23,2352457.7,5725,1.65,202328.66,7.5,2.05,33.0,0.16999999999999998,63.0,53.135000000000005,690278307.14
South America,OEM,1996-02-25,3364136.38,4602,3.7,283321.62,7.0,2.6999999999999997,55.5,0.145,70.5,66.9,690278307.14
South America,OEM,1996-03-03,403047.29,3073,4.2,174263.4,15.0,3.97,30.0,0.12,57.0,69.48,345139153.57
South America,OEM,1996-03-05,1515768.31,2379,3.5,139354.3,4.0,2.23,34.0,0.27,57.0,51.7,345139153.57
South America,OEM,1996-03-10,293824.45,773,4.6,196714.54,10.0,2.61,61.0,0.16,88.0,48.89,345139153.57
South America,OEM,1996-03-15,469458.01,1421,4.9,160027.76,4.0,2.8,38.0,0.2,53.0,33.61,345139153.57
South America,OEM,1996-03-18,214039.36,3494,4.5,186169.18,15.0,4.92,80.0,0.1,52.0,37.81,345139153.57
South America,OEM,1996-03-22,3905578.0300000003,6884,3.266666666666667,204088.33,18.333333333333332,2.59,43.666666666666664,0.19999999999999998,71.0,59.76,1035417460.71
South America,OEM,1996-03-24,996546.28,1961,3.0,102836.14,18.0,3.43,45.0,0.2,76.0,30.58,345139153.57
South America,OEM,1996-04-25,669271.33,3636,3.3,188369.35,25.0,0.11,26.0,0.19,86.0,46.36,314436872.62
South America,OEM,1996-05-12,1601381.35,4418,1.7,15404.04,4.0,1.31,13.0,0.14,52.0,57.58,314436872.62
South America,OEM,1996-05-13,459706.05,4887,1.3,184781.43,18.0,0.48,78.0,0.29,90.0,50.85,314436872.62
South America,OEM,1996-05-17,334501.71,4210,1.2,172038.15,15.0,3.96,38.0,0.28,68.0,57.9,314436872.62
South America,OEM,1996-05-22,1171156.35,3778,4.2,120232.8,13.0,2.48,17.0,0.12,55.0,65.59,314436872.62
South America,OEM,1996-06-08,1853737.18,412,1.5,93676.39,7.0,3.99,31.0,0.23,52.0,45.7,314436872.62
South America,OEM,1996-06-11,146500.54,291,3.7,57747.61,8.0,3.85,34.0,0.1,71.0,51.33,314436872.62
South America,OEM,1996-06-20,1312024.75,2152,4.8,10010.35,6.0,1.95,33.0,0.17,61.0,52.22,314436872.62
South America,OEM,1996-06-24,1254580.55,3939,1.9,53387.25,16.0,1.75,66.0,0.26,61.0,59.04,314436872.62
South America,OEM,1996-06-28,2961969.21,4304,2.65,242178.86,5.0,1.385,68.5,0.175,75.0,53.72,628873745.24
South America,OEM,1996-07-07,754885.37,466,2.7,125909.25,10.0,1.14,33.0,0.26,64.0,49.24,323332807.64
South America,OEM,1996-07-14,1665470.78,3583,4.1,187833.45,4.0,1.61,24.0,0.12,60.0,58.44,323332807.64
South America,OEM,1996-08-02,998983.89,4706,2.5,66068.21,4.0,2.16,13.0,0.17,89.0,59.62,323332807.64
South America,OEM,1996-08-05,1942696.94,1587,3.4,56149.29,10.0,1.75,48.0,0.28,53.0,35.49,323332807.64
South America,OEM,1996-08-08,342767.65,2073,1.3,144237.62,0.0,1.99,78.0,0.09,75.0,62.44,323332807.64
South America,OEM,1996-08-24,1667739.29,2460,3.9,82815.5,2.0,2.3,89.0,0.12,74.0,52.88,323332807.64
South America,OEM,1996-08-29,475397.19,3541,4.7,158848.47,21.0,1.34,16.0,0.27,63.0,36.84,323332807.64
South America,OEM,1996-09-01,1128048.11,330,1.5,175598.69,15.0,1.52,57.0,0.11,68.0,58.15,323332807.64
South America,OEM,1996-09-12,766745.57,3239,3.4,144243.09,10.0,4.39,84.0,0.09,72.0,63.91,323332807.64
South America,OEM,1996-10-16,1788374.94,340,3.8,62016.18,19.0,2.93,15.0,0.14,58.0,33.41,320418531.97
South America,OEM,1996-10-20,749893.3,1948,4.9,121781.99,21.0,4.47,40.0,0.29,84.0,66.79,320418531.97
South America,OEM,1996-11-14,1025822.31,1361,2.3,189977.48,7.0,4.34,65.0,0.2,76.0,57.98,320418531.97
South America,OEM,1996-11-15,1730836.87,1865,3.4,188558.54,18.0,4.31,64.0,0.14,85.0,47.15,320418531.97
South America,OEM,1996-11-16,353814.59,4429,2.4,164169.5,8.0,4.39,79.0,0.06,70.0,43.54,320418531.97
South America,OEM,1996-11-17,364045.73,4222,4.2,98666.48,24.0,3.99,21.0,0.29,59.0,49.41,320418531.97
South America,OEM,1996-11-18,1693408.4,1931,1.6,111214.12,5.0,3.68,86.0,0.12,87.0,61.28,320418531.97
South America,OEM,1996-12-01,800032.51,233,4.4,162657.81,12.0,2.1,40.0,0.16,70.0,46.53,320418531.97
South America,OEM,1996-12-17,1231456.18,3389,1.3,84999.67,25.0,4.28,12.0,0.07,61.0,31.05,320418531.97
South America,OEM,1996-12-25,895527.94,4835,1.2,174263.4,4.0,0.6,20.0,0.22,54.0,34.82,320418531.97
South America,OEM,1996-12-29,1667234.51,1044,4.5,63890.26,18.0,0.56,31.0,0.06,74.0,53.22,320418531.97
South America,OEM,1997-01-18,73272.46,4528,1.3,76904.89,5.0,2.71,33.0,0.08,74.0,56.93,296628625.49
South America,OEM,1997-01-20,297345.69,4486,2.6,192926.81,20.0,3.1,39.0,0.25,58.0,60.91,296628625.49
South America,OEM,1997-01-31,1091504.21,1647,1.1,74006.55,11.0,4.46,18.0,0.21,55.0,36.03,296628625.49
South America,OEM,1997-02-07,866649.64,1479,4.9,161700.05,3.0,3.25,25.0,0.07,59.0,60.34,296628625.49
South America,OEM,1997-02-28,611539.25,1457,2.3,187749.29,22.0,2.19,22.0,0.09,57.0,32.37,296628625.49
South America,OEM,1997-03-07,321953.16,1324,3.1,178496.49,14.0,4.48,23.0,0.07,59.0,68.1,296628625.49
South America,OEM,1997-03-23,211324.55,3078,1.7,149337.51,17.0,1.7,38.0,0.18,66.0,30.86,296628625.49
South America,OEM,1997-03-26,1183485.39,4098,3.1,61096.31,15.0,1.86,47.0,0.24,67.0,67.82,296628625.49
South America,OEM,1997-04-06,360619.88,1013,2.3,199388.68,12.0,0.15,49.0,0.26,52.0,61.27,340651142.44
South America,OEM,1997-04-16,619819.91,1589,3.9,25531.05,2.0,4.17,17.0,0.07,84.0,65.7,340651142.44
South America,OEM,1997-04-18,1133585.43,2571,1.8,179721.06,2.0,0.2,73.0,0.11,68.0,59.81,340651142.44
South America,OEM,1997-04-27,1394637.64,2866,3.2,12266.97,17.0,4.36,27.0,0.15,74.0,62.29,340651142.44
South America,OEM,1997-04-29,672088.29,1894,1.2,126548.51,14.0,2.4,42.0,0.17,79.0,38.38,340651142.44
South America,OEM,1997-05-02,1040904.41,398,2.3,159883.4,17.0,1.79,90.0,0.2,81.0,34.75,340651142.44
South America,OEM,1997-05-07,529042.71,4311,2.5,13694.15,2.0,1.0,21.0,0.24,80.0,68.83,340651142.44
South America,OEM,1997-05-12,1215998.02,4229,3.15,316522.58,5.0,1.7349999999999999,25.5,0.25,62.5,39.76,681302284.88
South America,OEM,1997-05-14,883077.06,4177,1.2,92669.58,19.0,1.39,51.0,0.22,52.0,59.76,340651142.44
South America,OEM,1997-05-27,1271548.94,831,2.4,26692.29,16.0,4.68,30.0,0.12,85.0,61.01,340651142.44
South America,OEM,1997-06-17,935877.59,684,4.8,194344.87,7.0,4.06,30.0,0.19,87.0,52.45,340651142.44
South America,OEM,1997-06-21,366162.33,1722,3.6,149699.24,20.0,4.06,22.0,0.2,90.0,36.76,340651142.44
South America,OEM,1997-06-22,1794652.39,1910,1.2,187306.85,12.0,3.18,23.0,0.21,89.0,55.75,340651142.44
South America,OEM,1997-06-24,1962925.52,2998,2.1,81838.51,6.0,0.5,45.0,0.14,66.0,30.63,340651142.44
South America,OEM,1997-06-26,1800203.3,2030,1.5,88672.96,9.0,3.73,90.0,0.2,58.0,58.08,340651142.44
South America,OEM,1997-06-28,432975.25,4733,2.9,66040.5,21.0,3.74,66.0,0.05,54.0,43.61,340651142.44
South America,OEM,1997-07-02,1664326.56,2371,3.4,32917.61,12.0,4.42,65.0,0.06,67.0,45.53,328979857.45
South America,OEM,1997-07-11,1636730.25,3141,2.3,165607.98,17.0,2.93,69.0,0.22,58.0,51.89,328979857.45
South America,OEM,1997-07-15,1066945.04,2955,2.6,183181.82,24.0,2.4,31.0,0.26,86.0,34.37,328979857.45
South America,OEM,1997-08-03,1536494.15,3686,2.3,61212.71,9.0,4.21,22.0,0.25,62.0,60.76,328979857.45
South America,OEM,1997-08-26,1341173.26,4616,3.1,146893.3,19.0,4.78,39.0,0.23,68.0,36.51,328979857.45
South America,OEM,1997-09-16,476455.95,4810,4.0,58056.9,9.0,1.58,63.0,0.09,63.0,53.98,328979857.45
South America,OEM,1997-10-07,529756.58,3586,4.0,68064.98,13.0,4.16,26.0,0.25,90.0,51.61,327061093.61
South America,OEM,1997-10-21,2369170.87,7141,4.6,51846.13,13.0,1.085,80.5,0.165,71.5,47.25,654122187.22
South America,OEM,1997-10-31,181490.86,1798,3.6,151713.86,25.0,2.72,86.0,0.16,85.0,59.12,327061093.61
South America,OEM,1997-11-03,731153.67,1468,3.9,102787.78,19.0,2.72,13.0,0.18,52.0,65.95,327061093.61
South America,OEM,1997-11-18,623258.04,4785,2.2,134401.5,6.0,3.46,52.0,0.17,70.0,39.24,327061093.61
South America,OEM,1997-11-24,278609.44,2979,4.8,102385.23,1.0,0.99,26.0,0.29,90.0,57.25,327061093.61
South America,OEM,1997-11-26,1704698.04,3728,2.9,48308.74,21.0,1.04,12.0,0.12,71.0,63.4,327061093.61
South America,OEM,1997-11-30,1290641.42,877,4.8,135740.8,7.0,4.02,34.0,0.27,57.0,57.58,327061093.61
South America,OEM,1997-12-02,317559.23,2051,3.7,116749.15,24.0,4.03,80.0,0.3,66.0,32.9,327061093.61
South America,OEM,1997-12-14,1872168.78,1924,4.2,65910.34,10.0,2.95,17.0,0.13,89.0,43.47,327061093.61
South America,OEM,1997-12-20,1795920.4,449,4.9,138288.4,10.0,2.22,44.0,0.15,62.0,32.7,327061093.61
South America,OEM,1997-12-21,945753.91,1790,4.4,176476.01,0.0,4.77,66.0,0.16,89.0,50.69,327061093.61
South America,OEM,1998-01-27,884155.32,223,2.0,28625.53,23.0,3.13,79.0,0.22,86.0,41.12,292276179.85
South America,OEM,1998-02-12,1260384.96,4205,2.3,48718.15,22.0,3.6,87.0,0.23,74.0,60.98,292276179.85
South America,OEM,1998-02-15,207435.32,4023,4.2,143946.25,12.0,2.01,41.0,0.21,75.0,39.0,292276179.85
South America,OEM,1998-02-25,575774.04,2987,3.5,188149.28,12.0,2.51,21.0,0.3,90.0,45.63,292276179.85
South America,OEM,1998-03-06,337286.64,978,3.3,165953.81,25.0,1.71,60.0,0.26,60.0,52.31,292276179.85
South America,OEM,1998-03-07,957988.04,1300,3.3,42624.12,7.0,1.57,34.0,0.06,77.0,54.92,292276179.85
South America,OEM,1998-03-11,934710.36,209,1.5,62431.56,5.0,3.15,46.0,0.28,90.0,64.96,292276179.85
South America,OEM,1998-04-12,364683.62,2709,3.6,181767.96,17.0,3.97,32.0,0.26,62.0,41.25,323850163.04
South America,OEM,1998-04-16,1765715.07,4279,3.5,75205.81,20.0,0.47,57.0,0.25,52.0,38.3,323850163.04
South America,OEM,1998-04-19,732967.08,1547,3.2,157152.74,1.0,0.73,79.0,0.22,76.0,50.94,323850163.04
South America,OEM,1998-04-20,88208.36,1642,3.8,154487.76,6.0,1.28,21.0,0.09,87.0,39.39,323850163.04
South America,OEM,1998-04-24,68434.72,4324,1.8,150874.86,7.0,4.4,77.0,0.25,52.0,62.21,323850163.04
South America,OEM,1998-04-30,1113436.87,1784,2.8,142353.05,1.0,0.16,57.0,0.09,56.0,50.09,323850163.04
South America,OEM,1998-05-20,140871.19,579,1.1,91552.15,9.0,1.4,82.0,0.07,77.0,67.97,323850163.04
South America,OEM,1998-05-21,960661.01,1572,4.7,114970.3,25.0,4.39,23.0,0.21,77.0,37.41,323850163.04
South America,OEM,1998-06-07,631206.88,1268,4.8,143240.3,12.0,2.73,74.0,0.27,69.0,58.57,323850163.04
South America,OEM,1998-06-08,1618000.82,3092,4.8,167920.44,21.0,2.5,74.0,0.22,51.0,58.91,323850163.04
South America,OEM,1998-07-03,1682909.31,1699,3.1,53649.89,16.0,0.27,38.0,0.05,68.0,57.34,296588662.06
South America,OEM,1998-07-04,1922942.77,923,3.2,197987.22,1.0,4.17,87.0,0.21,79.0,66.35,296588662.06
South America,OEM,1998-07-24,246428.46,490,2.9,65840.24,22.0,4.04,55.0,0.1,74.0,62.63,296588662.06
South America,OEM,1998-07-26,936406.1,3175,1.3,144107.62,4.0,0.38,74.0,0.19,86.0,68.61,296588662.06
South America,OEM,1998-07-30,750020.15,3758,2.8,37217.86,15.0,4.27,90.0,0.08,65.0,67.75,296588662.06
South America,OEM,1998-08-04,623870.31,2686,3.0,87535.15,6.0,1.48,52.0,0.09,67.0,49.98,296588662.06
