Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
North America,OEM,1995-03-08,798041.92,1769,3.7,77157.93,0.0,2.94,70.0,0.26,63.0,60.95,325489049.07
North America,OEM,1995-03-11,824987.87,2538,1.8,94505.02,11.0,3.08,86.0,0.26,66.0,43.09,325489049.07
North America,OEM,1995-03-17,1491206.96,3532,4.5,178102.24,13.0,2.32,34.0,0.21,70.0,46.74,325489049.07
North America,OEM,1995-03-25,1969618.3,517,4.7,177440.02,20.0,1.31,68.0,0.07,87.0,52.14,325489049.07
North America,OEM,1995-03-30,1088312.11,4940,4.5,182869.06,4.0,2.66,63.0,0.24,69.0,32.63,325489049.07
North America,OEM,1995-04-10,1201580.77,777,2.8,66681.57,16.0,4.05,87.0,0.24,89.0,37.54,315874893.32
North America,OEM,1995-04-18,1051015.98,1864,3.5,92333.22,19.0,3.25,13.0,0.2,75.0,33.37,315874893.32
North America,OEM,1995-04-22,381226.73,1162,1.4,190766.11,5.0,0.23,66.0,0.08,52.0,61.91,315874893.32
North America,OEM,1995-04-23,751160.68,4171,4.2,133450.51,5.0,1.98,10.0,0.13,65.0,63.87,315874893.32
North America,OEM,1995-05-09,1847312.1,2139,2.6,17828.7,24.0,2.35,14.0,0.1,60.0,67.36,315874893.32
North America,OEM,1995-05-12,3166378.7199999997,3505,2.3,268012.57999999996,14.5,2.2800000000000002,30.5,0.14500000000000002,74.5,60.415,631749786.64
North America,OEM,1995-05-18,207182.51,4444,1.9,42818.85,2.0,4.81,23.0,0.08,82.0,56.75,315874893.32
North America,OEM,1995-05-19,687495.89,1772,4.0,139220.4,20.0,0.36,11.0,0.1,89.0,53.89,315874893.32
North America,OEM,1995-05-26,266012.48,1786,3.9,23612.7,24.0,4.1,60.0,0.12,84.0,62.79,315874893.32
North America,OEM,1995-05-29,491212.27,908,1.1,143044.44,18.0,3.75,16.0,0.09,72.0,65.74,315874893.32
North America,OEM,1995-05-31,956445.89,4601,1.6,10676.94,23.0,2.19,58.0,0.11,71.0,33.62,315874893.32
North America,OEM,1995-06-06,429365.38,553,3.8,155157.28,4.0,0.77,57.0,0.07,65.0,69.72,315874893.32
North America,OEM,1995-06-10,1411014.2,1466,4.2,125973.7,23.0,3.12,69.0,0.17,52.0,66.55,315874893.32
North America,OEM,1995-06-16,1815234.86,939,4.6,46700.3,8.0,0.38,40.0,0.26,57.0,65.11,315874893.32
North America,OEM,1995-06-22,1238812.11,3643,1.4,24134.87,2.0,0.22,81.0,0.2,58.0,31.17,315874893.32
North America,OEM,1995-07-01,1943587.02,2763,3.3,77961.51,5.0,1.18,10.0,0.08,58.0,30.55,323268964.24
North America,OEM,1995-07-16,116160.57,1413,4.0,66384.89,23.0,4.65,34.0,0.09,52.0,67.77,323268964.24
North America,OEM,1995-07-22,1300405.15,235,1.1,89961.89,9.0,4.33,89.0,0.29,86.0,31.95,323268964.24
North America,OEM,1995-07-26,1020656.96,4244,3.7,59062.08,21.0,1.82,12.0,0.27,51.0,46.96,323268964.24
North America,OEM,1995-07-31,365618.44,2298,3.8,132802.32,15.0,4.64,77.0,0.16,50.0,65.07,323268964.24
North America,OEM,1995-08-11,315655.25,2764,2.9,78712.44,16.0,4.44,34.0,0.15,75.0,65.64,323268964.24
North America,OEM,1995-08-13,1604207.24,2829,1.1,164806.66,15.0,2.34,85.0,0.2,75.0,47.35,323268964.24
North America,OEM,1995-08-16,1100217.79,2845,3.6,56055.76,1.0,3.91,33.0,0.19,86.0,69.43,323268964.24
North America,OEM,1995-08-17,3506123.8499999996,6845,2.25,276156.55000000005,10.0,3.105,39.0,0.055,65.0,54.565,646537928.48
North America,OEM,1995-08-22,1244703.96,3558,4.1,126191.26,20.0,3.05,16.0,0.22,63.0,58.01,323268964.24
North America,OEM,1995-09-01,933813.25,2212,4.8,100872.14,16.0,1.23,31.0,0.15,66.0,33.63,323268964.24
North America,OEM,1995-09-02,1980770.82,382,3.3,135428.34,9.0,1.05,20.0,0.07,75.0,41.14,323268964.24
North America,OEM,1995-09-12,1870438.1,4088,1.3,102321.31,20.0,0.5,36.0,0.16,87.0,35.87,323268964.24
North America,OEM,1995-09-24,545564.37,997,1.0,172597.91,2.0,3.72,60.0,0.25,69.0,32.39,323268964.24
North America,OEM,1995-09-27,1721768.35,158,4.1,149967.76,25.0,4.14,54.0,0.26,70.0,32.76,323268964.24
North America,OEM,1995-09-30,937516.43,1745,3.5,146845.03,10.0,4.27,55.0,0.18,83.0,31.67,323268964.24
North America,OEM,1995-10-04,1096057.7,2136,1.7,32457.52,10.0,2.35,44.0,0.16,63.0,47.59,343780294.49
North America,OEM,1995-10-26,1093255.76,2036,4.9,43495.09,24.0,1.46,14.0,0.06,90.0,39.72,343780294.49
North America,OEM,1995-11-12,1426007.77,2727,4.7,124599.68,18.0,3.81,90.0,0.05,67.0,53.89,343780294.49
North America,OEM,1995-11-16,1684426.42,3132,2.4,147085.62,5.0,1.57,38.0,0.22,51.0,33.14,343780294.49
North America,OEM,1995-11-24,1650281.03,1145,2.2,65507.39,3.0,0.54,30.0,0.24,87.0,40.98,343780294.49
North America,OEM,1995-12-01,187685.21,188,4.5,127569.89,4.0,4.7,10.0,0.29,58.0,61.0,343780294.49
North America,OEM,1995-12-08,190730.24,2187,3.1,179279.02,18.0,4.52,71.0,0.13,75.0,63.64,343780294.49
North America,OEM,1995-12-15,1702125.32,3193,3.7,153894.35,14.0,0.44,60.0,0.14,83.0,35.24,343780294.49
North America,OEM,1995-12-25,1299288.5,652,4.4,57374.24,18.0,1.2,63.0,0.22,83.0,49.47,343780294.49
North America,OEM,1996-01-01,1080549.57,2490,3.8,92716.75,13.0,3.24,35.0,0.15,57.0,45.46,345139153.57
North America,OEM,1996-01-10,1158361.89,4384,3.0,70527.78,7.0,0.23,33.0,0.1,67.0,65.25,345139153.57
North America,OEM,1996-01-20,2567160.48,812,4.6,311610.14,15.5,2.62,50.0,0.14500000000000002,75.5,50.325,690278307.14
North America,OEM,1996-02-03,140156.81,3725,3.1,63486.71,7.0,1.56,86.0,0.13,75.0,61.19,345139153.57
North America,OEM,1996-02-08,766277.97,1358,1.3,54417.12,5.0,2.81,18.0,0.15,59.0,60.35,345139153.57
North America,OEM,1996-02-18,1082247.46,2447,3.5,173983.35,2.0,0.73,21.0,0.1,55.0,62.34,345139153.57
North America,OEM,1996-02-29,671926.62,1216,4.1,143872.93,13.0,1.96,17.0,0.16,68.0,65.72,345139153.57
North America,OEM,1996-03-15,1170403.89,1237,2.3,165914.51,15.0,0.71,31.0,0.24,79.0,57.8,345139153.57
North America,OEM,1996-03-28,591225.02,3994,2.1,13812.27,0.0,2.16,32.0,0.23,65.0,37.28,345139153.57
North America,OEM,1996-04-01,528876.72,2352,4.9,155567.57,10.0,0.25,34.0,0.29,55.0,66.35,314436872.62
North America,OEM,1996-04-03,478605.22,1321,3.0,166433.9,17.0,1.87,62.0,0.26,82.0,35.42,314436872.62
North America,OEM,1996-04-04,1566667.33,1756,3.9,71367.4,23.0,4.83,55.0,0.2,68.0,60.12,314436872.62
North America,OEM,1996-04-11,1636528.27,3626,1.7,68695.6,15.0,1.82,80.0,0.1,84.0,67.22,314436872.62
North America,OEM,1996-04-21,299901.94,870,2.2,17713.19,1.0,1.22,83.0,0.22,71.0,64.56,314436872.62
North America,OEM,1996-04-24,1312720.72,1877,2.2,50199.66,20.0,1.02,43.0,0.29,61.0,33.7,314436872.62
North America,OEM,1996-05-05,585267.7,2418,1.0,113655.98,4.0,3.22,71.0,0.16,90.0,57.12,314436872.62
North America,OEM,1996-05-12,504717.66,311,4.8,10602.31,19.0,0.71,67.0,0.29,65.0,56.19,314436872.62
North America,OEM,1996-05-16,1950763.71,3633,2.95,349487.18,10.0,1.145,48.5,0.18,69.5,51.015,628873745.24
North America,OEM,1996-06-02,714571.87,1482,4.9,164051.27,6.0,0.64,76.0,0.15,81.0,64.26,314436872.62
North America,OEM,1996-06-09,867708.25,3223,1.5,146235.99,10.0,2.6,60.0,0.15,81.0,47.2,314436872.62
North America,OEM,1996-06-13,519682.43,4210,2.7,123119.89,18.0,1.94,76.0,0.21,55.0,47.36,314436872.62
North America,OEM,1996-06-14,1651000.91,1282,2.5,176407.87,15.0,1.68,40.0,0.09,53.0,36.45,314436872.62
North America,OEM,1996-06-25,588090.15,2758,1.2,186022.59,8.0,1.34,24.0,0.08,70.0,58.99,314436872.62
North America,OEM,1996-07-01,1441906.95,3784,3.1,21837.95,5.0,2.31,34.0,0.18,64.0,40.6,323332807.64
North America,OEM,1996-07-10,1170280.74,4195,2.2,143999.94,2.0,2.33,31.0,0.05,86.0,35.6,323332807.64
North America,OEM,1996-07-11,1080631.32,681,4.4,164606.66,14.0,2.55,55.0,0.19,76.0,31.72,323332807.64
North America,OEM,1996-07-13,203707.66,3296,3.4,60002.32,3.0,3.97,28.0,0.26,52.0,55.35,323332807.64
North America,OEM,1996-07-25,1845714.31,4638,2.5,88795.86,25.0,4.41,26.0,0.14,55.0,67.15,323332807.64
North America,OEM,1996-07-27,1022120.9299999999,7308,4.1,168897.68,5.0,2.3899999999999997,18.5,0.22000000000000003,60.5,48.349999999999994,646665615.28
North America,OEM,1996-07-29,1078082.44,2297,4.7,59297.17,6.0,2.53,64.0,0.12,79.0,66.49,323332807.64
North America,OEM,1996-07-30,467475.15,366,4.9,170401.7,25.0,4.23,38.0,0.2,54.0,33.59,323332807.64
North America,OEM,1996-08-26,1170531.95,2655,2.8,134622.05,21.0,3.38,13.0,0.28,72.0,60.24,323332807.64
North America,OEM,1996-09-02,1047142.48,4318,3.6,120922.64,13.0,3.54,40.0,0.07,55.0,47.97,323332807.64
North America,OEM,1996-09-09,589965.6,3744,1.3,139756.23,17.0,3.8,86.0,0.11,56.0,69.9,323332807.64
North America,OEM,1996-09-29,302892.71,4586,3.0,56104.09,16.0,3.53,46.0,0.15,56.0,30.97,323332807.64
North America,OEM,1996-10-03,111025.93,375,4.5,194999.44,1.0,1.93,19.0,0.27,84.0,57.16,320418531.97
North America,OEM,1996-10-04,880553.84,761,2.5,44249.27,18.0,3.02,75.0,0.25,73.0,44.72,320418531.97
North America,OEM,1996-10-17,319960.44,705,3.2,159705.68,21.0,0.3,15.0,0.15,71.0,43.96,320418531.97
North America,OEM,1996-10-18,358008.48,4428,1.5,16705.0,15.0,0.43,79.0,0.26,84.0,38.99,320418531.97
North America,OEM,1996-10-19,975165.74,130,1.1,185257.08,2.0,0.89,38.0,0.25,77.0,42.4,320418531.97
North America,OEM,1996-10-25,1319624.62,3149,4.6,162538.46,1.0,2.62,55.0,0.19,51.0,30.76,320418531.97
North America,OEM,1996-11-01,1540331.55,1522,2.5,116503.8,22.0,1.39,12.0,0.08,64.0,48.04,320418531.97
North America,OEM,1996-11-07,1143252.05,904,4.6,60423.54,16.0,1.76,65.0,0.22,57.0,40.98,320418531.97
North America,OEM,1996-11-14,1779307.63,4347,2.9,49205.12,12.0,2.48,60.0,0.21,52.0,64.4,320418531.97
North America,OEM,1996-11-15,87542.69,1490,4.0,154957.07,15.0,3.07,10.0,0.21,67.0,64.5,320418531.97
North America,OEM,1996-11-20,541278.05,2169,3.3,122405.35,10.0,3.62,66.0,0.1,82.0,35.59,320418531.97
North America,OEM,1996-11-23,650865.92,2358,2.6,90648.45,14.0,1.99,54.0,0.09,57.0,39.39,320418531.97
North America,OEM,1996-12-17,1451163.62,3889,4.5,46604.42,20.0,1.15,28.0,0.29,90.0,49.15,320418531.97
North America,OEM,1997-01-04,1104549.84,3956,2.8,158654.67,22.0,0.49,30.0,0.19,69.0,52.07,296628625.49
North America,OEM,1997-01-15,1393237.24,4781,2.9,167194.48,23.0,2.49,62.0,0.1,52.0,45.88,296628625.49
North America,OEM,1997-02-18,1914933.35,2699,1.1,31477.36,0.0,3.9,27.0,0.3,62.0,31.79,296628625.49
North America,OEM,1997-03-01,737165.16,4314,2.7,156358.8,20.0,0.41,82.0,0.22,78.0,62.46,296628625.49
North America,OEM,1997-03-25,554760.81,1206,4.7,195942.04,19.0,2.75,43.0,0.09,62.0,49.06,296628625.49
North America,OEM,1997-03-30,1797934.32,3823,2.8,39185.81,11.0,2.57,64.0,0.08,87.0,67.54,296628625.49
North America,OEM,1997-04-16,1477088.98,4287,1.6,37384.22,8.0,3.92,18.0,0.27,88.0,35.59,340651142.44
North America,OEM,1997-04-20,1231956.31,891,1.9,156821.49,3.0,2.45,21.0,0.06,52.0,30.32,340651142.44
North America,OEM,1997-05-09,1253186.1,1131,2.2,139566.54,8.0,1.43,75.0,0.26,77.0,49.63,340651142.44
North America,OEM,1997-05-10,608537.41,878,3.5,147479.3,1.0,4.96,78.0,0.19,86.0,39.33,340651142.44
North America,OEM,1997-05-16,368405.52,733,1.3,62650.62,20.0,4.21,27.0,0.26,81.0,42.76,340651142.44
North America,OEM,1997-05-23,1037631.77,3561,3.6,12574.35,7.0,4.26,41.0,0.24,57.0,31.57,340651142.44
North America,OEM,1997-05-24,2010042.1600000001,7674,2.3,224327.58000000002,18.5,3.035,56.0,0.115,60.0,46.745000000000005,681302284.88
North America,OEM,1997-06-01,772414.0800000001,7929,4.0,159418.19,10.0,4.02,61.5,0.24,86.0,68.18,681302284.88
North America,OEM,1997-06-10,1382822.89,1839,3.7,177843.3,2.0,4.32,85.0,0.25,87.0,57.19,340651142.44
North America,OEM,1997-06-25,161044.96,4757,3.6,54431.03,25.0,3.38,21.0,0.08,58.0,35.62,340651142.44
North America,OEM,1997-06-28,344694.67,1008,1.8,117730.48,7.0,2.65,80.0,0.3,56.0,40.78,340651142.44
North America,OEM,1997-07-09,1004958.57,4134,2.7,31683.69,19.0,4.83,54.0,0.17,69.0,38.73,328979857.45
North America,OEM,1997-07-14,1596664.01,1244,1.8,59521.96,10.0,1.0,11.0,0.07,66.0,49.8,328979857.45
North America,OEM,1997-07-17,1964820.64,4505,5.0,119183.92,7.0,3.93,56.0,0.12,62.0,55.44,328979857.45
North America,OEM,1997-07-27,271174.92,1059,4.8,110320.04,24.0,4.91,46.0,0.12,58.0,35.3,328979857.45
North America,OEM,1997-07-29,1786127.01,2214,2.7,193766.64,5.0,3.66,62.0,0.19,78.0,45.08,328979857.45
North America,OEM,1997-08-02,186096.44,2316,4.9,88819.87,9.0,2.23,51.0,0.29,60.0,51.72,328979857.45
North America,OEM,1997-08-05,475191.17,1830,3.9,112226.07,20.0,2.54,45.0,0.22,71.0,50.8,328979857.45
North America,OEM,1997-08-15,1053975.61,2312,4.3,163677.66,18.0,2.88,32.0,0.07,75.0,42.1,328979857.45
North America,OEM,1997-08-22,610843.06,2916,3.2,128378.98,15.0,4.38,81.0,0.25,57.0,40.21,328979857.45
North America,OEM,1997-08-25,1024151.63,4844,1.4,43456.41,11.0,1.12,28.0,0.2,75.0,43.3,328979857.45
North America,OEM,1997-08-26,600172.65,2482,2.9,102128.44,23.0,0.85,70.0,0.12,59.0,35.1,328979857.45
North America,OEM,1997-09-07,1954931.15,1255,1.2,68079.97,5.0,4.59,90.0,0.12,69.0,52.65,328979857.45
North America,OEM,1997-09-08,1612120.84,3282,4.5,111885.66,24.0,1.6,47.0,0.29,90.0,51.42,328979857.45
North America,OEM,1997-09-19,935654.7,903,4.7,105152.21,9.0,3.34,39.0,0.2,86.0,44.84,328979857.45
North America,OEM,1997-10-17,1351554.33,246,3.3,136229.46,1.0,4.12,77.0,0.26,87.0,68.44,327061093.61
North America,OEM,1997-10-22,1816693.66,3880,3.1,126357.46,6.0,4.93,28.0,0.08,58.0,36.71,327061093.61
North America,OEM,1997-10-30,378230.57,1580,3.7,123281.33,10.0,4.7,40.0,0.28,80.0,47.02,327061093.61
North America,OEM,1997-11-05,924938.17,4324,4.2,127776.71,20.0,4.86,57.0,0.14,84.0,64.61,327061093.61
North America,OEM,1997-11-14,127667.79,2482,4.9,114193.19,13.0,3.2,36.0,0.18,79.0,66.75,327061093.61
North America,OEM,1997-11-24,1320840.49,450,4.1,112597.85,7.0,2.16,81.0,0.08,79.0,37.0,327061093.61
North America,OEM,1997-12-07,152605.58,1973,3.8,127093.88,5.0,1.17,18.0,0.21,55.0,43.68,327061093.61
