Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
Middle East,Gaming,1994-01-07,1216027.32,271,3.8,76678.11,11.0,0.63,17.0,0.06,76.0,33.37,300633390.12
Middle East,Gaming,1994-01-08,1519332.28,2117,3.0,120542.81,3.0,4.36,70.0,0.07,88.0,31.39,300633390.12
Middle East,Gaming,1994-01-16,1028752.61,1726,4.6,65283.33,19.0,4.58,17.0,0.12,77.0,68.88,300633390.12
Middle East,Gaming,1994-01-18,148478.18,3238,1.4,103701.08,19.0,3.83,32.0,0.25,54.0,59.44,300633390.12
Middle East,Gaming,1994-01-19,239355.64,3310,4.6,123554.55,12.0,2.09,63.0,0.11,90.0,32.48,300633390.12
Middle East,Gaming,1994-01-25,670568.41,2411,1.9,11851.87,0.0,2.56,65.0,0.2,86.0,49.93,300633390.12
Middle East,Gaming,1994-02-07,428215.23,2081,4.9,84928.41,0.0,0.43,87.0,0.13,82.0,63.09,300633390.12
Middle East,Gaming,1994-02-19,1029358.25,4289,3.6,99574.14,17.0,2.83,30.0,0.07,81.0,34.17,300633390.12
Middle East,Gaming,1994-02-28,1311871.07,4773,4.6,112060.01,10.0,2.57,34.0,0.16,75.0,46.94,300633390.12
Middle East,Gaming,1994-03-03,1711321.1,3483,1.9,174273.87,15.0,0.2,36.0,0.22,72.0,62.5,300633390.12
Middle East,Gaming,1994-03-12,1123360.92,4872,3.5,154229.21,18.0,3.79,64.0,0.28,55.0,65.71,300633390.12
Middle East,Gaming,1994-03-22,334345.83,3906,1.7,164168.69,6.0,0.98,38.0,0.24,72.0,57.28,300633390.12
Middle East,Gaming,1994-03-25,1888288.05,2003,4.6,184189.67,4.0,1.75,34.0,0.09,75.0,61.3,300633390.12
Middle East,Gaming,1994-03-29,1031866.67,516,3.8,78760.75,18.0,2.17,50.0,0.13,90.0,53.16,300633390.12
Middle East,Gaming,1994-04-10,1781695.78,720,3.0,76023.94,12.0,1.7,61.0,0.14,64.0,37.61,342955507.98
Middle East,Gaming,1994-04-15,753820.28,2508,4.1,61431.05,10.0,2.03,71.0,0.16,78.0,37.9,342955507.98
Middle East,Gaming,1994-04-29,766987.56,3121,2.5,192481.76,15.0,2.58,89.0,0.08,58.0,41.65,342955507.98
Middle East,Gaming,1994-05-03,1992951.6,2637,2.3,13952.5,8.0,1.24,72.0,0.26,83.0,46.56,342955507.98
Middle East,Gaming,1994-05-10,600753.61,647,4.1,159073.67,15.0,2.48,24.0,0.21,50.0,56.84,342955507.98
Middle East,Gaming,1994-05-17,1837922.71,8498,1.95,119978.15,2.0,4.535,37.5,0.16,66.0,52.03,685911015.96
Middle East,Gaming,1994-05-18,1105026.89,4493,3.4,173694.47,13.0,4.25,78.0,0.12,62.0,66.73,342955507.98
Middle East,Gaming,1994-05-20,1546302.7,4555,2.1,76752.83,11.0,3.67,63.0,0.09,87.0,54.0,342955507.98
Middle East,Gaming,1994-05-24,1656234.3,2140,4.2,43896.33,10.0,4.39,40.0,0.12,90.0,66.17,342955507.98
Middle East,Gaming,1994-05-25,926034.41,1988,4.2,61014.06,3.0,3.91,21.0,0.06,75.0,69.14,342955507.98
Middle East,Gaming,1994-05-28,1980923.79,4715,3.3,115071.34,18.0,0.53,52.0,0.21,70.0,52.33,342955507.98
Middle East,Gaming,1994-05-30,1695263.7,4665,4.5,91731.42,20.0,0.78,75.0,0.26,64.0,41.78,342955507.98
Middle East,Gaming,1994-06-10,812703.08,3351,3.2,155873.82,4.0,2.37,72.0,0.24,70.0,48.92,342955507.98
Middle East,Gaming,1994-06-19,1170451.12,2341,4.6,71060.09,3.0,3.52,18.0,0.27,84.0,41.06,342955507.98
Middle East,Gaming,1994-06-24,59136.92,240,5.0,92513.95,16.0,4.99,75.0,0.08,83.0,54.08,342955507.98
Middle East,Gaming,1994-06-30,1575151.77,2414,2.3,15343.22,18.0,1.79,13.0,0.18,82.0,55.56,342955507.98
Middle East,Gaming,1994-07-02,474733.92,2713,3.3,27735.54,4.0,1.82,24.0,0.13,78.0,50.66,368159270.01
Middle East,Gaming,1994-07-04,1575999.15,7323,2.15,183939.05,3.0,1.165,64.0,0.28500000000000003,69.5,42.459999999999994,736318540.02
Middle East,Gaming,1994-07-12,101797.74,3680,4.0,16349.61,11.0,1.21,61.0,0.15,61.0,62.16,368159270.01
Middle East,Gaming,1994-07-21,2394192.97,4824,3.1500000000000004,214395.27000000002,24.0,2.89,77.5,0.135,80.0,48.385000000000005,736318540.02
Middle East,Gaming,1994-07-25,1079262.66,4930,3.5,81176.67,23.0,1.76,26.0,0.11,77.0,64.83,368159270.01
Middle East,Gaming,1994-07-27,637077.61,4287,4.7,48509.47,19.0,2.45,54.0,0.28,81.0,33.64,368159270.01
Middle East,Gaming,1994-07-28,786410.62,4605,3.1,156425.65,5.0,0.52,82.0,0.22,87.0,32.99,368159270.01
Middle East,Gaming,1994-07-31,1065007.65,342,3.0,159283.86,21.0,2.27,88.0,0.26,67.0,56.04,368159270.01
Middle East,Gaming,1994-08-16,601717.99,4565,1.3,102053.39,2.0,3.49,41.0,0.07,70.0,62.61,368159270.01
Middle East,Gaming,1994-08-19,1386051.06,872,4.8,29095.42,19.0,4.24,16.0,0.17,69.0,63.06,368159270.01
Middle East,Gaming,1994-08-26,3952593.4400000004,7977,3.466666666666667,343603.29,8.666666666666666,4.3500000000000005,53.0,0.22666666666666666,74.33333333333333,38.00666666666667,1104477810.03
Middle East,Gaming,1994-09-07,1093436.46,1288,3.4,93226.3,1.0,1.96,55.0,0.26,87.0,58.87,368159270.01
Middle East,Gaming,1994-09-12,1971401.08,2998,1.5,105337.41,20.0,2.91,87.0,0.26,88.0,58.92,368159270.01
Middle East,Gaming,1994-09-14,1369270.78,3671,2.0,147429.57,18.0,1.19,82.0,0.11,53.0,57.96,368159270.01
Middle East,Gaming,1994-09-30,1480435.92,3606,2.2,122843.68,7.0,4.69,35.0,0.27,53.0,38.62,368159270.01
Middle East,Gaming,1994-10-30,1589575.92,4286,4.9,160299.35,15.0,1.67,46.0,0.19,87.0,67.44,320012458.93
Middle East,Gaming,1994-11-07,823400.3,4487,1.0,23540.66,8.0,2.22,35.0,0.2,56.0,37.21,320012458.93
Middle East,Gaming,1994-11-13,1784784.55,4502,4.5,108028.31,10.0,0.14,20.0,0.29,58.0,54.85,320012458.93
Middle East,Gaming,1994-11-18,929052.21,494,2.2,14384.18,17.0,4.45,58.0,0.28,69.0,38.57,320012458.93
Middle East,Gaming,1994-11-21,1776664.17,2288,3.5,35519.37,11.0,3.55,89.0,0.26,57.0,62.2,320012458.93
Middle East,Gaming,1994-11-26,1078206.84,316,5.0,178874.48,5.0,1.99,37.0,0.22,89.0,36.71,320012458.93
Middle East,Gaming,1994-12-12,923435.96,4022,2.0,32403.87,5.0,0.39,46.0,0.22,52.0,40.81,320012458.93
Middle East,Gaming,1994-12-19,542599.4,3137,2.0,167833.36,11.0,2.25,89.0,0.28,59.0,44.22,320012458.93
Middle East,Gaming,1994-12-23,1009354.59,5307,2.3,274664.98,9.5,3.36,50.5,0.185,80.5,37.445,640024917.86
Middle East,Gaming,1994-12-24,1750023.8,4215,2.4,53799.71,17.0,1.16,14.0,0.26,66.0,31.48,320012458.93
Middle East,Gaming,1994-12-27,1802549.7,645,2.3,62747.48,0.0,1.03,86.0,0.27,79.0,33.01,320012458.93
Middle East,Gaming,1995-01-12,1607828.07,965,2.4,33831.35,0.0,3.55,42.0,0.09,67.0,64.74,325489049.07
Middle East,Gaming,1995-01-21,2548707.89,4586,3.35,74805.97,7.5,2.79,63.5,0.125,82.5,47.0,650978098.14
Middle East,Gaming,1995-01-30,1733262.84,959,2.3,42850.75,16.0,4.14,82.0,0.3,87.0,67.41,325489049.07
Middle East,Gaming,1995-01-31,1914917.54,4742,3.3,50465.06,22.0,0.52,17.0,0.05,54.0,48.81,325489049.07
Middle East,Gaming,1995-02-03,1493867.49,1391,4.5,111680.07,9.0,4.09,66.0,0.14,82.0,64.8,325489049.07
Middle East,Gaming,1995-02-21,1056522.65,2890,4.5,132024.31,17.0,3.33,28.0,0.11,56.0,68.38,325489049.07
Middle East,Gaming,1995-02-26,1110952.12,3097,1.5,128641.69,20.0,3.05,18.0,0.08,55.0,39.43,325489049.07
Middle East,Gaming,1995-03-07,287697.95,3853,2.4,143713.54,20.0,3.67,30.0,0.29,87.0,38.74,325489049.07
Middle East,Gaming,1995-03-09,364076.02,2425,1.1,83722.04,14.0,1.58,16.0,0.25,56.0,34.97,325489049.07
Middle East,Gaming,1995-03-11,1394645.73,3829,1.6,139929.68,23.0,0.61,20.0,0.05,88.0,68.43,325489049.07
Middle East,Gaming,1995-03-13,837684.74,1215,3.7,163734.54,9.0,4.96,31.0,0.11,76.0,43.67,325489049.07
Middle East,Gaming,1995-03-15,1805812.76,1472,3.6,85398.11,18.0,2.03,77.0,0.25,70.0,59.2,325489049.07
Middle East,Gaming,1995-03-17,766020.82,3839,4.9,17095.53,15.0,2.16,88.0,0.27,89.0,35.52,325489049.07
Middle East,Gaming,1995-04-02,490752.12,1457,2.2,175002.92,25.0,3.81,41.0,0.29,89.0,61.14,315874893.32
Middle East,Gaming,1995-04-11,834849.59,3262,1.1,181858.31,6.0,0.69,78.0,0.06,70.0,64.33,315874893.32
Middle East,Gaming,1995-04-12,2166946.28,6431,4.1,147109.94999999998,11.5,2.2,58.5,0.11,67.5,46.32,631749786.64
Middle East,Gaming,1995-04-22,1108582.51,4482,1.7,168765.17,11.0,0.33,49.0,0.25,80.0,49.25,315874893.32
Middle East,Gaming,1995-05-04,1564617.56,266,3.0,186399.57,12.0,4.68,64.0,0.27,51.0,64.79,315874893.32
Middle East,Gaming,1995-05-06,1448386.22,1327,4.1,80598.74,4.0,3.32,52.0,0.06,65.0,63.05,315874893.32
Middle East,Gaming,1995-05-10,207076.04,994,1.6,130597.86,7.0,3.53,12.0,0.09,70.0,45.88,315874893.32
Middle East,Gaming,1995-05-17,1920423.82,3638,1.1,95120.22,12.0,3.04,73.0,0.14,65.0,51.68,315874893.32
Middle East,Gaming,1995-05-29,1897772.79,4161,3.8,65282.08,3.0,4.28,22.0,0.24,70.0,58.08,315874893.32
Middle East,Gaming,1995-06-05,82210.2,3227,2.7,53767.34,3.0,0.13,56.0,0.17,66.0,40.38,315874893.32
Middle East,Gaming,1995-06-07,232456.11,363,4.3,187411.63,6.0,3.29,84.0,0.06,53.0,40.76,315874893.32
Middle East,Gaming,1995-06-13,1788793.33,1882,4.4,145676.12,18.0,4.75,58.0,0.21,73.0,46.31,315874893.32
Middle East,Gaming,1995-06-26,1821817.26,3976,2.2,164263.27,17.0,0.48,25.0,0.14,69.0,69.06,315874893.32
Middle East,Gaming,1995-07-11,1189845.68,4429,2.5,135509.89,18.0,2.63,34.0,0.07,89.0,43.69,323268964.24
Middle East,Gaming,1995-07-12,1761340.87,2686,4.8,54607.65,19.0,4.28,12.0,0.2,51.0,64.25,323268964.24
Middle East,Gaming,1995-07-19,1175311.04,3371,3.0,135303.4,20.0,0.73,75.0,0.19,52.0,60.45,323268964.24
Middle East,Gaming,1995-07-22,1192884.74,3795,4.3,58655.22,11.0,0.72,68.0,0.18,52.0,56.64,323268964.24
Middle East,Gaming,1995-08-07,1915640.48,274,4.0,80654.34,6.0,3.63,89.0,0.28,88.0,64.89,323268964.24
Middle East,Gaming,1995-08-08,492438.64,4178,3.5,62518.78,10.0,1.41,79.0,0.12,63.0,62.35,323268964.24
Middle East,Gaming,1995-08-10,295178.87,2289,4.3,43740.27,23.0,2.84,88.0,0.07,82.0,59.46,323268964.24
Middle East,Gaming,1995-08-12,1467677.81,2704,2.8,14484.76,11.0,2.38,62.0,0.26,62.0,57.08,323268964.24
Middle East,Gaming,1995-08-16,3257730.05,2255,2.6500000000000004,199044.42,11.0,1.385,57.0,0.18,63.5,49.935,646537928.48
Middle East,Gaming,1995-09-04,1771317.94,4840,2.4,111547.96,18.0,3.39,42.0,0.14,66.0,56.02,323268964.24
Middle East,Gaming,1995-09-19,438158.76,2997,3.5,37851.84,10.0,1.89,81.0,0.09,60.0,49.35,323268964.24
Middle East,Gaming,1995-09-25,1195097.98,1265,4.2,50111.08,24.0,0.11,80.0,0.28,82.0,68.1,323268964.24
Middle East,Gaming,1995-09-27,1151577.58,3054,4.0,61550.78,21.0,3.86,55.0,0.26,69.0,45.3,323268964.24
Middle East,Gaming,1995-10-09,894106.38,661,1.8,122692.71,2.0,0.55,76.0,0.3,54.0,35.15,343780294.49
Middle East,Gaming,1995-10-17,1985374.56,3234,3.4,69488.23,16.0,2.89,11.0,0.21,57.0,54.02,343780294.49
Middle East,Gaming,1995-10-18,1701749.39,3365,4.1,110658.56,5.0,3.6,66.0,0.23,56.0,47.16,343780294.49
Middle East,Gaming,1995-10-21,914341.04,2147,3.3,163808.57,16.0,0.3,52.0,0.27,51.0,62.63,343780294.49
Middle East,Gaming,1995-10-22,593457.61,388,4.4,165752.36,3.0,0.92,37.0,0.06,84.0,47.85,343780294.49
Middle East,Gaming,1995-10-27,938572.14,1795,1.5,192161.0,5.0,0.99,41.0,0.24,86.0,48.23,343780294.49
Middle East,Gaming,1995-10-28,1496500.8,2537,3.4,26115.95,8.0,3.68,90.0,0.21,82.0,38.83,343780294.49
Middle East,Gaming,1995-11-09,1418778.72,2381,3.5,124069.59,20.0,2.8,29.0,0.29,72.0,54.43,343780294.49
Middle East,Gaming,1995-11-12,1462615.62,792,3.8,130506.69,0.0,2.2,79.0,0.13,66.0,41.78,343780294.49
Middle East,Gaming,1995-11-17,1481903.42,3558,4.8,96374.82,2.0,0.76,81.0,0.05,55.0,35.78,343780294.49
Middle East,Gaming,1995-12-15,719920.66,3301,3.2,144772.17,7.0,2.43,72.0,0.24,58.0,60.27,343780294.49
Middle East,Gaming,1995-12-16,3298587.0700000003,7199,2.8499999999999996,179151.37,15.5,2.33,49.0,0.2,66.0,50.120000000000005,687560588.98
Middle East,Gaming,1995-12-18,453139.5,3218,4.0,155229.32,15.0,0.35,76.0,0.11,63.0,56.13,343780294.49
Middle East,Gaming,1995-12-20,55353.59,4696,3.6,157754.52,15.0,3.05,15.0,0.23,62.0,31.47,343780294.49
Middle East,Gaming,1995-12-30,1644301.52,3172,1.0,131377.55,19.0,4.21,74.0,0.07,72.0,33.59,343780294.49
Middle East,Gaming,1996-01-19,1123567.81,1349,5.0,192998.69,16.0,3.96,71.0,0.27,51.0,55.16,345139153.57
Middle East,Gaming,1996-02-03,1858517.33,3741,4.9,77577.07,12.0,3.13,15.0,0.09,66.0,42.82,345139153.57
Middle East,Gaming,1996-02-25,731800.99,4376,3.5,172133.45,15.0,0.9,80.0,0.14,62.0,50.06,345139153.57
Middle East,Gaming,1996-02-28,964664.36,4000,2.5,130138.76,25.0,4.63,15.0,0.2,60.0,31.75,345139153.57
Middle East,Gaming,1996-03-05,903848.46,2929,3.7,150470.17,23.0,3.98,13.0,0.09,89.0,67.99,345139153.57
Middle East,Gaming,1996-03-06,1925719.86,4542,3.3,44462.92,11.0,3.24,31.0,0.15,61.0,50.14,345139153.57
Middle East,Gaming,1996-03-12,779643.94,1606,3.2,63942.92,1.0,4.97,68.0,0.14,72.0,51.86,345139153.57
Middle East,Gaming,1996-03-14,1601762.37,1534,2.8,23469.22,3.0,1.67,11.0,0.23,58.0,61.19,345139153.57
Middle East,Gaming,1996-03-20,1806818.27,2091,1.1,44134.03,25.0,2.28,72.0,0.15,64.0,35.32,345139153.57
Middle East,Gaming,1996-03-30,1231795.55,2752,2.9,75642.67,13.0,3.94,52.0,0.12,53.0,56.6,345139153.57
Middle East,Gaming,1996-03-31,1355067.07,4203,2.9,45989.14,12.0,1.28,33.0,0.16,73.0,34.67,345139153.57
Middle East,Gaming,1996-04-04,1659233.15,4401,4.8,128465.56,17.0,0.93,35.0,0.14,85.0,59.73,314436872.62
Middle East,Gaming,1996-04-13,1199658.18,1314,2.0,18939.76,23.0,4.81,78.0,0.06,85.0,66.48,314436872.62
Middle East,Gaming,1996-04-14,657761.32,4641,4.8,184657.18,25.0,4.41,39.0,0.09,85.0,53.48,314436872.62
Middle East,Gaming,1996-04-17,1576816.83,4729,4.3,166808.89,5.0,1.48,45.0,0.26,69.0,41.94,314436872.62
Middle East,Gaming,1996-04-29,774828.35,606,1.5,48672.77,16.0,0.65,79.0,0.13,70.0,43.64,314436872.62
Middle East,Gaming,1996-04-30,2119388.95,3698,2.05,246737.85,4.5,2.9699999999999998,79.0,0.175,71.5,62.815,628873745.24
Middle East,Gaming,1996-05-03,662291.2,346,1.7,58845.64,16.0,4.32,37.0,0.08,74.0,69.6,314436872.62
Middle East,Gaming,1996-05-16,1493263.96,4210,1.6,89027.83,9.0,0.11,20.0,0.08,77.0,67.35,314436872.62
Middle East,Gaming,1996-05-24,365793.42,3041,1.2,42095.13,11.0,2.45,18.0,0.21,55.0,55.84,314436872.62
Middle East,Gaming,1996-06-04,280354.47,4538,4.9,134418.41,14.0,1.61,90.0,0.27,53.0,51.23,314436872.62
Middle East,Gaming,1996-06-05,347880.35,3235,2.6,134858.7,20.0,4.37,76.0,0.1,57.0,66.28,314436872.62
Middle East,Gaming,1996-06-13,518224.46,958,4.9,100397.58,8.0,3.21,34.0,0.12,84.0,37.76,314436872.62
Middle East,Gaming,1996-06-14,1763043.37,3290,4.4,78885.88,7.0,0.73,87.0,0.09,52.0,43.36,314436872.62
Middle East,Gaming,1996-06-15,1531307.45,3426,1.2,49563.5,0.0,1.34,80.0,0.29,85.0,64.07,314436872.62
Middle East,Gaming,1996-06-17,656650.69,2868,4.1,108973.61,25.0,4.21,68.0,0.11,84.0,50.14,314436872.62
Middle East,Gaming,1996-06-25,398138.5,1245,3.5,108627.57,9.0,1.65,85.0,0.05,69.0,35.88,314436872.62
Middle East,Gaming,1996-07-01,1986957.37,3756,4.1,184115.11,10.0,2.65,78.0,0.2,61.0,55.46,323332807.64
Middle East,Gaming,1996-07-07,942985.61,2072,1.3,97715.45,15.0,1.3,88.0,0.24,52.0,56.48,323332807.64
Middle East,Gaming,1996-07-12,901638.17,3297,2.0,96425.19,0.0,0.73,57.0,0.16,58.0,36.51,323332807.64
Middle East,Gaming,1996-08-15,899186.24,2887,3.8,11413.26,18.0,4.06,24.0,0.16,80.0,43.65,323332807.64
Middle East,Gaming,1996-09-07,1311281.8,2868,4.1,32211.35,2.0,1.38,87.0,0.27,90.0,39.73,323332807.64
Middle East,Gaming,1996-09-18,1292931.75,3691,2.8,100901.16,20.0,1.85,70.0,0.14,70.0,66.84,323332807.64
Middle East,Gaming,1996-10-01,1532098.82,1454,2.7,197035.15,7.0,0.51,50.0,0.07,59.0,40.62,320418531.97
Middle East,Gaming,1996-11-10,1362839.54,3447,2.3,119495.31,0.0,4.11,45.0,0.11,86.0,43.01,320418531.97
Middle East,Gaming,1996-11-23,1108703.91,675,1.2,81555.87,21.0,3.0,16.0,0.25,89.0,69.29,320418531.97
Middle East,Gaming,1996-11-28,1406935.29,1447,4.2,77791.23,21.0,4.84,88.0,0.14,50.0,52.63,320418531.97
Middle East,Gaming,1996-12-11,813605.44,3063,4.8,188180.75,18.0,4.66,86.0,0.15,78.0,31.13,320418531.97
Middle East,Gaming,1996-12-16,803363.33,234,1.3,19813.28,12.0,3.68,46.0,0.21,90.0,55.62,320418531.97
Middle East,Gaming,1996-12-18,1851145.23,1645,4.8,143515.84,5.0,0.31,31.0,0.27,53.0,47.34,320418531.97
Middle East,Gaming,1996-12-28,1535371.66,408,1.0,95506.91,15.0,1.49,43.0,0.21,65.0,60.37,320418531.97
Middle East,Gaming,1996-12-31,1605721.36,1333,4.8,190747.52,15.0,1.1,45.0,0.21,60.0,57.98,320418531.97
Middle East,Gaming,1997-01-17,502864.93,1122,2.7,76218.37,13.0,2.55,13.0,0.07,65.0,65.28,296628625.49
Middle East,Gaming,1997-02-05,1696035.37,2103,4.1,192250.2,16.0,4.07,62.0,0.08,63.0,48.94,296628625.49
Middle East,Gaming,1997-02-07,945791.45,3597,2.7,142677.96,10.0,2.04,71.0,0.15,81.0,45.7,296628625.49
Middle East,Gaming,1997-03-07,865058.44,4186,1.7,31754.41,0.0,4.77,57.0,0.21,69.0,52.53,296628625.49
Middle East,Gaming,1997-03-12,1560814.9,198,4.1,127476.54,7.0,4.96,87.0,0.12,63.0,40.69,296628625.49
Middle East,Gaming,1997-03-31,964495.21,914,3.2,181547.78,23.0,0.97,30.0,0.1,79.0,67.71,296628625.49
Middle East,Gaming,1997-04-09,580736.57,1861,4.3,25914.57,24.0,2.31,22.0,0.28,88.0,64.02,340651142.44
Middle East,Gaming,1997-04-10,1084243.66,433,4.3,62095.82,8.0,1.36,12.0,0.08,65.0,42.27,340651142.44
Middle East,Gaming,1997-04-11,391439.6,898,2.6,86589.31,8.0,4.56,60.0,0.2,80.0,53.45,340651142.44
Middle East,Gaming,1997-04-13,1252327.86,2785,2.1,142899.6,18.0,4.04,55.0,0.12,50.0,38.88,340651142.44
Middle East,Gaming,1997-05-08,1435241.85,4701,1.0,31211.52,1.0,4.52,85.0,0.06,84.0,37.57,340651142.44
Middle East,Gaming,1997-05-09,1732961.46,3365,2.1,112580.29,11.0,1.74,90.0,0.2,58.0,39.54,340651142.44
Middle East,Gaming,1997-05-10,833583.39,768,1.9,86492.83,18.0,1.21,86.0,0.05,55.0,59.16,340651142.44
Middle East,Gaming,1997-05-15,1902964.11,3718,4.0,101596.35,0.0,2.82,40.0,0.13,77.0,45.16,340651142.44
Middle East,Gaming,1997-05-16,726025.93,422,2.2,15249.55,25.0,1.06,26.0,0.18,56.0,68.26,340651142.44
Middle East,Gaming,1997-05-23,682428.35,396,3.8,56817.8,8.0,2.41,40.0,0.18,56.0,46.78,340651142.44
Middle East,Gaming,1997-05-24,254591.38,3738,1.8,180347.06,9.0,0.3,59.0,0.13,51.0,39.74,340651142.44
Middle East,Gaming,1997-05-26,766435.99,1928,3.9,189527.79,3.0,1.49,70.0,0.21,58.0,58.07,340651142.44
Middle East,Gaming,1997-05-27,1355498.4,322,3.9,87527.63,20.0,0.47,18.0,0.07,76.0,33.92,340651142.44
Middle East,Gaming,1997-06-04,133626.95,454,1.1,53298.92,15.0,2.0,12.0,0.27,77.0,62.06,340651142.44
