Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
North America,Data Center,1994-01-06,1094611.93,873,4.6,132471.43,3.0,3.83,67.0,0.09,52.0,68.08,300633390.12
North America,Data Center,1994-01-16,1681631.77,2629,3.5,188740.83,11.0,4.55,52.0,0.11,56.0,37.19,300633390.12
North America,Data Center,1994-01-17,1665241.7,4339,2.2,22082.47,16.0,3.38,19.0,0.17,81.0,69.1,300633390.12
North America,Data Center,1994-01-25,1180158.13,1213,1.8,182300.03,10.0,3.2,52.0,0.15,81.0,40.43,300633390.12
North America,Data Center,1994-01-30,719394.7,2143,1.3,108339.73,18.0,3.62,77.0,0.05,56.0,68.64,300633390.12
North America,Data Center,1994-02-01,1747407.5,1499,3.8,165703.91,24.0,4.22,12.0,0.29,82.0,48.14,300633390.12
North America,Data Center,1994-02-11,1030507.67,2850,3.4,49117.96,18.0,3.2,14.0,0.11,88.0,62.04,300633390.12
North America,Data Center,1994-03-09,423087.88,2206,2.7,42752.63,23.0,2.62,44.0,0.29,63.0,54.65,300633390.12
North America,Data Center,1994-03-14,65856.46,3683,3.7,171725.85,11.0,3.8,64.0,0.13,82.0,58.38,300633390.12
North America,Data Center,1994-03-22,1530971.42,4747,2.9,124892.76,9.0,2.05,38.0,0.27,53.0,46.91,300633390.12
North America,Data Center,1994-03-30,541938.13,2995,1.9,171440.69,12.0,2.07,82.0,0.19,88.0,58.75,300633390.12
North America,Data Center,1994-03-31,761226.43,3924,2.7,13554.41,19.0,0.22,66.0,0.3,52.0,56.7,300633390.12
North America,Data Center,1994-04-02,1617493.76,3866,3.6,30331.78,10.0,0.13,57.0,0.22,77.0,41.06,342955507.98
North America,Data Center,1994-04-06,731145.75,5477,3.45,209383.05,17.5,0.7849999999999999,52.5,0.22499999999999998,67.0,60.84,685911015.96
North America,Data Center,1994-04-11,644622.15,2374,4.8,30916.71,18.0,0.11,53.0,0.09,79.0,39.84,342955507.98
North America,Data Center,1994-04-17,1794147.97,1862,1.7,187336.85,11.0,0.93,21.0,0.07,88.0,56.35,342955507.98
North America,Data Center,1994-04-28,1327494.89,4230,1.5,194788.52,11.0,0.49,74.0,0.14,58.0,38.06,342955507.98
North America,Data Center,1994-05-08,1286196.8,874,3.6,183958.44,8.0,2.29,73.0,0.11,54.0,47.12,342955507.98
North America,Data Center,1994-05-10,314731.28,2324,4.2,53475.08,16.0,4.8,46.0,0.12,72.0,35.12,342955507.98
North America,Data Center,1994-05-16,650746.83,507,4.1,37456.91,3.0,3.95,12.0,0.16,59.0,33.85,342955507.98
North America,Data Center,1994-05-30,836797.35,4399,2.2,65730.22,14.0,3.49,23.0,0.27,75.0,68.38,342955507.98
North America,Data Center,1994-06-07,1040419.43,779,2.3,52893.35,18.0,3.76,52.0,0.29,77.0,48.25,342955507.98
North America,Data Center,1994-06-08,1477581.26,359,3.9,34856.92,21.0,2.03,82.0,0.13,89.0,36.73,342955507.98
North America,Data Center,1994-06-14,1106831.42,4380,1.1,142032.6,17.0,1.99,38.0,0.13,56.0,60.27,342955507.98
North America,Data Center,1994-06-19,195309.54,2743,3.0,171799.24,18.0,4.71,10.0,0.17,82.0,31.21,342955507.98
North America,Data Center,1994-06-23,1369625.6,1849,1.2,171998.78,14.0,2.95,88.0,0.28,64.0,55.23,342955507.98
North America,Data Center,1994-06-29,410489.66,2391,1.3,186101.03,16.0,2.68,72.0,0.15,55.0,56.99,342955507.98
North America,Data Center,1994-07-02,1147391.77,4320,3.6,174279.36,9.0,2.08,68.0,0.09,86.0,58.27,368159270.01
North America,Data Center,1994-07-10,415081.71,914,3.6,153746.94,4.0,3.01,41.0,0.29,83.0,59.62,368159270.01
North America,Data Center,1994-07-11,1808761.81,3163,4.8,66209.4,15.0,4.03,13.0,0.26,81.0,39.41,368159270.01
North America,Data Center,1994-07-13,1727549.64,3937,3.25,182682.49,8.5,2.59,42.5,0.115,71.5,36.45,736318540.02
North America,Data Center,1994-07-16,487010.64,2885,4.6,191557.1,8.0,1.18,33.0,0.08,80.0,58.65,368159270.01
North America,Data Center,1994-07-21,766462.04,960,3.7,69867.18,8.0,2.76,87.0,0.29,79.0,57.64,368159270.01
North America,Data Center,1994-07-28,992681.96,1472,3.9,199114.92,18.0,3.55,12.0,0.1,79.0,65.1,368159270.01
North America,Data Center,1994-07-31,131291.33,4794,4.7,73724.05,15.0,1.4,16.0,0.23,77.0,61.61,368159270.01
North America,Data Center,1994-08-02,1187926.41,4019,2.0,111591.7,1.0,4.24,43.0,0.11,61.0,61.56,368159270.01
North America,Data Center,1994-08-22,776890.17,941,4.5,89708.48,17.0,1.46,86.0,0.24,78.0,39.26,368159270.01
North America,Data Center,1994-08-24,136952.49,4941,4.5,45942.57,15.0,0.76,90.0,0.15,88.0,58.95,368159270.01
North America,Data Center,1994-08-25,1723801.51,712,1.2,58663.84,10.0,3.33,26.0,0.23,55.0,59.95,368159270.01
North America,Data Center,1994-08-28,708951.11,3711,4.7,177847.45,2.0,4.66,73.0,0.14,64.0,36.15,368159270.01
North America,Data Center,1994-08-30,932616.01,2029,2.8,123022.23,9.0,0.55,19.0,0.12,51.0,38.77,368159270.01
North America,Data Center,1994-09-03,717803.13,1963,1.2,166403.59,15.0,4.96,82.0,0.08,77.0,31.21,368159270.01
North America,Data Center,1994-09-05,1943175.3,2791,3.8,110040.27,13.0,0.77,17.0,0.16,72.0,61.04,368159270.01
North America,Data Center,1994-09-06,1790857.69,2170,1.6,169199.84,17.0,2.89,13.0,0.28,73.0,58.76,368159270.01
North America,Data Center,1994-09-07,1981497.04,711,4.8,73781.43,5.0,1.63,41.0,0.06,85.0,45.03,368159270.01
North America,Data Center,1994-09-10,2112016.65,326,1.9000000000000001,286851.48,17.0,0.665,71.5,0.145,82.0,49.92,736318540.02
North America,Data Center,1994-09-11,860428.36,888,4.5,100064.45,0.0,4.48,74.0,0.13,51.0,48.94,368159270.01
North America,Data Center,1994-09-19,1284887.25,2579,3.1,149146.43,2.0,3.07,11.0,0.26,67.0,40.41,368159270.01
North America,Data Center,1994-09-27,481024.65,3197,4.7,110075.96,17.0,2.32,66.0,0.26,72.0,63.77,368159270.01
North America,Data Center,1994-09-28,461368.19,322,3.6,74612.02,22.0,1.91,83.0,0.08,65.0,44.44,368159270.01
North America,Data Center,1994-10-01,105358.26,3508,3.4,196308.69,21.0,3.3,38.0,0.3,53.0,34.01,320012458.93
North America,Data Center,1994-10-04,680225.59,4211,4.9,134551.57,3.0,3.62,46.0,0.16,56.0,59.01,320012458.93
North America,Data Center,1994-10-16,1772876.47,6187,3.0,158350.05,15.0,4.005,43.5,0.16999999999999998,70.5,48.224999999999994,640024917.86
North America,Data Center,1994-10-25,1300728.4,454,2.2,119849.06,25.0,3.86,63.0,0.22,84.0,33.97,320012458.93
North America,Data Center,1994-11-02,1718128.81,4273,1.5,19576.74,3.0,1.59,44.0,0.07,75.0,56.7,320012458.93
North America,Data Center,1994-11-08,541777.58,4378,3.9,146802.35,0.0,3.41,72.0,0.17,54.0,32.71,320012458.93
North America,Data Center,1994-11-10,369779.95,2485,3.9,15905.04,4.0,2.61,48.0,0.25,78.0,51.89,320012458.93
North America,Data Center,1994-11-21,1231383.86,2771,1.4,117264.88,8.0,2.07,78.0,0.27,86.0,57.28,320012458.93
North America,Data Center,1994-11-22,1089582.82,1594,1.7,48419.42,18.0,3.06,66.0,0.15,58.0,56.12,320012458.93
North America,Data Center,1994-12-02,2152316.17,3643,2.9499999999999997,221082.55,11.0,3.725,75.0,0.22499999999999998,87.5,47.785,640024917.86
North America,Data Center,1994-12-11,1758586.81,4724,2.6,134998.63,20.0,3.49,55.0,0.19,82.0,40.39,320012458.93
North America,Data Center,1994-12-18,1258023.99,3116,3.3,26290.53,11.0,2.44,13.0,0.29,81.0,59.32,320012458.93
North America,Data Center,1994-12-22,237619.14,3515,1.4,76263.35,10.0,0.65,63.0,0.06,69.0,31.52,320012458.93
North America,Data Center,1995-01-19,231989.34,150,2.4,43175.61,8.0,4.81,43.0,0.09,63.0,36.81,325489049.07
North America,Data Center,1995-01-28,139050.65,847,3.0,54237.45,4.0,3.69,88.0,0.12,69.0,66.88,325489049.07
North America,Data Center,1995-01-30,1627181.71,3430,1.9,27637.74,23.0,1.79,17.0,0.12,85.0,36.74,325489049.07
North America,Data Center,1995-01-31,1731758.77,4554,4.3,52386.15,11.0,3.69,18.0,0.18,56.0,36.53,325489049.07
North America,Data Center,1995-02-06,728250.66,3168,2.0,173096.55,25.0,4.71,38.0,0.18,50.0,52.48,325489049.07
North America,Data Center,1995-02-23,579480.29,3733,2.3,19217.01,2.0,3.52,40.0,0.12,62.0,63.36,325489049.07
North America,Data Center,1995-02-26,512683.24,204,2.4,51196.72,12.0,2.31,90.0,0.13,67.0,30.67,325489049.07
North America,Data Center,1995-03-06,210371.75,970,1.3,57496.84,12.0,3.45,51.0,0.25,78.0,43.91,325489049.07
North America,Data Center,1995-04-03,1453633.74,4105,3.4,53519.11,14.0,4.33,20.0,0.17,57.0,49.07,315874893.32
North America,Data Center,1995-04-27,760773.36,3584,4.6,115968.74,3.0,1.13,68.0,0.29,64.0,50.0,315874893.32
North America,Data Center,1995-04-29,1294634.85,4986,1.6,98396.71,8.0,2.94,70.0,0.21,85.0,64.59,315874893.32
North America,Data Center,1995-05-02,1902109.46,1590,2.6,164858.71,4.0,1.86,62.0,0.11,54.0,30.15,315874893.32
North America,Data Center,1995-05-09,1913288.13,1390,3.3,27220.25,21.0,0.5,20.0,0.2,82.0,41.15,315874893.32
North America,Data Center,1995-05-27,1643191.29,4214,1.1,55800.32,25.0,1.67,11.0,0.18,55.0,34.07,315874893.32
North America,Data Center,1995-06-08,1219433.4,1302,4.6,150255.22,10.0,1.21,20.0,0.28,69.0,59.25,315874893.32
North America,Data Center,1995-06-11,933313.81,3216,3.6,28015.35,23.0,0.15,11.0,0.29,81.0,55.43,315874893.32
North America,Data Center,1995-06-23,2205273.7800000003,5464,2.5999999999999996,238086.09,13.5,3.63,32.5,0.14,77.0,51.315,631749786.64
North America,Data Center,1995-08-05,1793618.42,4594,2.9000000000000004,118738.87999999999,11.0,1.1400000000000001,54.0,0.12,80.0,44.875,646537928.48
North America,Data Center,1995-08-11,1338855.21,878,4.1,162344.65,3.0,3.67,76.0,0.21,80.0,56.59,323268964.24
North America,Data Center,1995-08-16,1566403.11,3025,2.8,72413.57,22.0,3.33,64.0,0.27,53.0,69.83,323268964.24
North America,Data Center,1995-08-20,1534901.73,4953,2.4,10749.94,10.0,0.38,44.0,0.15,85.0,51.78,323268964.24
North America,Data Center,1995-08-24,515542.82,3282,4.6,161928.13,24.0,3.54,62.0,0.08,64.0,35.23,323268964.24
North America,Data Center,1995-08-29,440907.72,4177,4.65,159763.18,9.0,1.425,25.0,0.12,72.0,56.239999999999995,646537928.48
North America,Data Center,1995-08-31,267786.67,4207,3.7,12992.04,25.0,3.16,55.0,0.23,53.0,38.51,323268964.24
North America,Data Center,1995-09-01,643035.42,4206,3.3,33735.08,7.0,1.1,37.0,0.07,55.0,53.21,323268964.24
North America,Data Center,1995-09-07,260708.3,3949,2.9,81339.01,14.0,3.0,85.0,0.21,65.0,50.54,323268964.24
North America,Data Center,1995-09-13,1672441.14,1819,1.7,191877.62,17.0,4.27,67.0,0.22,69.0,53.95,323268964.24
North America,Data Center,1995-09-24,938223.15,3845,4.3,38467.63,6.0,4.39,44.0,0.24,71.0,33.07,323268964.24
North America,Data Center,1995-09-26,1995885.31,2503,4.2,35955.91,8.0,4.16,17.0,0.12,60.0,38.82,323268964.24
North America,Data Center,1995-09-30,1877117.92,1846,1.5,59007.36,10.0,2.27,21.0,0.16,75.0,64.84,323268964.24
North America,Data Center,1995-10-07,420017.58,994,2.0,163169.33,24.0,4.0,42.0,0.26,80.0,40.18,343780294.49
North America,Data Center,1995-10-08,1944182.61,2758,1.8,154291.52,12.0,4.46,26.0,0.19,63.0,34.01,343780294.49
North America,Data Center,1995-10-13,992286.73,1940,4.6,139867.64,15.0,3.58,77.0,0.11,67.0,69.27,343780294.49
North America,Data Center,1995-10-19,1553791.99,970,4.6,51283.01,23.0,2.81,79.0,0.26,63.0,46.48,343780294.49
North America,Data Center,1995-10-20,229034.02,4030,3.8,61639.55,21.0,1.04,45.0,0.11,87.0,57.08,343780294.49
North America,Data Center,1995-10-25,104655.2,1903,2.4,197044.98,8.0,1.35,58.0,0.13,51.0,34.21,343780294.49
North America,Data Center,1995-11-23,1391244.64,4894,2.5,34801.82,5.0,2.27,23.0,0.28,64.0,47.2,343780294.49
North America,Data Center,1995-11-29,115905.91,4807,4.8,79582.98,15.0,0.27,24.0,0.28,90.0,30.9,343780294.49
North America,Data Center,1995-12-04,1325889.4,5373,3.25,198440.33,11.5,4.275,61.5,0.14500000000000002,66.5,46.57,687560588.98
North America,Data Center,1995-12-09,352238.6,2173,4.8,36911.11,11.0,4.9,63.0,0.15,85.0,33.4,343780294.49
North America,Data Center,1996-01-02,980230.99,2666,2.4,42287.42,20.0,2.93,79.0,0.11,87.0,55.19,345139153.57
North America,Data Center,1996-01-09,3743040.39,6108,2.3666666666666667,353482.3,8.333333333333334,1.9166666666666667,52.666666666666664,0.18333333333333335,62.666666666666664,48.01666666666666,1035417460.71
North America,Data Center,1996-01-11,1028046.58,2358,2.4,166067.16,23.0,0.72,37.0,0.24,54.0,40.57,345139153.57
North America,Data Center,1996-01-13,536494.04,1257,3.4,29092.77,1.0,0.87,48.0,0.16,82.0,38.67,345139153.57
North America,Data Center,1996-01-17,2285947.93,7186,2.5999999999999996,228963.08999999997,2.0,2.1399999999999997,39.5,0.16,69.0,50.55,690278307.14
North America,Data Center,1996-01-26,1490807.03,4259,3.1,143758.99,6.0,4.83,11.0,0.27,70.0,68.01,345139153.57
North America,Data Center,1996-01-29,1177713.22,3725,1.8,54585.35,8.0,3.33,36.0,0.09,88.0,55.8,345139153.57
North America,Data Center,1996-02-04,1767062.45,3466,4.9,21077.53,10.0,0.48,61.0,0.16,88.0,66.26,345139153.57
North America,Data Center,1996-03-31,1995424.25,3459,4.2,106450.74,12.0,1.17,19.0,0.23,72.0,49.71,345139153.57
North America,Data Center,1996-04-16,1196864.69,4907,1.3,17567.37,23.0,0.29,16.0,0.27,55.0,38.08,314436872.62
North America,Data Center,1996-04-24,1443017.65,2264,4.6,183728.08,5.0,0.69,50.0,0.09,82.0,54.04,314436872.62
North America,Data Center,1996-04-27,1179287.86,3809,4.1,108528.03,19.0,3.38,70.0,0.24,72.0,66.34,314436872.62
North America,Data Center,1996-04-30,1931466.22,3419,4.7,187558.9,3.0,2.41,66.0,0.29,68.0,52.35,314436872.62
North America,Data Center,1996-06-09,1717687.14,953,2.0,43065.67,1.0,1.25,72.0,0.29,73.0,41.39,314436872.62
North America,Data Center,1996-06-19,801285.98,2706,2.5,36045.05,7.0,2.49,54.0,0.12,67.0,62.67,314436872.62
North America,Data Center,1996-06-23,609725.71,3795,3.6,199852.31,20.0,4.35,70.0,0.15,64.0,59.62,314436872.62
North America,Data Center,1996-06-25,455969.74,2839,1.7,85729.87,25.0,4.93,22.0,0.13,87.0,40.23,314436872.62
North America,Data Center,1996-07-03,379707.38,2115,3.4,167585.49,12.0,2.64,71.0,0.27,73.0,43.74,323332807.64
North America,Data Center,1996-07-13,1767210.59,2059,2.9,191035.35,5.0,0.66,52.0,0.06,74.0,61.09,323332807.64
North America,Data Center,1996-07-14,1415547.42,4072,1.1,170347.89,4.0,3.87,25.0,0.17,55.0,55.29,323332807.64
North America,Data Center,1996-07-17,86214.7,3318,3.9,87358.03,22.0,1.03,24.0,0.14,83.0,38.1,323332807.64
North America,Data Center,1996-07-23,1539813.04,4144,4.8,88004.2,7.0,3.47,20.0,0.12,81.0,51.95,323332807.64
North America,Data Center,1996-07-26,2152291.94,7759,1.5499999999999998,230643.9,12.5,1.56,23.5,0.135,64.0,59.540000000000006,646665615.28
North America,Data Center,1996-07-28,189475.66,1764,2.3,39130.92,1.0,1.89,13.0,0.1,73.0,41.05,323332807.64
North America,Data Center,1996-07-29,609633.98,2012,1.9,195016.03,9.0,0.26,84.0,0.29,65.0,42.16,323332807.64
North America,Data Center,1996-08-06,271333.53,303,4.4,36033.12,7.0,0.77,11.0,0.08,84.0,36.54,323332807.64
North America,Data Center,1996-08-13,1028826.11,4545,1.8,97102.32,14.0,1.44,56.0,0.28,55.0,38.06,323332807.64
North America,Data Center,1996-08-14,1598349.78,2729,3.8,20382.7,12.0,2.04,68.0,0.15,69.0,37.75,323332807.64
North America,Data Center,1996-08-20,1848102.01,4616,3.5,23696.11,11.0,0.48,30.0,0.18,61.0,61.29,323332807.64
North America,Data Center,1996-08-24,954591.77,341,5.0,94276.88,11.0,4.47,54.0,0.19,69.0,37.94,323332807.64
North America,Data Center,1996-08-29,315940.69,3413,3.5,80115.3,16.0,0.41,26.0,0.05,65.0,56.87,323332807.64
North America,Data Center,1996-09-02,923246.96,1946,5.0,45233.18,0.0,0.23,78.0,0.26,53.0,60.92,323332807.64
North America,Data Center,1996-09-15,1791458.85,4750,1.5,85953.66,1.0,4.8,59.0,0.14,71.0,51.37,323332807.64
North America,Data Center,1996-09-22,1087701.32,1259,4.2,154038.06,1.0,0.42,23.0,0.11,63.0,44.45,323332807.64
North America,Data Center,1996-09-23,3305489.1100000003,8261,4.15,350094.94999999995,21.5,0.99,18.5,0.21,55.5,56.004999999999995,646665615.28
North America,Data Center,1996-10-11,415404.13,200,4.9,187352.29,15.0,3.72,42.0,0.09,57.0,38.8,320418531.97
North America,Data Center,1996-10-17,1960740.26,155,2.8,120490.66,15.0,2.62,73.0,0.16,61.0,60.91,320418531.97
North America,Data Center,1996-10-27,320227.75,2883,4.8,158740.95,10.0,4.05,36.0,0.3,67.0,63.95,320418531.97
North America,Data Center,1996-11-06,1074374.75,1250,1.5,76150.76,8.0,1.98,24.0,0.27,83.0,66.98,320418531.97
North America,Data Center,1996-11-09,762958.07,3664,1.6,159598.42,10.0,0.68,83.0,0.1,56.0,37.55,320418531.97
North America,Data Center,1996-11-16,1307404.21,829,4.8,161357.85,13.0,1.27,49.0,0.17,61.0,36.98,320418531.97
North America,Data Center,1996-11-20,944293.27,4905,2.5,130102.35,4.0,4.09,69.0,0.1,84.0,64.13,320418531.97
North America,Data Center,1996-11-21,1546750.77,1421,2.9,150369.79,4.0,4.68,25.0,0.24,70.0,60.05,320418531.97
North America,Data Center,1996-12-01,341522.45,943,2.2,31481.38,12.0,1.23,28.0,0.14,50.0,33.31,320418531.97
North America,Data Center,1996-12-16,1027234.63,3056,1.2,131816.51,17.0,4.4,89.0,0.07,52.0,69.37,320418531.97
North America,Data Center,1996-12-19,1005620.71,1743,2.8,161412.47,6.0,0.67,12.0,0.28,86.0,54.35,320418531.97
North America,Data Center,1996-12-20,769943.54,2594,3.8,146240.59,18.0,3.83,35.0,0.29,57.0,52.25,320418531.97
North America,Data Center,1996-12-24,705214.11,1731,3.2,49507.9,9.0,2.16,78.0,0.19,70.0,44.96,320418531.97
North America,Data Center,1996-12-28,859686.58,896,4.2,135170.1,6.0,3.11,32.0,0.12,76.0,33.47,320418531.97
North America,Data Center,1996-12-31,875244.8,4365,2.8,130668.77,17.0,1.64,54.0,0.12,69.0,36.37,320418531.97
North America,Data Center,1997-01-16,231828.07,1778,1.0,85359.28,14.0,0.44,20.0,0.09,80.0,60.18,296628625.49
North America,Data Center,1997-01-17,169488.17,3190,2.9,138932.41,5.0,1.07,54.0,0.18,77.0,43.96,296628625.49
North America,Data Center,1997-01-22,697411.06,4040,1.8,194154.08,13.0,3.18,26.0,0.19,56.0,45.48,296628625.49
North America,Data Center,1997-01-24,163854.24,2582,4.4,185375.52,15.0,4.44,68.0,0.15,86.0,40.6,296628625.49
North America,Data Center,1997-01-26,1989118.09,464,2.0,140464.73,18.0,2.13,76.0,0.09,82.0,69.86,296628625.49
North America,Data Center,1997-01-27,1249153.07,3498,1.8,35607.71,2.0,1.16,25.0,0.29,75.0,43.94,296628625.49
North America,Data Center,1997-01-28,900714.57,1276,4.8,83522.42,15.0,1.0,76.0,0.06,64.0,66.35,296628625.49
North America,Data Center,1997-02-02,1270566.02,1892,4.2,76466.12,10.0,4.27,33.0,0.25,86.0,48.01,296628625.49
North America,Data Center,1997-02-22,334323.6,4006,3.8,41033.07,1.0,1.05,67.0,0.08,54.0,68.39,296628625.49
North America,Data Center,1997-02-24,274750.84,2196,3.8,71192.77,5.0,4.5,16.0,0.24,80.0,46.2,296628625.49
North America,Data Center,1997-03-03,1845002.11,3611,4.8,127792.29,12.0,2.56,88.0,0.06,70.0,53.97,296628625.49
North America,Data Center,1997-03-06,1000682.03,2832,4.9,71250.11,20.0,1.17,28.0,0.06,72.0,44.17,296628625.49
North America,Data Center,1997-03-11,1636990.84,3763,4.7,86188.63,25.0,1.31,44.0,0.07,62.0,67.88,296628625.49
North America,Data Center,1997-03-15,1210758.6,4089,2.5,162400.54,6.0,1.09,86.0,0.2,55.0,31.0,296628625.49
North America,Data Center,1997-03-16,257746.47,6615,2.1,242280.72000000003,12.0,1.725,25.5,0.14,65.0,39.94,593257250.98
North America,Data Center,1997-03-28,589304.53,529,2.5,64868.84,19.0,2.58,23.0,0.1,78.0,57.04,296628625.49
North America,Data Center,1997-04-18,1466803.92,449,2.7,60191.8,22.0,0.92,35.0,0.1,79.0,38.38,340651142.44
North America,Data Center,1997-05-06,3309652.3,768,4.35,165499.25,20.0,2.74,44.5,0.165,87.0,31.005,681302284.88
North America,Data Center,1997-05-07,1912519.38,3046,1.2,197399.55,15.0,0.97,40.0,0.11,86.0,65.13,340651142.44
North America,Data Center,1997-05-18,1971957.71,4893,3.7,172735.95,17.0,4.66,69.0,0.07,72.0,36.41,340651142.44
North America,Data Center,1997-05-25,1729941.28,6854,3.1500000000000004,145630.34999999998,12.5,2.785,66.0,0.13,74.0,42.245000000000005,681302284.88
North America,Data Center,1997-06-02,1795918.16,4524,1.1,115018.03,15.0,3.15,15.0,0.27,56.0,40.1,340651142.44
North America,Data Center,1997-06-05,1944260.61,2183,2.5,50443.76,24.0,2.68,90.0,0.19,61.0,69.81,340651142.44
North America,Data Center,1997-06-07,473112.02,4604,5.0,165896.33,14.0,0.51,46.0,0.09,64.0,42.48,340651142.44
North America,Data Center,1997-06-12,55570.65,3366,1.8,24430.66,16.0,0.31,16.0,0.17,72.0,41.65,340651142.44
North America,Data Center,1997-06-15,1597254.12,2539,4.0,172176.8,18.0,2.28,45.0,0.21,68.0,46.85,340651142.44
North America,Data Center,1997-06-22,340029.29,823,1.6,154422.4,13.0,4.74,81.0,0.28,82.0,34.73,340651142.44
North America,Data Center,1997-06-24,1061998.13,2043,2.5,185320.53,19.0,3.89,55.0,0.27,85.0,36.34,340651142.44
North America,Data Center,1997-07-05,1408586.33,1522,3.4,135268.84,22.0,4.03,28.0,0.19,83.0,61.3,328979857.45
North America,Data Center,1997-07-27,1851093.43,3325,4.6,185538.28,4.0,2.74,37.0,0.07,56.0,49.41,328979857.45
North America,Data Center,1997-08-20,1035644.77,3155,2.2,176531.22,6.0,1.98,20.0,0.25,81.0,51.79,328979857.45
North America,Data Center,1997-08-25,218847.25,3993,2.7,167577.97,11.0,1.88,38.0,0.07,65.0,52.96,328979857.45
